blockN,stimVal,thisN,thisTrialN,thisRepN,run,condition,trial_key,stim_file_pos,stim_pos,noise_pos,anchor,shape,shape_order,div_pos,target_pos,subj_C0F1_val,subj_C1F0_val,target_file,img1_file,img2_file,block_start_resp.keys,block_start_resp.rt,block_start_resp.duration,slider.response,slider.rt,slider_resp.keys,slider_resp.rt,slider_resp.duration,submit_resp.keys,submit_resp.rt,submit_resp.duration,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,new_block.started,block_start_text.started,block_start_resp.started,new_block.stopped,blocks.block_start_resp.keys,blocks.block_start_resp.rt,blocks.block_start_resp.duration,baseline.started,placeHolder_base.started,ISI1.started,placeHolder_base.stopped,baseline.stopped,stim.started,target_stim.started,target_stim.stopped,stim.stopped,delay.started,placeeHolder_delay.started,ISI2.started,placeeHolder_delay.stopped,delay.stopped,task.started,img1.started,img2.started,divider_line.started,slider_line.started,slider.started,slider_resp.started,submit_resp.started,img1.stopped,img2.stopped,divider_line.stopped,slider_line.stopped,slider.stopped,slider_resp.stopped,submit_resp.stopped,task.stopped,positions,trials.slider.response,trials.slider.rt,trials.slider_resp.keys,trials.slider_resp.rt,trials.slider_resp.duration,trials.submit_resp.keys,feedback.started,no_resp_text.started,no_resp_text.stopped,feedback.stopped,valence,correct,outcome,trials.submit_resp.rt,trials.submit_resp.duration,Mcoin.started,Mcross.started,Mcoin.stopped,Mcross.stopped,subj,sess_type,date,expName,psychopyVersion,frameRate,expStart,
1,subj_C0F1_val,0,0,0,1,baseline,13,1.3,-0.14,0,0.229898637,curv,flat_curv,0.0,0.14,pen,rew,input_data/stims/Shape_1.30_0.00.png,input_data/stims/Shape_4.00_0.00.png,input_data/stims/Shape_0.00_0.00.png,up,0.8896993329981342,None,None,None,"['left', 'left']","[0.6800606249889825, 1.1617561670136638]","[0.17108016699785367, 0.10000758297974244]",None,,,0,0,0,0,0,0,0,13,1.220681999984663,,0.13896145799662918,0.27156799999647774,0.27156799999647774,1.1664414999831934,up,0.8896993329981342,None,1.203205749974586,1.220681999984663,0.03674645800492726,2.7578506669960916,2.72016870797961,2.7201956249773502,2.7578506669960916,3.2520986669987906,3.249422124994453,3.2495631669880822,3.2520986669987906,0.00015162499039433897,5.330304582981626,5.236666207987582,5.237960291997297,5.330304582981626,5.330304582981626,5.330304582981626,5.330304582981626,5.330304582981626,5.330304582981626,5.330304582981626,6.861193332995754,6.861193332995754,6.861193332995754,6.861193332995754,6.861193332995754,6.861193332995754,6.861193332995754,6.850222249981016,"[0.23, 0.23, 0.23, 0.23, 0.23, 0.23, 0.23, 0.23, 0.23, 0.23, 0.23, 0.23, 0.23, 0.23, 0.23, 0.23, 0.23, 0.23, 0.23, 0.23, 0.23, 0.23, 0.23, 0.23, 0.23, 0.23, 0.23, 0.23, 0.23, 0.23, 0.23, 0.23, 0.23, 0.23, 0.23, 0.23, 0.23, 0.23, 0.23, 0.23, 0.23, 0.23, 0.23, 0.23, 0.23, 0.23, 0.23, 0.23, 0.23, 0.23, 0.23, 0.23, 0.23, 0.23, 0.23, 0.23, 0.23, 0.23, 0.23, 0.23, 0.23, 0.23, 0.23, 0.23, 0.23, 0.23, 0.23, 0.23, 0.23, 0.23, 0.23, 0.23, 0.23, 0.23, 0.23, 0.23, 0.23, 0.23, 0.23, 0.23, 0.23, 0.23, 0.22, 0.21, 0.2, 0.19, 0.18, 0.17, 0.16, 0.15, 0.14, 0.13, 0.12, 0.11, 0.1, 0.09, 0.08, 0.07, 0.06, 0.05, 0.04, 0.03, 0.03, 0.03, 0.03, 0.03, 0.03, 0.03, 0.03, 0.03, 0.03, 0.03, 0.03, 0.03, 0.03, 0.03, 0.03, 0.03, 0.03, 0.03, 0.03, 0.03, 0.03, 0.03, 0.03, 0.03, 0.03, 0.03, 0.03, 0.03, 0.03, 0.03, 0.03, 0.03, 0.03, 0.03, 0.03, 0.03, 0.03, 0.03, 0.02, 0.01, 0.0, -0.01, -0.02, -0.03, -0.04, -0.05, -0.06, -0.07, -0.07, -0.07, -0.07, -0.07, -0.07, -0.07, -0.07, -0.07, -0.07, -0.07, -0.07, -0.07, -0.07, -0.07, -0.07, -0.07, -0.07, -0.07, -0.07, -0.07, -0.07, -0.07, -0.07, -0.07, -0.07, -0.07, -0.07, -0.07, -0.07, -0.07, -0.07]",None,None,"['left', 'left']","[0.6800606249889825, 1.1617561670136638]","[0.17108016699785367, 0.10000758297974244]",None,6.85892087497632,6.861193332995754,7.363507916976232,7.3536469169775955,pen,0,0,,,,,,,,A,2025-03-10_21h40.52.311,asymmetry_v13,2024.2.4,60,2025-03-10 21h41.02.224644 -0400,
1,subj_C0F1_val,1,1,0,1,baseline,37,3.7,0.34,4,-0.213717562,flat,flat_curv,0.0,-0.34,rew,pen,input_data/stims/Shape_3.70_4.00.png,input_data/stims/Shape_4.00_4.00.png,input_data/stims/Shape_0.00_4.00.png,up,0.8896993329981342,None,None,None,['right'],[0.2507503340020776],[0.28409000000101514],up,0.8598980840179138,None,0,0,0,0,0,1,1,37,7.363507916976232,,,,,,,,,7.354103999998188,7.363507916976232,0.0004479589988477528,8.947019249986624,8.920407249999698,8.92043408297468,8.947019249986624,9.45112104198779,9.449420749995625,9.449540707981214,9.45112104198779,0.00012637500185519457,11.471826624998357,11.42011704199831,11.421231582993641,11.471826624998357,11.471826624998357,11.471826624998357,11.471826624998357,11.471826624998357,11.471826624998357,11.471826624998357,,,,,,,,12.333681582997087,"[-0.214, -0.214, -0.214, -0.214, -0.214, -0.214, -0.214, -0.214, -0.214, -0.214, -0.214, -0.214, -0.214, -0.214, -0.214, -0.214, -0.214, -0.214, -0.214, -0.214, -0.214, -0.214, -0.214, -0.214, -0.214, -0.214, -0.214, -0.214, -0.214, -0.214, -0.214, -0.214, -0.204, -0.194, -0.184, -0.174, -0.164, -0.154, -0.144, -0.134, -0.124, -0.114, -0.104, -0.094, -0.084, -0.074, -0.064, -0.054, -0.044, -0.034, -0.024, -0.014, -0.004, 0.006, 0.016, 0.026, 0.036, 0.046, 0.056, 0.066, 0.076, 0.086, 0.096, 0.106, 0.116, 0.126, 0.126, 0.126, 0.126, 0.126, 0.126, 0.126, 0.126, 0.126, 0.126, 0.126, 0.126, 0.126, 0.126, 0.126, 0.126, 0.126, 0.126, 0.126, 0.126, 0.126, 0.126, 0.126, 0.126, 0.126, 0.126, 0.126, 0.126, 0.126, 0.126, 0.126, 0.126, 0.126, 0.126, 0.126, 0.126, 0.126, 0.126, 0.126, 0.126]",None,None,['right'],[0.2507503340020776],[0.28409000000101514],up,12.334487416985212,12.339272582990816,12.83485008298885,12.832938957988517,rew,-1,-1,0.8598980840179138,None,12.339272582990816,12.339272582990816,12.83485008298885,12.83485008298885,,A,2025-03-10_21h40.52.311,asymmetry_v13,2024.2.4,60,2025-03-10 21h41.02.224644 -0400,
1,subj_C0F1_val,2,2,0,1,baseline,0,0.1,-0.38,0,-0.089069535,curv,curv_flat,0.0,-0.38,pen,rew,input_data/stims/Shape_0.10_0.00.png,input_data/stims/Shape_0.00_0.00.png,input_data/stims/Shape_4.00_0.00.png,up,0.8896993329981342,None,None,None,"['left', 'right', 'right']","[0.485349791997578, 0.7253062499803491, 1.1876567089930177]","[0.12323137497878633, 0.3039962920011021, 0.10387216598610394]",None,,,0,0,0,0,0,2,2,0,12.83485008298885,,,,,,,,,12.83329275000142,12.83485008298885,0.0003497089783195406,14.382732041995041,14.34951704199193,14.349544083001092,14.382732041995041,14.884473082987824,14.882828749978216,14.882946582976729,14.884473082987824,0.0001253749942407012,16.97505424998235,16.920119041984435,16.921216457994888,16.97505424998235,16.97505424998235,16.97505424998235,16.97505424998235,16.97505424998235,16.97505424998235,16.97505424998235,18.47984729197924,18.47984729197924,18.47984729197924,18.47984729197924,18.47984729197924,18.47984729197924,18.47984729197924,18.472516582987737,"[-0.089, -0.089, -0.089, -0.089, -0.089, -0.089, -0.089, -0.089, -0.089, -0.089, -0.089, -0.089, -0.089, -0.089, -0.089, -0.089, -0.089, -0.089, -0.089, -0.089, -0.089, -0.089, -0.089, -0.089, -0.089, -0.089, -0.089, -0.089, -0.089, -0.089, -0.089, -0.089, -0.089, -0.089, -0.089, -0.089, -0.089, -0.089, -0.089, -0.089, -0.089, -0.089, -0.089, -0.089, -0.089, -0.089, -0.089, -0.089, -0.089, -0.089, -0.089, -0.089, -0.089, -0.089, -0.089, -0.089, -0.089, -0.089, -0.089, -0.099, -0.109, -0.119, -0.129, -0.139, -0.149, -0.159, -0.169, -0.179, -0.189, -0.199, -0.209, -0.219, -0.229, -0.239, -0.239, -0.239, -0.239, -0.239, -0.239, -0.239, -0.239, -0.239, -0.239, -0.239, -0.239, -0.239, -0.239, -0.239, -0.229, -0.219, -0.209, -0.199, -0.189, -0.179, -0.169, -0.159, -0.149, -0.139, -0.129, -0.119, -0.109, -0.099, -0.089, -0.079, -0.069, -0.059, -0.049, -0.039, -0.029, -0.019, -0.009, 0.001, 0.011, 0.021, 0.031, 0.041, 0.051, 0.061, 0.071, 0.081, 0.091, 0.101, 0.111, 0.121, 0.121, 0.121, 0.121, 0.121, 0.121, 0.121, 0.121, 0.121, 0.121, 0.121, 0.121, 0.121, 0.121, 0.121, 0.121, 0.121, 0.121, 0.121, 0.121, 0.131, 0.141, 0.151, 0.161, 0.171, 0.181, 0.191, 0.201, 0.211, 0.221, 0.231, 0.241, 0.251, 0.251, 0.251, 0.251, 0.251, 0.251, 0.251, 0.251, 0.251, 0.251, 0.251, 0.251, 0.251, 0.251, 0.251, 0.251, 0.251, 0.251, 0.251, 0.251, 0.251, 0.251, 0.251, 0.251, 0.251, 0.251]",None,None,"['left', 'right', 'right']","[0.485349791997578, 0.7253062499803491, 1.1876567089930177]","[0.12323137497878633, 0.3039962920011021, 0.10387216598610394]",None,18.475269457994727,18.47984729197924,18.98010995797813,18.970299874985358,pen,0,0,,,,,,,,A,2025-03-10_21h40.52.311,asymmetry_v13,2024.2.4,60,2025-03-10 21h41.02.224644 -0400,
1,,3,3,0,1,baseline,14,1.5,-0.1,0,-0.274089709,curv,curv_flat,0.0,-0.1,pen,rew,input_data/stims/Shape_1.50_0.00.png,input_data/stims/Shape_0.00_0.00.png,input_data/stims/Shape_4.00_0.00.png,,,,,,,,,,,,,,,,0,3,3,14,18.98010995797813,,,,,,,,,18.970638916973257,18.98010995797813,0.000334457989083603,20.4961457499885,20.466243791976012,20.466270541975973,20.4961457499885,21.001343207986793,20.99962062499253,20.999737541977083,21.001343207986793,0.00012516698916442692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
