thisN,thisTrialN,thisRepN,blockN,run,condition,trial_key,stim_file_pos,stim_pos,noise_pos,marker_init,shape,shape_order,div_pos,target_pos,subj_C0F1_val,subj_C1F0_val,target_file,img1_file,img2_file,block_start_resp.keys,block_start_resp.rt,block_start_resp.duration,marker.response,marker.rt,slider_resp.keys,slider_resp.rt,slider_resp.duration,submit_resp.keys,submit_resp.rt,submit_resp.duration,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,block_start.started,block_start_text.started,block_start_resp.started,block_start.stopped,blocks.block_start_resp.keys,blocks.block_start_resp.rt,blocks.block_start_resp.duration,baseline.started,ISI1.started,baseline.stopped,stim.started,target_stim.started,target_stim.stopped,stim.stopped,delay.started,ISI2.started,delay.stopped,task.started,img1.started,img2.started,divider_line.started,slider_line.started,marker.started,slider_resp.started,submit_resp.started,task.stopped,positions,trials.marker.response,trials.marker.rt,trials.slider_resp.keys,trials.slider_resp.rt,trials.slider_resp.duration,trials.submit_resp.keys,trials.submit_resp.rt,trials.submit_resp.duration,anticipation.started,anticipation_text.started,anticipation_text.stopped,anticipation.stopped,feedback.started,no_resp_text.started,three_coin.started,no_resp_text.stopped,three_coin.stopped,feedback.stopped,valence,correct,outcome,one_coin.started,one_coin.stopped,one_cross.started,one_cross.stopped,three_cross.started,three_cross.stopped,block_end.started,block_end_text.started,block_end_resp.started,block_end.stopped,block_outcome,block_bonus,blocks.block_end_resp.keys,blocks.block_end_resp.rt,blocks.block_end_resp.duration,img1.stopped,img2.stopped,divider_line.stopped,slider_line.stopped,marker.stopped,slider_resp.stopped,submit_resp.stopped,subj,difficulty,sess_type,date,expName,psychopyVersion,frameRate,expStart,Unnamed: 119
24.0,24.0,0.0,1.0,1.0,baseline,38.0,3.9,0.38,4.0,0.252,flat,curv_flat,0.0,0.38,rew,pen,input_data/stims/Shape_3.90_4.00.png,input_data/stims/Shape_0.00_2.00.png,input_data/stims/Shape_4.00_2.00.png,up,31.93141712504439,,,,['left'],[0.5499856249662116],[0.4919216660782695],up,1.214461249997839,,0.0,0.0,0.0,0.0,0.0,24.0,24.0,38.0,186.6021506669931,,,,,,,,,186.59313633304555,0.0006957909790799,187.5350756670814,187.5351244580233,187.56824016699105,188.76875329203904,188.762238125084,188.7624831669964,0.0002472089836373,190.25507891702,190.25626683305012,190.31677595805377,190.31677595805377,190.31677595805377,190.31677595805377,190.31677595805377,190.31677595805377,190.31677595805377,191.54185862501612,"[0.252, 0.252, 0.252, 0.252, 0.252, 0.252, 0.252, 0.252, 0.252, 0.252, 0.252, 0.252, 0.252, 0.252, 0.252, 0.252, 0.252, 0.252, 0.252, 0.252, 0.252, 0.252, 0.252, 0.252, 0.252, 0.252, 0.252, 0.252, 0.252, 0.252, 0.252, 0.252, 0.252, 0.252, 0.252, 0.252, 0.252, 0.252, 0.252, 0.252, 0.252, 0.252, 0.252, 0.252, 0.252, 0.252, 0.252, 0.252, 0.252, 0.252, 0.252, 0.252, 0.252, 0.252, 0.244, 0.236, 0.228, 0.22, 0.212, 0.204, 0.196, 0.188, 0.18, 0.172, 0.164, 0.156, 0.148, 0.14, 0.132, 0.124, 0.116, 0.108, 0.1, 0.092, 0.084, 0.076, 0.068, 0.06, 0.052, 0.044, 0.036, 0.028, 0.02, 0.012, 0.004, -0.004, -0.012, -0.02, -0.028, -0.036, -0.044, -0.052, -0.052, -0.052, -0.052, -0.052, -0.052, -0.052, -0.052, -0.052, -0.052, -0.052, -0.052, -0.052, -0.052, -0.052, -0.052, -0.052, -0.052, -0.052]",,,['left'],[0.5499856249662116],[0.4919216660782695],up,1.214461249997839,,191.5421832500724,191.5494867500384,191.80208004207816,191.79198841704056,191.79209637502208,191.80208004207816,,192.80944462504704,,192.80313979205675,pen,0.0,-3.0,,,,,191.80208004207816,192.80944462504704,,,,,,,,,,,,,,,,,amisha,hard,B,2025-04-05_18h29.17.206,asymmetry_final,2024.2.4,120.0,2025-04-05 18h29.29.431897 -0400,
25.0,25.0,0.0,1.0,1.0,baseline,22.0,2.3,0.06,4.0,0.008,flat,curv_flat,0.0,0.06,rew,pen,input_data/stims/Shape_2.30_4.00.png,input_data/stims/Shape_0.00_2.00.png,input_data/stims/Shape_4.00_2.00.png,up,31.93141712504439,,,,['right'],[0.5407265410758555],[0.1918830838985741],up,0.9255065000616014,,0.0,0.0,0.0,0.0,0.0,25.0,25.0,22.0,192.80944462504704,,,,,,,,,192.8039258330828,0.000757124973461,193.8958253749879,193.8958664169768,193.93472287501208,195.1695642080158,195.16263404197525,195.16286445804872,0.0002385829575359,196.55489583301824,196.55624795798207,196.62952262500767,196.62952262500767,196.62952262500767,196.62952262500767,196.62952262500767,196.62952262500767,196.62952262500767,197.56765579199416,"[0.008, 0.008, 0.008, 0.008, 0.008, 0.008, 0.008, 0.008, 0.008, 0.008, 0.008, 0.008, 0.008, 0.008, 0.008, 0.008, 0.008, 0.008, 0.008, 0.008, 0.008, 0.008, 0.008, 0.008, 0.008, 0.008, 0.008, 0.008, 0.008, 0.008, 0.008, 0.008, 0.008, 0.008, 0.008, 0.008, 0.008, 0.008, 0.008, 0.008, 0.008, 0.008, 0.008, 0.008, 0.008, 0.008, 0.008, 0.008, 0.016, 0.024, 0.032, 0.04, 0.048, 0.056, 0.064, 0.072, 0.08, 0.088, 0.096, 0.104, 0.112, 0.12, 0.128, 0.136, 0.136, 0.136, 0.136, 0.136, 0.136, 0.136, 0.136, 0.136, 0.136, 0.136, 0.136, 0.136, 0.136, 0.136, 0.136, 0.136, 0.136, 0.136]",,,['right'],[0.5407265410758555],[0.1918830838985741],up,0.9255065000616014,,197.56804866704624,197.57580262504047,197.82693845801987,197.8197693330003,197.8198875830276,197.82693845801987,,198.82573741697703,,198.81966520799324,pen,1.0,1.0,197.82693845801987,198.82573741697703,,,,,,,,,,,,,,,,,,,,,amisha,hard,B,2025-04-05_18h29.17.206,asymmetry_final,2024.2.4,120.0,2025-04-05 18h29.29.431897 -0400,
26.0,26.0,0.0,1.0,1.0,baseline,28.0,2.9,0.18,4.0,-0.044,flat,curv_flat,0.0,0.18,rew,pen,input_data/stims/Shape_2.90_4.00.png,input_data/stims/Shape_0.00_2.00.png,input_data/stims/Shape_4.00_2.00.png,up,31.93141712504439,,,,['right'],[0.5118141249986365],[0.4279583339812234],up,1.1744493750156837,,0.0,0.0,0.0,0.0,0.0,26.0,26.0,28.0,198.82573741697703,,,,,,,,,198.82031154201832,0.000647792010568,199.81222866708413,199.81226887507364,199.8453679580707,201.025293166982,201.01984120800623,201.02015033306088,0.0003200829960405,202.5120355420513,202.513216958032,202.574977625045,202.574977625045,202.574977625045,202.574977625045,202.574977625045,202.574977625045,202.574977625045,203.76040545804423,"[-0.044, -0.044, -0.044, -0.044, -0.044, -0.044, -0.044, -0.044, -0.044, -0.044, -0.044, -0.044, -0.044, -0.044, -0.044, -0.044, -0.044, -0.044, -0.044, -0.044, -0.044, -0.044, -0.044, -0.044, -0.044, -0.044, -0.044, -0.044, -0.044, -0.044, -0.044, -0.044, -0.044, -0.044, -0.044, -0.044, -0.044, -0.044, -0.044, -0.044, -0.044, -0.044, -0.044, -0.044, -0.044, -0.044, -0.044, -0.044, -0.044, -0.036, -0.028, -0.02, -0.012, -0.004, 0.004, 0.012, 0.02, 0.028, 0.036, 0.044, 0.052, 0.06, 0.068, 0.076, 0.084, 0.092, 0.1, 0.108, 0.116, 0.124, 0.132, 0.14, 0.148, 0.156, 0.164, 0.172, 0.18, 0.18, 0.18, 0.18, 0.18, 0.18, 0.18, 0.18, 0.18, 0.18, 0.18, 0.18, 0.18, 0.18, 0.18, 0.18, 0.18, 0.18, 0.18, 0.18, 0.18, 0.18, 0.18, 0.18, 0.18]",,,['right'],[0.5118141249986365],[0.4279583339812234],up,1.1744493750156837,,203.76071229204533,203.768969417084,204.019020000007,204.00975533307064,204.00985795806628,204.019020000007,,205.02563091705088,,205.0196508750087,pen,1.0,1.0,204.019020000007,205.02563091705088,,,,,,,,,,,,,,,,,,,,,amisha,hard,B,2025-04-05_18h29.17.206,asymmetry_final,2024.2.4,120.0,2025-04-05 18h29.29.431897 -0400,
27.0,27.0,0.0,1.0,1.0,baseline,1.0,0.1,-0.38,0.0,-0.168,curv,flat_curv,0.0,0.38,pen,rew,input_data/stims/Shape_0.10_0.00.png,input_data/stims/Shape_4.00_2.00.png,input_data/stims/Shape_0.00_2.00.png,up,31.93141712504439,,,,['right'],[0.5615002079866827],[0.5478871250525117],up,1.3030935829738155,,0.0,0.0,0.0,0.0,0.0,27.0,27.0,1.0,205.02563091705088,,,,,,,,,205.02030650002416,0.0006436250405386,206.1121792499908,206.112220708048,206.1447868749965,207.2430048750248,207.23742525000125,207.2377154580317,0.0002840829547494,208.62971937505063,208.63090870797168,208.69381533307023,208.69381533307023,208.69381533307023,208.69381533307023,208.69381533307023,208.69381533307023,208.69381533307023,210.0003452500096,"[-0.168, -0.168, -0.168, -0.168, -0.168, -0.168, -0.168, -0.168, -0.168, -0.168, -0.168, -0.168, -0.168, -0.168, -0.168, -0.168, -0.168, -0.168, -0.168, -0.168, -0.168, -0.168, -0.168, -0.168, -0.168, -0.168, -0.168, -0.168, -0.168, -0.168, -0.168, -0.168, -0.168, -0.168, -0.168, -0.168, -0.168, -0.168, -0.168, -0.168, -0.168, -0.168, -0.168, -0.168, -0.168, -0.168, -0.168, -0.168, -0.168, -0.168, -0.168, -0.168, -0.16, -0.152, -0.144, -0.136, -0.128, -0.12, -0.112, -0.104, -0.096, -0.088, -0.08, -0.072, -0.064, -0.056, -0.048, -0.04, -0.032, -0.024, -0.016, -0.008, 0.0, 0.008, 0.016, 0.024, 0.032, 0.04, 0.048, 0.056, 0.064, 0.072, 0.08, 0.088, 0.096, 0.104, 0.112, 0.12, 0.128, 0.136, 0.144, 0.152, 0.16, 0.168, 0.176, 0.176, 0.176, 0.176, 0.176, 0.176, 0.176, 0.176, 0.176, 0.176, 0.176, 0.176, 0.176, 0.176, 0.176, 0.176, 0.176]",,,['right'],[0.5615002079866827],[0.5478871250525117],up,1.3030935829738155,,210.0007601249963,210.008413417032,210.26009900006463,210.2533070830396,210.2534280830296,210.26009900006463,210.26009900006463,211.2584515420021,211.2584515420021,211.2530387500301,rew,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,amisha,hard,B,2025-04-05_18h29.17.206,asymmetry_final,2024.2.4,120.0,2025-04-05 18h29.29.431897 -0400,
28.0,28.0,0.0,1.0,1.0,baseline,5.0,0.5,-0.3,0.0,-0.128,curv,flat_curv,0.0,0.3,pen,rew,input_data/stims/Shape_0.50_0.00.png,input_data/stims/Shape_4.00_2.00.png,input_data/stims/Shape_0.00_2.00.png,up,31.93141712504439,,,,['right'],[0.4940629160264507],[0.4440677089150995],up,1.255841040983796,,0.0,0.0,0.0,0.0,0.0,28.0,28.0,5.0,211.2584515420021,,,,,,,,,211.2536600420717,0.0006114169955253,212.34560341702309,212.3456448330544,212.3789113330422,213.63600037503056,213.62443416705355,213.62468770798296,0.000251582940109,215.06663804198607,215.06782212504183,215.1277074579848,215.1277074579848,215.1277074579848,215.1277074579848,215.1277074579848,215.1277074579848,215.1277074579848,216.38845924998168,"[-0.128, -0.128, -0.128, -0.128, -0.128, -0.128, -0.128, -0.128, -0.128, -0.128, -0.128, -0.128, -0.128, -0.128, -0.128, -0.128, -0.128, -0.128, -0.128, -0.128, -0.128, -0.128, -0.128, -0.128, -0.128, -0.128, -0.128, -0.128, -0.128, -0.128, -0.128, -0.128, -0.128, -0.128, -0.128, -0.128, -0.128, -0.128, -0.128, -0.128, -0.128, -0.128, -0.128, -0.128, -0.128, -0.128, -0.12, -0.112, -0.104, -0.096, -0.088, -0.08, -0.072, -0.064, -0.056, -0.048, -0.04, -0.032, -0.024, -0.016, -0.008, 0.0, 0.008, 0.016, 0.024, 0.032, 0.04, 0.048, 0.056, 0.064, 0.072, 0.08, 0.088, 0.096, 0.104, 0.112, 0.12, 0.128, 0.136, 0.144, 0.144, 0.144, 0.144, 0.144, 0.144, 0.144, 0.144, 0.144, 0.144, 0.144, 0.144, 0.144, 0.144, 0.144, 0.144, 0.144, 0.144, 0.144, 0.144, 0.144, 0.144, 0.144, 0.144, 0.144, 0.144, 0.144, 0.144, 0.144, 0.144, 0.144]",,,['right'],[0.4940629160264507],[0.4440677089150995],up,1.255841040983796,,216.38883783307392,216.39625662507024,216.6438808330568,216.6368988329777,216.63699100003572,216.6438808330568,216.6438808330568,217.6417590000201,217.6417590000201,217.6361918749753,rew,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,amisha,hard,B,2025-04-05_18h29.17.206,asymmetry_final,2024.2.4,120.0,2025-04-05 18h29.29.431897 -0400,
29.0,29.0,0.0,1.0,1.0,baseline,30.0,3.1,0.22,4.0,0.312,flat,curv_flat,0.0,0.22,rew,pen,input_data/stims/Shape_3.10_4.00.png,input_data/stims/Shape_0.00_2.00.png,input_data/stims/Shape_4.00_2.00.png,up,31.93141712504439,,,,,,,up,0.6807000000262633,,0.0,0.0,0.0,0.0,0.0,29.0,29.0,30.0,217.6417590000201,,,,,,,,,217.63684408308472,0.0006320419488474,218.528798500076,218.5288383750012,218.56168429204263,219.7191974580055,219.71235525002703,219.7126320420066,0.0002896250225603,221.20457325002644,221.20575500000268,221.26842183305416,221.26842183305416,221.26842183305416,221.26842183305416,221.26842183305416,221.26842183305416,221.26842183305416,221.9556060830364,"[0.312, 0.312, 0.312, 0.312, 0.312, 0.312, 0.312, 0.312, 0.312, 0.312, 0.312, 0.312, 0.312, 0.312, 0.312, 0.312, 0.312, 0.312, 0.312, 0.312, 0.312, 0.312, 0.312, 0.312, 0.312, 0.312, 0.312, 0.312, 0.312, 0.312, 0.312, 0.312, 0.312, 0.312, 0.312, 0.312, 0.312, 0.312, 0.312, 0.312, 0.312, 0.312, 0.312, 0.312, 0.312, 0.312, 0.312, 0.312, 0.312, 0.312, 0.312, 0.312, 0.312, 0.312, 0.312, 0.312, 0.312, 0.312, 0.312, 0.312, 0.312]",,,,,,up,0.6807000000262633,,221.9558941250434,221.9637817080365,222.2178504579933,222.2036243750481,222.2102559170453,222.2178504579933,,223.21975204197224,,223.20892170805016,pen,0.0,-3.0,,,,,222.2178504579933,223.21975204197224,,,,,,,,,,,,,,,,,amisha,hard,B,2025-04-05_18h29.17.206,asymmetry_final,2024.2.4,120.0,2025-04-05 18h29.29.431897 -0400,
30.0,30.0,0.0,1.0,1.0,baseline,27.0,2.7,0.14,4.0,0.324,flat,flat_curv,0.0,-0.14,rew,pen,input_data/stims/Shape_2.70_4.00.png,input_data/stims/Shape_4.00_2.00.png,input_data/stims/Shape_0.00_2.00.png,up,31.93141712504439,,,,['left'],[0.582081958069466],[0.6479340830119327],up,1.433195250108838,,0.0,0.0,0.0,0.0,0.0,30.0,30.0,27.0,223.21975204197224,,,,,,,,,223.20949204207864,0.0005560409044846,224.1514194579795,224.1514612080064,224.18396212498192,225.352110708016,225.3468100420432,225.34707450005223,0.0002784170210361,226.6389884580858,226.64017691707704,226.70251254201867,226.70251254201867,226.70251254201867,226.70251254201867,226.70251254201867,226.70251254201867,226.70251254201867,228.14071679208428,"[0.324, 0.324, 0.324, 0.324, 0.324, 0.324, 0.324, 0.324, 0.324, 0.324, 0.324, 0.324, 0.324, 0.324, 0.324, 0.324, 0.324, 0.324, 0.324, 0.324, 0.324, 0.324, 0.324, 0.324, 0.324, 0.324, 0.324, 0.324, 0.324, 0.324, 0.324, 0.324, 0.324, 0.324, 0.324, 0.324, 0.324, 0.324, 0.324, 0.324, 0.324, 0.324, 0.324, 0.324, 0.324, 0.324, 0.324, 0.324, 0.316, 0.308, 0.3, 0.292, 0.284, 0.276, 0.268, 0.26, 0.252, 0.244, 0.236, 0.228, 0.22, 0.212, 0.204, 0.196, 0.188, 0.18, 0.172, 0.164, 0.156, 0.148, 0.14, 0.132, 0.124, 0.116, 0.108, 0.1, 0.092, 0.084, 0.076, 0.068, 0.06, 0.052, 0.044, 0.036, 0.028, 0.02, 0.012, 0.004, -0.004, -0.012, -0.02, -0.028, -0.036, -0.044, -0.052, -0.06, -0.068, -0.076, -0.084, -0.092, -0.1, -0.108, -0.116, -0.116, -0.116, -0.116, -0.116, -0.116, -0.116, -0.116, -0.116, -0.116, -0.116, -0.116, -0.116, -0.116, -0.116, -0.116, -0.116, -0.116, -0.116, -0.116]",,,['left'],[0.582081958069466],[0.6479340830119327],up,1.433195250108838,,228.1411223750329,228.14897916698828,228.4024907500716,228.3917341670021,228.39308566704852,228.4024907500716,,229.40287012502085,,229.3926566250157,pen,1.0,1.0,228.4024907500716,229.40287012502085,,,,,,,,,,,,,,,,,,,,,amisha,hard,B,2025-04-05_18h29.17.206,asymmetry_final,2024.2.4,120.0,2025-04-05 18h29.29.431897 -0400,
31.0,31.0,0.0,1.0,1.0,baseline,37.0,3.7,0.34,4.0,-0.392,flat,flat_curv,0.0,-0.34,rew,pen,input_data/stims/Shape_3.70_4.00.png,input_data/stims/Shape_4.00_2.00.png,input_data/stims/Shape_0.00_2.00.png,up,31.93141712504439,,,,['right'],[0.6678048330359161],[0.3438775419490412],up,1.1795300000812858,,0.0,0.0,0.0,0.0,0.0,31.0,31.0,37.0,229.40287012502085,,,,,,,,,229.39325320802163,0.0005832080496475,230.2852186670061,230.285260417033,230.31844141706824,231.5382840000093,231.5316942500649,231.53193045803343,0.0002420829841867,233.02389591699463,233.0250810420839,233.0851025000448,233.0851025000448,233.0851025000448,233.0851025000448,233.0851025000448,233.0851025000448,233.0851025000448,234.27274804201443,"[-0.392, -0.392, -0.392, -0.392, -0.392, -0.392, -0.392, -0.392, -0.392, -0.392, -0.392, -0.392, -0.392, -0.392, -0.392, -0.392, -0.392, -0.392, -0.392, -0.392, -0.392, -0.392, -0.392, -0.392, -0.392, -0.392, -0.392, -0.392, -0.392, -0.392, -0.392, -0.392, -0.392, -0.392, -0.392, -0.392, -0.392, -0.392, -0.392, -0.392, -0.392, -0.392, -0.392, -0.392, -0.392, -0.392, -0.392, -0.392, -0.392, -0.392, -0.392, -0.392, -0.392, -0.392, -0.392, -0.392, -0.392, -0.392, -0.392, -0.384, -0.376, -0.368, -0.36, -0.352, -0.344, -0.336, -0.328, -0.32, -0.312, -0.304, -0.296, -0.288, -0.28, -0.272, -0.264, -0.256, -0.248, -0.24, -0.232, -0.224, -0.216, -0.208, -0.2, -0.192, -0.184, -0.176, -0.176, -0.176, -0.176, -0.176, -0.176, -0.176, -0.176, -0.176, -0.176, -0.176, -0.176, -0.176, -0.176, -0.176, -0.176]",,,['right'],[0.6678048330359161],[0.3438775419490412],up,1.1795300000812858,,234.27312445803545,234.28049391706008,234.52725608297624,234.5203739580465,234.52048733306583,234.52725608297624,,235.5273959580809,,235.5204494170612,pen,1.0,1.0,234.52725608297624,235.5273959580809,,,,,,,,,,,,,,,,,,,,,amisha,hard,B,2025-04-05_18h29.17.206,asymmetry_final,2024.2.4,120.0,2025-04-05 18h29.29.431897 -0400,
32.0,32.0,0.0,1.0,1.0,baseline,34.0,3.5,0.3,4.0,0.356,flat,curv_flat,0.0,0.3,rew,pen,input_data/stims/Shape_3.50_4.00.png,input_data/stims/Shape_0.00_2.00.png,input_data/stims/Shape_4.00_2.00.png,up,31.93141712504439,,,,['left'],[0.7639343339251354],[0.4518606250640005],up,1.4773336669895798,,0.0,0.0,0.0,0.0,0.0,32.0,32.0,34.0,235.5273959580809,,,,,,,,,235.5211259999778,0.0006635000463575,236.56307587504853,236.5631178329932,236.59422004199587,237.836078625056,237.8282308750786,237.8285828750813,0.0003563750069588,239.22062024998013,239.2219517080812,239.2862976670731,239.2862976670731,239.2862976670731,239.2862976670731,239.2862976670731,239.2862976670731,239.2862976670731,240.78054783307016,"[0.356, 0.356, 0.356, 0.356, 0.356, 0.356, 0.356, 0.356, 0.356, 0.356, 0.356, 0.356, 0.356, 0.356, 0.356, 0.356, 0.356, 0.356, 0.356, 0.356, 0.356, 0.356, 0.356, 0.356, 0.356, 0.356, 0.356, 0.356, 0.356, 0.356, 0.356, 0.356, 0.356, 0.356, 0.356, 0.356, 0.356, 0.356, 0.356, 0.356, 0.356, 0.356, 0.356, 0.356, 0.356, 0.356, 0.356, 0.356, 0.356, 0.356, 0.356, 0.356, 0.356, 0.356, 0.356, 0.356, 0.356, 0.356, 0.356, 0.356, 0.356, 0.356, 0.356, 0.348, 0.34, 0.332, 0.324, 0.316, 0.308, 0.3, 0.292, 0.284, 0.276, 0.268, 0.26, 0.252, 0.244, 0.236, 0.228, 0.22, 0.212, 0.204, 0.196, 0.188, 0.18, 0.172, 0.164, 0.156, 0.148, 0.14, 0.132, 0.124, 0.116, 0.108, 0.1, 0.092, 0.084, 0.084, 0.084, 0.084, 0.084, 0.084, 0.084, 0.084, 0.084, 0.084, 0.084, 0.084, 0.084, 0.084, 0.084, 0.084, 0.084, 0.084, 0.084, 0.084, 0.084, 0.084, 0.084, 0.084]",,,['left'],[0.7639343339251354],[0.4518606250640005],up,1.4773336669895798,,240.78114958305372,240.80323729198423,241.0531799170421,241.0430645829765,241.0431732920697,241.0531799170421,,242.05924533307552,,242.05384075001348,pen,1.0,1.0,241.0531799170421,242.05924533307552,,,,,,,,,,,,,,,,,,,,,amisha,hard,B,2025-04-05_18h29.17.206,asymmetry_final,2024.2.4,120.0,2025-04-05 18h29.29.431897 -0400,
33.0,33.0,0.0,1.0,1.0,baseline,19.0,1.9,-0.02,0.0,0.08,curv,flat_curv,0.0,0.02,pen,rew,input_data/stims/Shape_1.90_0.00.png,input_data/stims/Shape_4.00_2.00.png,input_data/stims/Shape_0.00_2.00.png,up,31.93141712504439,,,,"['left', 'left']","[0.5067864999873564, 0.716423042002134]","[0.09610766707919538, 0.12788416596595198]",up,1.400080666993745,,0.0,0.0,0.0,0.0,0.0,33.0,33.0,19.0,242.05924533307552,,,,,,,,,242.05429066705983,0.0004411250120028,243.0461417919724,243.0461846250109,243.0807650419884,244.25363529205788,244.2428806250682,244.24321416707244,0.0003085830248892,245.5352737919893,245.53670141706243,245.60119262500663,245.60119262500663,245.60119262500663,245.60119262500663,245.60119262500663,245.60119262500663,245.60119262500663,247.016245875042,"[0.08, 0.08, 0.08, 0.08, 0.08, 0.08, 0.08, 0.08, 0.08, 0.08, 0.08, 0.08, 0.08, 0.08, 0.08, 0.08, 0.08, 0.08, 0.08, 0.08, 0.08, 0.08, 0.08, 0.08, 0.08, 0.08, 0.08, 0.08, 0.08, 0.08, 0.08, 0.08, 0.08, 0.08, 0.08, 0.08, 0.08, 0.08, 0.08, 0.08, 0.08, 0.08, 0.08, 0.08, 0.08, 0.08, 0.08, 0.08, 0.08, 0.072, 0.064, 0.056, 0.048, 0.04, 0.032, 0.024, 0.024, 0.024, 0.024, 0.024, 0.024, 0.024, 0.024, 0.024, 0.024, 0.016, 0.008, 0.0, -0.008, -0.016, -0.024, -0.032, -0.04, -0.048, -0.056, -0.056, -0.056, -0.056, -0.056, -0.056, -0.056, -0.056, -0.056, -0.056, -0.056, -0.056, -0.056, -0.056, -0.056, -0.056, -0.056, -0.056, -0.056, -0.056, -0.056, -0.056, -0.056, -0.056, -0.056, -0.056, -0.056, -0.056, -0.056, -0.056, -0.056, -0.056, -0.056, -0.056, -0.056, -0.056, -0.056, -0.056, -0.056, -0.056, -0.056, -0.056, -0.056, -0.056, -0.056, -0.056, -0.056, -0.056, -0.056, -0.056, -0.056]",,,"['left', 'left']","[0.5067864999873564, 0.716423042002134]","[0.09610766707919538, 0.12788416596595198]",up,1.400080666993745,,247.01665158302052,247.0221726669697,247.28652358299587,247.2755321250297,247.2756898329826,247.28652358299587,,248.2868329579942,,248.2766495000105,rew,0.0,-1.0,,,247.28652358299587,248.2868329579942,,,,,,,,,,,,,,,,,,,amisha,hard,B,2025-04-05_18h29.17.206,asymmetry_final,2024.2.4,120.0,2025-04-05 18h29.29.431897 -0400,
34.0,34.0,0.0,1.0,1.0,baseline,29.0,2.9,0.18,4.0,-0.104,flat,flat_curv,0.0,-0.18,rew,pen,input_data/stims/Shape_2.90_4.00.png,input_data/stims/Shape_4.00_2.00.png,input_data/stims/Shape_0.00_2.00.png,up,31.93141712504439,,,,['right'],[0.9385187919251621],[0.1479975830297917],up,1.2417337090009823,,0.0,0.0,0.0,0.0,0.0,34.0,34.0,29.0,248.2868329579942,,,,,,,,,248.2772665830562,0.0006063330220058,249.3692379170097,249.36928099999204,249.402094625053,250.6366599580506,250.61469579197,250.6149405830074,0.0002609579823911,252.1069101250032,252.10809533298016,252.1729665420717,252.1729665420717,252.1729665420717,252.1729665420717,252.1729665420717,252.1729665420717,252.1729665420717,253.4219813330565,"[-0.104, -0.104, -0.104, -0.104, -0.104, -0.104, -0.104, -0.104, -0.104, -0.104, -0.104, -0.104, -0.104, -0.104, -0.104, -0.104, -0.104, -0.104, -0.104, -0.104, -0.104, -0.104, -0.104, -0.104, -0.104, -0.104, -0.104, -0.104, -0.104, -0.104, -0.104, -0.104, -0.104, -0.104, -0.104, -0.104, -0.104, -0.104, -0.104, -0.104, -0.104, -0.104, -0.104, -0.104, -0.104, -0.104, -0.104, -0.104, -0.104, -0.104, -0.104, -0.104, -0.104, -0.104, -0.104, -0.104, -0.104, -0.104, -0.104, -0.104, -0.104, -0.104, -0.104, -0.104, -0.104, -0.104, -0.104, -0.104, -0.104, -0.104, -0.104, -0.104, -0.104, -0.104, -0.104, -0.104, -0.104, -0.104, -0.104, -0.104, -0.104, -0.104, -0.104, -0.104, -0.104, -0.096, -0.088, -0.08, -0.072, -0.064, -0.056, -0.048, -0.04, -0.032, -0.024, -0.024, -0.024, -0.024, -0.024, -0.024, -0.024, -0.024, -0.024, -0.024, -0.024, -0.024]",,,['right'],[0.9385187919251621],[0.1479975830297917],up,1.2417337090009823,,253.4224858750822,253.4365464580478,253.68673704203684,253.67636525002308,253.67645762499887,253.68673704203684,,254.6868303330848,,254.67704541701823,pen,1.0,1.0,253.68673704203684,254.6868303330848,,,,,,,,,,,,,,,,,,,,,amisha,hard,B,2025-04-05_18h29.17.206,asymmetry_final,2024.2.4,120.0,2025-04-05 18h29.29.431897 -0400,
