blockN,stimVal,thisN,thisTrialN,thisRepN,run,div,trial_key,stim_file_pos,stim_pos,noise_pos,val_C0F1,val_C1F0,valence_disp,target_pos,target_file,disp_div,anchor,img1_file,img2_file,block_start_resp.keys,block_start_resp.rt,block_start_resp.duration,slider.response,slider.rt,slider_resp.keys,slider_resp.rt,slider_resp.duration,submit_resp.keys,submit_resp.rt,submit_resp.duration,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,new_block.started,block_start_text.started,block_start_resp.started,new_block.stopped,blocks.block_start_resp.keys,blocks.block_start_resp.rt,blocks.block_start_resp.duration,stim.started,targ_pos.started,stim.stopped,delay.started,text.started,text.stopped,delay.stopped,task.started,img1.started,img2.started,divider_line.started,slider_line.started,slider.started,slider_resp.started,submit_resp.started,task.stopped,positions,trials.slider.response,trials.slider.rt,trials.slider_resp.keys,trials.slider_resp.rt,trials.slider_resp.duration,trials.submit_resp.keys,trials.submit_resp.rt,trials.submit_resp.duration,feedback.started,no_resp_text.started,Mcoin.started,feedback.stopped,correct,outcome,ITI.started,text_2.started,text_2.stopped,ITI.stopped,Lcoin.started,Rcoin.started,Lcross.started,Rcross.started,Mcross.started,subj,sess_type,date,expName,psychopyVersion,frameRate,expStart,
1,val_C0F1,0,0,0,1,0.0,16,1.7,-0.06,0.0,pen,rew,pen_rew,-0.06,input_data/stims/Shape_1.70_0.00.png,0.0,-0.2427180037212261,input_data/stims/Shape_0.00_0.00.png,input_data/stims/Shape_4.00_0.00.png,return,0.775803583994275,None,None,None,"['left', 'right']","[0.4357658749795519, 0.5637951249955222]","[0.15236441700835712, 0.40842816699296236]",return,1.2573718339845072,None,0,0,0,0,0,0,0,16,1.4506480830023065,,0.03740274999290705,0.17523358299513347,0.17523358299513347,0.9555567910138052,return,0.775803583994275,None,1.4014890830148943,1.4506480830023065,1.9469576250121463,1.9469844580162317,1.9520034159941133,4.175118083017878,3.439511916018091,4.096855833020527,4.175118083017878,4.175118083017878,4.175118083017878,4.175118083017878,4.175118083017878,4.175118083017878,4.175118083017878,5.439769207994686,"[-0.243, -0.243, -0.243, -0.243, -0.243, -0.243, -0.243, -0.243, -0.243, -0.243, -0.243, -0.243, -0.243, -0.243, -0.243, -0.243, -0.243, -0.243, -0.243, -0.243, -0.243, -0.243, -0.243, -0.243, -0.243, -0.243, -0.243, -0.243, -0.243, -0.243, -0.243, -0.243, -0.243, -0.243, -0.243, -0.243, -0.243, -0.243, -0.243, -0.243, -0.253, -0.263, -0.273, -0.283, -0.293, -0.303, -0.313, -0.313, -0.313, -0.303, -0.293, -0.283, -0.273, -0.263, -0.253, -0.243, -0.233, -0.223, -0.213, -0.203, -0.193, -0.183, -0.173, -0.163, -0.153, -0.143, -0.133, -0.123, -0.113, -0.103, -0.093, -0.083, -0.073, -0.063, -0.053, -0.043, -0.033, -0.023, -0.013, -0.013, -0.013, -0.013, -0.013, -0.013, -0.013, -0.013, -0.013, -0.013, -0.013, -0.013, -0.013, -0.013, -0.013, -0.013, -0.013, -0.013, -0.013, -0.013, -0.013, -0.013, -0.013, -0.013, -0.013, -0.013, -0.013]",None,None,"['left', 'right']","[0.4357658749795519, 0.5637951249955222]","[0.15236441700835712, 0.40842816699296236]",return,1.2573718339845072,None,5.461443541018525,5.467812040995341,5.467812040995341,6.439599541015923,1,1,6.439650208019884,6.443611916009104,7.781218290998368,7.43930833300692,,,,,,,A,2025-03-04_19h13.08.377,asymmetry_v10,2024.2.4,None,2025-03-04 19h13.17.106568 -0500,
1,val_C0F1,1,1,0,1,0.0,15,1.5,-0.1,0.0,pen,rew,rew_pen,0.1,input_data/stims/Shape_1.50_0.00.png,0.0,0.0458856168479607,input_data/stims/Shape_4.00_0.00.png,input_data/stims/Shape_0.00_0.00.png,return,0.775803583994275,None,None,None,['left'],[0.416183583001839],[0.28732208398287185],return,0.952942375006387,None,0,0,0,0,0,1,1,15,7.781218290998368,,,,,,,,,7.742272791016148,7.781218290998368,8.429494583018823,8.429520500008948,8.435662291012704,10.507733333011856,9.921999333018903,10.431031458021607,10.507733333011856,10.507733333011856,10.507733333011856,10.507733333011856,10.507733333011856,10.507733333011856,10.507733333011856,11.473420082998928,"[0.046, 0.046, 0.046, 0.046, 0.046, 0.046, 0.046, 0.046, 0.046, 0.046, 0.046, 0.046, 0.046, 0.046, 0.046, 0.046, 0.046, 0.046, 0.046, 0.046, 0.046, 0.046, 0.046, 0.046, 0.046, 0.046, 0.046, 0.046, 0.046, 0.046, 0.046, 0.046, 0.046, 0.046, 0.046, 0.046, 0.046, 0.046, 0.046, 0.036, 0.026, 0.016, 0.006, -0.004, -0.014, -0.024, -0.034, -0.044, -0.054, -0.064, -0.074, -0.084, -0.094, -0.104, -0.114, -0.124, -0.124, -0.124, -0.124, -0.124, -0.124, -0.124, -0.124, -0.124, -0.124, -0.124, -0.124, -0.124, -0.124, -0.124, -0.124, -0.124, -0.124, -0.124, -0.124, -0.124, -0.124, -0.124, -0.124]",None,None,['left'],[0.416183583001839],[0.28732208398287185],return,0.952942375006387,None,11.489986041007796,11.495908000011696,,12.472093791002408,-1,-2,12.472129666013643,12.47564770799363,,13.472951583011309,11.495908000011696,11.495908000011696,11.495908000011696,11.495908000011696,,,A,2025-03-04_19h13.08.377,asymmetry_v10,2024.2.4,None,2025-03-04 19h13.17.106568 -0500,
1,val_C0F1,2,2,0,1,0.0,33,3.3,0.2599999999999999,4.0,rew,pen,rew_pen,-0.2599999999999999,input_data/stims/Shape_3.30_4.00.png,0.0,0.2729172756393279,input_data/stims/Shape_4.00_4.00.png,input_data/stims/Shape_0.00_4.00.png,return,0.775803583994275,None,None,None,"['right', 'left']","[0.36571204097708687, 0.6157887079752982]","[0.17120029201032594, 0.43200133301434107]",return,1.2144227499957196,None,0,0,0,0,0,2,2,33,13.755594707996352,,,,,,,,,13.72531650000019,13.755594707996352,14.472788333019707,14.472823165997397,14.476330625009723,,15.972417083015898,16.428178041009232,16.48685945800389,16.48685945800389,16.48685945800389,16.48685945800389,16.48685945800389,16.48685945800389,16.48685945800389,17.70644537502085,"[0.273, 0.273, 0.273, 0.273, 0.273, 0.273, 0.273, 0.273, 0.273, 0.273, 0.273, 0.273, 0.273, 0.273, 0.273, 0.273, 0.273, 0.273, 0.273, 0.273, 0.273, 0.273, 0.273, 0.273, 0.273, 0.273, 0.273, 0.273, 0.273, 0.273, 0.273, 0.273, 0.273, 0.273, 0.283, 0.293, 0.303, 0.313, 0.323, 0.333, 0.343, 0.353, 0.363, 0.373, 0.383, 0.393, 0.393, 0.393, 0.393, 0.393, 0.393, 0.393, 0.393, 0.393, 0.393, 0.393, 0.383, 0.373, 0.363, 0.353, 0.343, 0.333, 0.323, 0.313, 0.303, 0.293, 0.283, 0.273, 0.263, 0.253, 0.243, 0.233, 0.223, 0.213, 0.203, 0.193, 0.183, 0.173, 0.163, 0.153, 0.143, 0.133, 0.123, 0.113, 0.103, 0.093, 0.083, 0.073, 0.063, 0.053, 0.043, 0.033, 0.023, 0.013, 0.013, 0.013, 0.013, 0.013, 0.013, 0.013, 0.013, 0.013, 0.013, 0.013, 0.013, 0.013, 0.013, 0.013, 0.013, 0.013]",None,None,"['right', 'left']","[0.36571204097708687, 0.6157887079752982]","[0.17120029201032594, 0.43200133301434107]",return,1.2144227499957196,None,17.721546665998176,17.726118249993306,17.726118249993306,18.706177750020288,-1,-1,18.706217791012023,18.709419582999544,19.978789500019047,19.70633270801045,,,,,17.726118249993306,,A,2025-03-04_19h13.08.377,asymmetry_v10,2024.2.4,None,2025-03-04 19h13.17.106568 -0500,
1,,3,3,0,1,0.0,17,1.7,-0.06,0.0,pen,rew,rew_pen,0.06,input_data/stims/Shape_1.70_0.00.png,0.0,0.3021424108440187,input_data/stims/Shape_4.00_0.00.png,input_data/stims/Shape_0.00_0.00.png,,,,,,,,,,,,,,,,0,3,3,17,19.978789500019047,,,,,,,,,19.950302583019948,19.978789500019047,20.706276291020913,20.706309583008988,20.709630416007712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
