block,divider,thisN,thisTrialN,thisRepN,block_start_resp.keys,block_start_resp.rt,block_start_resp.duration,slider.response,slider.rt,slider_resp.keys,slider_resp.rt,slider_resp.duration,submit_resp.keys,submit_resp.rt,submit_resp.duration,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,new_block.started,block_start_txt.started,block_start_resp.started,new_block.stopped,blocks.block_start_resp.keys,blocks.block_start_resp.rt,blocks.block_start_resp.duration,shape_stim.started,stim.started,shape_stim.stopped,stim_pos,stim_file_pos,context,task.started,img1.started,img2.started,divider_line.started,slider_line.started,slider.started,slider_resp.started,submit_resp.started,task.stopped,disp_order,disp_divider,target,anchor,positions,trials.slider.response,trials.slider.rt,trials.slider_resp.keys,trials.slider_resp.rt,trials.slider_resp.duration,trials.submit_resp.keys,trials.submit_resp.rt,trials.submit_resp.duration,feedback.started,no_resp_text.started,bonus_text.started,Lcoin.started,Rcoin.started,feedback.stopped,correct,outcome,Lcross.started,Rcross.started,Mcoin.started,Mcross.started,end_block.started,block_end_text.started,end_block.stopped,block_outcome,block_bonus,subj,date,expName,psychopyVersion,frameRate,expStart
1,0,0,0,0,space,0.919282541,None,None,None,['left'],[0.4591639580903575],[0.7359184589004144],space,1.231489542,None,0,0,0,0,0,0,0,0,1.509439,,0.035194333,0.169451416,0.169451416,1.0950395,space,0.919282541,None,1.497218208,2.154512375,3.104432083,0.200406491,3,rew,3.579337791,4.67230975,4.67230975,4.67230975,4.67230975,4.67230975,4.67230975,4.67230975,5.922467041,rew_pen,0,-0.200406491,0.391062832,"[0.391, 0.391, 0.391, 0.391, 0.391, 0.391, 0.391, 0.391, 0.391, 0.391, 0.391, 0.391, 0.391, 0.391, 0.391, 0.391, 0.391, 0.391, 0.391, 0.391, 0.391, 0.391, 0.391, 0.391, 0.391, 0.391, 0.391, 0.391, 0.391, 0.391, 0.391, 0.391, 0.391, 0.391, 0.391, 0.391, 0.391, 0.391, 0.391, 0.391, 0.391, 0.391, 0.391, 0.391, 0.391, 0.391, 0.391, 0.391, 0.391, 0.391, 0.391, 0.391, 0.391, 0.391, 0.391, 0.391, 0.391, 0.391, 0.391, 0.391, 0.391, 0.391, 0.391, 0.391, 0.391, 0.391, 0.391, 0.391, 0.391, 0.391, 0.391, 0.391, 0.391, 0.391, 0.391, 0.391, 0.391, 0.391, 0.391, 0.391, 0.391, 0.391, 0.391, 0.391, 0.391, 0.391, 0.391, 0.391, 0.391, 0.391, 0.391, 0.391, 0.391, 0.391, 0.391, 0.391, 0.391, 0.391, 0.391, 0.391, 0.391, 0.391, 0.391, 0.391, 0.391, 0.391, 0.391, 0.391, 0.391, 0.391, 0.391, 0.391, 0.391, 0.391, 0.391, 0.391, 0.391, 0.391, 0.391, 0.391, 0.391, 0.391, 0.391, 0.391, 0.391, 0.391, 0.391, 0.391, 0.391, 0.391, 0.391, 0.391, 0.391, 0.391, 0.391, 0.391, 0.391, 0.391, 0.391, 0.391, 0.391, 0.391, 0.391, 0.391, 0.391, 0.391, 0.391, 0.391, 0.391, 0.391, 0.391, 0.391, 0.391, 0.391, 0.391, 0.391, 0.391, 0.391, 0.391, 0.391, 0.391, 0.391, 0.391, 0.391, 0.381, 0.371, 0.361, 0.351, 0.341, 0.331, 0.321, 0.311, 0.301, 0.291, 0.281, 0.271, 0.261, 0.251, 0.241, 0.231, 0.221, 0.211, 0.201, 0.191, 0.181, 0.171, 0.161, 0.151, 0.141, 0.131, 0.121, 0.111, 0.101, 0.091, 0.081, 0.071, 0.061, 0.051, 0.041, 0.031, 0.021, 0.011, 0.001, -0.009, -0.019, -0.029, -0.039, -0.049, -0.059, -0.069, -0.079, -0.089, -0.099, -0.109, -0.119, -0.129, -0.139, -0.149, -0.159, -0.169, -0.179, -0.189, -0.189, -0.189, -0.189, -0.189]",None,None,['left'],[0.4591639580903575],[0.7359184589004144],space,1.231489542,None,6.072333541,6.084332916,6.084332916,6.084332916,6.084332916,6.911623083,1,2,,,,,,,,,,tomas,2025-02-19_16h04.06.720,asymmetry_v8,2024.2.4,None,2025-02-19 16h04.17.736561 -0500
1,0,1,0,1,space,0.919282541,None,None,None,['right'],[0.6167261670343578],[0.21524716599378735],space,0.910255375,None,0,0,0,0,1,0,1,0,7.21011025,,,,,,,,,7.20521825,7.96317,8.915091833,0.290404432,3.5,rew,9.362711583,10.46741904,10.46741904,10.46741904,10.46741904,10.46741904,10.46741904,10.46741904,11.38890342,pen_rew,0,0.290404432,0.03244802,"[0.032, 0.032, 0.032, 0.032, 0.032, 0.032, 0.032, 0.032, 0.032, 0.032, 0.032, 0.032, 0.032, 0.032, 0.032, 0.032, 0.032, 0.032, 0.032, 0.032, 0.032, 0.032, 0.032, 0.032, 0.032, 0.032, 0.032, 0.032, 0.032, 0.032, 0.032, 0.032, 0.032, 0.032, 0.032, 0.032, 0.032, 0.032, 0.032, 0.032, 0.032, 0.032, 0.032, 0.032, 0.032, 0.032, 0.032, 0.032, 0.032, 0.032, 0.032, 0.032, 0.032, 0.032, 0.032, 0.032, 0.032, 0.032, 0.032, 0.032, 0.032, 0.032, 0.032, 0.032, 0.032, 0.032, 0.032, 0.032, 0.032, 0.032, 0.032, 0.032, 0.032, 0.032, 0.032, 0.032, 0.032, 0.032, 0.032, 0.032, 0.032, 0.032, 0.032, 0.032, 0.032, 0.032, 0.032, 0.032, 0.032, 0.032, 0.032, 0.032, 0.032, 0.032, 0.032, 0.032, 0.032, 0.032, 0.032, 0.032, 0.032, 0.032, 0.032, 0.032, 0.032, 0.032, 0.032, 0.032, 0.032, 0.032, 0.032, 0.032, 0.032, 0.032, 0.032, 0.032, 0.032, 0.032, 0.032, 0.032, 0.032, 0.032, 0.032, 0.032, 0.032, 0.032, 0.032, 0.032, 0.032, 0.032, 0.032, 0.032, 0.032, 0.032, 0.032, 0.032, 0.032, 0.032, 0.032, 0.032, 0.032, 0.032, 0.032, 0.032, 0.032, 0.032, 0.032, 0.032, 0.032, 0.032, 0.032, 0.032, 0.032, 0.032, 0.032, 0.032, 0.032, 0.032, 0.032, 0.032, 0.032, 0.032, 0.032, 0.032, 0.032, 0.032, 0.032, 0.032, 0.032, 0.032, 0.032, 0.032, 0.032, 0.032, 0.032, 0.032, 0.032, 0.032, 0.032, 0.032, 0.032, 0.032, 0.032, 0.042, 0.052, 0.062, 0.072, 0.082, 0.092, 0.102, 0.112, 0.122, 0.132, 0.142, 0.152, 0.162, 0.172, 0.182, 0.192, 0.202, 0.212, 0.222, 0.222, 0.222, 0.222, 0.222, 0.222, 0.222, 0.222, 0.222, 0.222]",None,None,['right'],[0.6167261670343578],[0.21524716599378735],space,0.910255375,None,11.49870542,11.50723971,11.50723971,11.50723971,11.50723971,12.37787812,1,2,,,,,,,,,,tomas,2025-02-19_16h04.06.720,asymmetry_v8,2024.2.4,None,2025-02-19 16h04.17.736561 -0500
1,0,2,0,2,space,0.919282541,None,None,None,['right'],[0.898861916968599],[0.17507791600655764],space,1.1201005,None,0,0,0,0,2,0,2,0,12.65096087,,,,,,,,,12.64672862,13.41739796,14.38840704,-0.068676057,1.7,pen,14.81860904,15.93225921,15.93225921,15.93225921,15.93225921,15.93225921,15.93225921,15.93225921,17.05669946,rew_pen,0,0.068676057,-0.381870709,"[-0.382, -0.382, -0.382, -0.382, -0.382, -0.382, -0.382, -0.382, -0.382, -0.382, -0.382, -0.382, -0.382, -0.382, -0.382, -0.382, -0.382, -0.382, -0.382, -0.382, -0.382, -0.382, -0.382, -0.382, -0.382, -0.382, -0.382, -0.382, -0.382, -0.382, -0.382, -0.382, -0.382, -0.382, -0.382, -0.382, -0.382, -0.382, -0.382, -0.382, -0.382, -0.382, -0.382, -0.382, -0.382, -0.382, -0.382, -0.382, -0.382, -0.382, -0.382, -0.382, -0.382, -0.382, -0.382, -0.382, -0.382, -0.382, -0.382, -0.382, -0.382, -0.382, -0.382, -0.382, -0.382, -0.382, -0.382, -0.382, -0.382, -0.382, -0.382, -0.382, -0.382, -0.382, -0.382, -0.382, -0.382, -0.382, -0.382, -0.382, -0.382, -0.382, -0.382, -0.382, -0.382, -0.382, -0.382, -0.382, -0.382, -0.382, -0.382, -0.382, -0.382, -0.382, -0.382, -0.382, -0.382, -0.382, -0.382, -0.382, -0.382, -0.382, -0.382, -0.382, -0.382, -0.382, -0.382, -0.382, -0.382, -0.382, -0.382, -0.382, -0.382, -0.382, -0.382, -0.382, -0.382, -0.382, -0.382, -0.382, -0.382, -0.382, -0.382, -0.382, -0.382, -0.382, -0.382, -0.382, -0.382, -0.382, -0.382, -0.382, -0.382, -0.382, -0.382, -0.382, -0.382, -0.382, -0.382, -0.382, -0.382, -0.382, -0.382, -0.382, -0.382, -0.382, -0.382, -0.382, -0.382, -0.382, -0.382, -0.382, -0.382, -0.382, -0.382, -0.382, -0.382, -0.382, -0.382, -0.382, -0.382, -0.382, -0.382, -0.382, -0.382, -0.382, -0.382, -0.382, -0.382, -0.382, -0.382, -0.382, -0.382, -0.382, -0.382, -0.382, -0.382, -0.382, -0.382, -0.382, -0.382, -0.382, -0.382, -0.382, -0.382, -0.382, -0.382, -0.382, -0.382, -0.382, -0.382, -0.382, -0.382, -0.382, -0.382, -0.382, -0.382, -0.382, -0.382, -0.382, -0.382, -0.382, -0.382, -0.382, -0.382, -0.382, -0.372, -0.362, -0.352, -0.342, -0.332, -0.322, -0.312, -0.302, -0.292, -0.282, -0.272, -0.262, -0.252, -0.242, -0.232, -0.232, -0.232, -0.232]",None,None,['right'],[0.898861916968599],[0.17507791600655764],space,1.1201005,None,17.17558346,17.18499062,17.18499062,17.18499062,17.18499062,18.04426421,-1,-2,17.18499062,17.18499062,,,,,,,,tomas,2025-02-19_16h04.06.720,asymmetry_v8,2024.2.4,None,2025-02-19 16h04.17.736561 -0500
1,0,3,0,3,space,0.919282541,None,None,None,"['right', 'right', 'right', 'right', 'right', 'right', 'right']","[0.5992029579356313, 1.2053532499121502, 1.4997272909386083, 2.088829332962632, 2.589698249939829, 2.7357453749282286, 2.8689431250095367]","[0.32721379201393574, 0.1879822500050068, 0.5321666670497507, 0.43211941700428724, 0.07189999998081475, 0.06404245807789266, 0.0600608749082312]",None,,,0,0,0,0,3,0,3,0,18.31668633,,,,,,,,,18.31213304,19.07078992,20.047583,-0.155608105,1.2,pen,20.51783825,21.59990446,21.59990446,21.59990446,21.59990446,21.59990446,21.59990446,21.59990446,24.55529267,pen_rew,0,-0.155608105,-0.063150461,"[-0.063, -0.063, -0.063, -0.063, -0.063, -0.063, -0.063, -0.063, -0.063, -0.063, -0.063, -0.063, -0.063, -0.063, -0.063, -0.063, -0.063, -0.063, -0.063, -0.063, -0.063, -0.063, -0.063, -0.063, -0.063, -0.063, -0.063, -0.063, -0.063, -0.063, -0.063, -0.063, -0.063, -0.063, -0.063, -0.063, -0.063, -0.063, -0.063, -0.063, -0.063, -0.063, -0.063, -0.063, -0.063, -0.063, -0.063, -0.063, -0.063, -0.063, -0.063, -0.063, -0.063, -0.063, -0.063, -0.063, -0.063, -0.063, -0.063, -0.063, -0.063, -0.063, -0.063, -0.063, -0.063, -0.063, -0.063, -0.063, -0.063, -0.063, -0.063, -0.063, -0.063, -0.063, -0.063, -0.063, -0.063, -0.063, -0.063, -0.063, -0.063, -0.063, -0.063, -0.063, -0.063, -0.063, -0.063, -0.063, -0.063, -0.063, -0.063, -0.063, -0.063, -0.063, -0.063, -0.063, -0.063, -0.063, -0.063, -0.063, -0.063, -0.063, -0.063, -0.063, -0.063, -0.063, -0.063, -0.063, -0.063, -0.063, -0.063, -0.063, -0.063, -0.063, -0.063, -0.063, -0.063, -0.063, -0.063, -0.063, -0.063, -0.063, -0.063, -0.063, -0.063, -0.063, -0.063, -0.063, -0.063, -0.063, -0.063, -0.063, -0.063, -0.063, -0.063, -0.063, -0.063, -0.063, -0.063, -0.063, -0.063, -0.063, -0.063, -0.063, -0.063, -0.063, -0.063, -0.063, -0.063, -0.063, -0.063, -0.063, -0.063, -0.063, -0.063, -0.063, -0.063, -0.063, -0.063, -0.063, -0.063, -0.063, -0.063, -0.063, -0.063, -0.063, -0.063, -0.063, -0.063, -0.063, -0.063, -0.063, -0.063, -0.063, -0.063, -0.063, -0.063, -0.063, -0.063, -0.063, -0.063, -0.063, -0.063, -0.063, -0.063, -0.063, -0.063, -0.063, -0.063, -0.063, -0.063, -0.063, -0.063, -0.063, -0.063, -0.063, -0.063, -0.063, -0.063, -0.063, -0.063, -0.063, -0.063, -0.063, -0.063, -0.063, -0.063, -0.063, -0.063, -0.063, -0.063, -0.063, -0.063, -0.063, -0.063, -0.063, -0.063, -0.063, -0.063, -0.063, -0.063, -0.063, -0.063, -0.063, -0.063, -0.063, -0.063, -0.063, -0.063, -0.053, -0.053, -0.053, -0.053, -0.053, -0.053, -0.053, -0.053, -0.053, -0.053, -0.053, -0.053, -0.053, -0.053, -0.053, -0.053, -0.053, -0.053, -0.053, -0.053, -0.053, -0.053, -0.053, -0.053, -0.053, -0.053, -0.053, -0.043, -0.043, -0.043, -0.043, -0.043, -0.043, -0.043, -0.043, -0.043, -0.043, -0.043, -0.043, -0.043, -0.043, -0.043, -0.043, -0.043, -0.043, -0.043, -0.043, -0.043, -0.043, -0.043, -0.043, -0.043, -0.043, -0.043, -0.043, -0.043, -0.043, -0.043, -0.043, -0.043, -0.043, -0.043, -0.043, -0.043, -0.043, -0.043, -0.043, -0.043, -0.043, -0.043, -0.043, -0.043, -0.043, -0.043, -0.043, -0.043, -0.043, -0.043, -0.043, -0.043, -0.043, -0.043, -0.043, -0.033, -0.033, -0.033, -0.033, -0.033, -0.033, -0.033, -0.033, -0.033, -0.033, -0.033, -0.033, -0.033, -0.033, -0.033, -0.033, -0.033, -0.033, -0.033, -0.033, -0.033, -0.033, -0.033, -0.033, -0.033, -0.033, -0.033, -0.033, -0.033, -0.033, -0.033, -0.033, -0.033, -0.033, -0.033, -0.033, -0.033, -0.033, -0.033, -0.033, -0.033, -0.033, -0.033, -0.023, -0.023, -0.023, -0.023, -0.023, -0.023, -0.023, -0.023, -0.023, -0.023, -0.023, -0.023, -0.023, -0.023, -0.013, -0.013, -0.013, -0.013, -0.013, -0.013, -0.013, -0.013, -0.013, -0.013, -0.013, -0.003, -0.003, -0.003, -0.003, -0.003, -0.003, -0.003]",None,None,"['right', 'right', 'right', 'right', 'right', 'right', 'right']","[0.5992029579356313, 1.2053532499121502, 1.4997272909386083, 2.088829332962632, 2.589698249939829, 2.7357453749282286, 2.8689431250095367]","[0.32721379201393574, 0.1879822500050068, 0.5321666670497507, 0.43211941700428724, 0.07189999998081475, 0.06404245807789266, 0.0600608749082312]",None,,,24.68368533,24.69065067,24.69065067,,,25.52790858,1,1,,,,,,,,,,tomas,2025-02-19_16h04.06.720,asymmetry_v8,2024.2.4,None,2025-02-19 16h04.17.736561 -0500
1,0,4,0,4,space,0.919282541,None,None,None,['right'],[0.3873860000167042],[0.5631556250154972],space,1.021424875,None,0,0,0,0,4,0,4,0,25.78372896,,,,,,,,,25.77947229,26.56792737,27.53000067,0.123507109,2.6,rew,27.85221042,29.07021892,29.07021892,29.07021892,29.07021892,29.07021892,29.07021892,29.07021892,30.09509304,pen_rew,0,0.123507109,-0.338925786,"[-0.339, -0.339, -0.339, -0.339, -0.339, -0.339, -0.339, -0.339, -0.339, -0.339, -0.339, -0.339, -0.339, -0.339, -0.339, -0.339, -0.339, -0.339, -0.339, -0.339, -0.339, -0.339, -0.339, -0.339, -0.339, -0.339, -0.339, -0.339, -0.339, -0.339, -0.339, -0.339, -0.339, -0.339, -0.339, -0.339, -0.339, -0.339, -0.339, -0.339, -0.339, -0.339, -0.339, -0.339, -0.339, -0.339, -0.339, -0.339, -0.339, -0.339, -0.339, -0.339, -0.339, -0.339, -0.339, -0.339, -0.339, -0.339, -0.339, -0.339, -0.339, -0.339, -0.339, -0.339, -0.339, -0.339, -0.339, -0.339, -0.339, -0.339, -0.339, -0.339, -0.339, -0.339, -0.339, -0.339, -0.339, -0.339, -0.339, -0.339, -0.339, -0.339, -0.339, -0.339, -0.339, -0.339, -0.339, -0.339, -0.339, -0.339, -0.339, -0.339, -0.339, -0.339, -0.339, -0.339, -0.339, -0.339, -0.339, -0.339, -0.339, -0.339, -0.339, -0.339, -0.339, -0.339, -0.339, -0.339, -0.339, -0.339, -0.339, -0.339, -0.339, -0.339, -0.339, -0.339, -0.339, -0.339, -0.339, -0.339, -0.339, -0.339, -0.339, -0.339, -0.339, -0.339, -0.339, -0.339, -0.339, -0.339, -0.339, -0.339, -0.339, -0.339, -0.339, -0.339, -0.339, -0.339, -0.339, -0.339, -0.339, -0.339, -0.339, -0.339, -0.339, -0.339, -0.339, -0.339, -0.339, -0.339, -0.339, -0.339, -0.339, -0.339, -0.339, -0.339, -0.339, -0.339, -0.339, -0.339, -0.339, -0.339, -0.339, -0.339, -0.339, -0.339, -0.339, -0.339, -0.339, -0.339, -0.339, -0.339, -0.339, -0.339, -0.339, -0.339, -0.339, -0.339, -0.339, -0.339, -0.329, -0.319, -0.309, -0.299, -0.289, -0.279, -0.269, -0.259, -0.249, -0.239, -0.229, -0.219, -0.209, -0.199, -0.189, -0.179, -0.169, -0.159, -0.149, -0.139, -0.129, -0.119, -0.109, -0.099, -0.089, -0.079, -0.069, -0.059, -0.049, -0.039, -0.029, -0.019, -0.009, 0.001, 0.011, 0.021, 0.031, 0.041, 0.051, 0.061, 0.071, 0.081, 0.091, 0.101, 0.111, 0.121, 0.131, 0.131, 0.131, 0.131, 0.131, 0.131, 0.131, 0.131, 0.131]",None,None,['right'],[0.3873860000167042],[0.5631556250154972],space,1.021424875,None,30.22083846,30.22957312,30.22957312,30.22957312,30.22957312,31.07853704,1,2,,,,,,,,,,tomas,2025-02-19_16h04.06.720,asymmetry_v8,2024.2.4,None,2025-02-19 16h04.17.736561 -0500
1,0,5,0,5,space,0.919282541,None,None,None,['left'],[0.46344562503509223],[0.33943762502167374],space,0.820103875,None,0,0,0,0,5,0,5,0,31.34900217,,,,,,,,,31.34448604,32.11756096,33.08020967,0.231014114,3.2,rew,33.48787296,34.62981821,34.62981821,34.62981821,34.62981821,34.62981821,34.62981821,34.62981821,35.45602225,rew_pen,0,-0.231014114,0.076725139,"[0.077, 0.077, 0.077, 0.077, 0.077, 0.077, 0.077, 0.077, 0.077, 0.077, 0.077, 0.077, 0.077, 0.077, 0.077, 0.077, 0.077, 0.077, 0.077, 0.077, 0.077, 0.077, 0.077, 0.077, 0.077, 0.077, 0.077, 0.077, 0.077, 0.077, 0.077, 0.077, 0.077, 0.077, 0.077, 0.077, 0.077, 0.077, 0.077, 0.077, 0.077, 0.077, 0.077, 0.077, 0.077, 0.077, 0.077, 0.077, 0.077, 0.077, 0.077, 0.077, 0.077, 0.077, 0.077, 0.077, 0.077, 0.077, 0.077, 0.077, 0.077, 0.077, 0.077, 0.077, 0.077, 0.077, 0.077, 0.077, 0.077, 0.077, 0.077, 0.077, 0.077, 0.077, 0.077, 0.077, 0.077, 0.077, 0.077, 0.077, 0.077, 0.077, 0.077, 0.077, 0.077, 0.077, 0.077, 0.077, 0.077, 0.077, 0.077, 0.077, 0.077, 0.077, 0.077, 0.077, 0.077, 0.077, 0.077, 0.077, 0.077, 0.077, 0.077, 0.077, 0.077, 0.077, 0.077, 0.077, 0.077, 0.077, 0.077, 0.077, 0.077, 0.077, 0.077, 0.077, 0.077, 0.077, 0.077, 0.077, 0.077, 0.077, 0.077, 0.077, 0.077, 0.077, 0.077, 0.077, 0.077, 0.077, 0.077, 0.077, 0.077, 0.077, 0.077, 0.077, 0.077, 0.077, 0.077, 0.077, 0.077, 0.077, 0.077, 0.077, 0.077, 0.077, 0.077, 0.077, 0.077, 0.077, 0.077, 0.077, 0.077, 0.077, 0.077, 0.077, 0.077, 0.077, 0.077, 0.077, 0.077, 0.077, 0.077, 0.077, 0.077, 0.077, 0.077, 0.077, 0.077, 0.077, 0.077, 0.077, 0.077, 0.077, 0.077, 0.077, 0.067, 0.057, 0.047, 0.037, 0.027, 0.017, 0.007, -0.003, -0.013, -0.023, -0.033, -0.043, -0.053, -0.063, -0.073, -0.083, -0.093, -0.103, -0.113, -0.123, -0.133, -0.143, -0.153, -0.163, -0.173, -0.183, -0.193, -0.203, -0.203, -0.203]",None,None,['left'],[0.46344562503509223],[0.33943762502167374],space,0.820103875,None,35.56050567,35.56893158,35.56893158,35.56893158,35.56893158,36.44533546,1,2,,,,,,,,,,tomas,2025-02-19_16h04.06.720,asymmetry_v8,2024.2.4,None,2025-02-19 16h04.17.736561 -0500
1,0,6,0,6,space,0.919282541,None,None,None,['left'],[0.4829832499381155],[0.4319754590978846],space,0.951661084,None,0,0,0,0,6,0,6,0,36.70163729,,,,,,,,,36.69729092,37.48773033,38.44725271,0.274425763,3.4,rew,38.78256471,39.99258762,39.99258762,39.99258762,39.99258762,39.99258762,39.99258762,39.99258762,40.95123837,rew_pen,0,-0.274425763,0.108192971,"[0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.098, 0.088, 0.078, 0.068, 0.058, 0.048, 0.038, 0.028, 0.018, 0.008, -0.002, -0.012, -0.022, -0.032, -0.042, -0.052, -0.062, -0.072, -0.082, -0.092, -0.102, -0.112, -0.122, -0.132, -0.142, -0.152, -0.162, -0.172, -0.182, -0.192, -0.202, -0.212, -0.222, -0.232, -0.232, -0.232, -0.232, -0.232]",None,None,['left'],[0.4829832499381155],[0.4319754590978846],space,0.951661084,None,41.05932029,41.06752804,41.06752804,41.06752804,41.06752804,41.93875575,1,2,,,,,,,,,,tomas,2025-02-19_16h04.06.720,asymmetry_v8,2024.2.4,None,2025-02-19 16h04.17.736561 -0500
1,0,7,0,7,space,0.919282541,None,None,None,['left'],[0.4433886249316856],[0.3832382500404492],space,0.884797167,None,0,0,0,0,7,0,7,0,42.20283033,,,,,,,,,42.19787,42.96870117,43.94658321,0.314791634,3.6,rew,44.26464179,45.4829375,45.4829375,45.4829375,45.4829375,45.4829375,45.4829375,45.4829375,46.36924579,rew_pen,0,-0.314791634,0.007111515,"[0.007, 0.007, 0.007, 0.007, 0.007, 0.007, 0.007, 0.007, 0.007, 0.007, 0.007, 0.007, 0.007, 0.007, 0.007, 0.007, 0.007, 0.007, 0.007, 0.007, 0.007, 0.007, 0.007, 0.007, 0.007, 0.007, 0.007, 0.007, 0.007, 0.007, 0.007, 0.007, 0.007, 0.007, 0.007, 0.007, 0.007, 0.007, 0.007, 0.007, 0.007, 0.007, 0.007, 0.007, 0.007, 0.007, 0.007, 0.007, 0.007, 0.007, 0.007, 0.007, 0.007, 0.007, 0.007, 0.007, 0.007, 0.007, 0.007, 0.007, 0.007, 0.007, 0.007, 0.007, 0.007, 0.007, 0.007, 0.007, 0.007, 0.007, 0.007, 0.007, 0.007, 0.007, 0.007, 0.007, 0.007, 0.007, 0.007, 0.007, 0.007, 0.007, 0.007, 0.007, 0.007, 0.007, 0.007, 0.007, 0.007, 0.007, 0.007, 0.007, 0.007, 0.007, 0.007, 0.007, 0.007, 0.007, 0.007, 0.007, 0.007, 0.007, 0.007, 0.007, 0.007, 0.007, 0.007, 0.007, 0.007, 0.007, 0.007, 0.007, 0.007, 0.007, 0.007, 0.007, 0.007, 0.007, 0.007, 0.007, 0.007, 0.007, 0.007, 0.007, 0.007, 0.007, 0.007, 0.007, 0.007, 0.007, 0.007, 0.007, 0.007, 0.007, 0.007, 0.007, 0.007, 0.007, 0.007, 0.007, 0.007, 0.007, 0.007, 0.007, 0.007, 0.007, 0.007, 0.007, 0.007, 0.007, 0.007, 0.007, 0.007, 0.007, 0.007, 0.007, 0.007, 0.007, 0.007, 0.007, 0.007, 0.007, 0.007, 0.007, 0.007, 0.007, 0.007, 0.007, 0.007, 0.007, 0.007, 0.007, 0.007, 0.007, 0.007, 0.007, 0.007, 0.007, 0.007, 0.007, 0.007, 0.007, 0.007, -0.003, -0.013, -0.023, -0.033, -0.043, -0.053, -0.063, -0.073, -0.083, -0.093, -0.103, -0.113, -0.123, -0.133, -0.143, -0.153, -0.163, -0.173, -0.183, -0.193, -0.203, -0.213, -0.223, -0.233, -0.243, -0.253, -0.263, -0.273, -0.283, -0.293, -0.303, -0.303, -0.303, -0.303, -0.303]",None,None,['left'],[0.4433886249316856],[0.3832382500404492],space,0.884797167,None,46.48541579,46.49370133,46.49370133,46.49370133,46.49370133,47.35506954,1,2,,,,,,,,,,tomas,2025-02-19_16h04.06.720,asymmetry_v8,2024.2.4,None,2025-02-19 16h04.17.736561 -0500
