blockN,stimVal,thisN,thisTrialN,thisRepN,run,div,trial_key,stim_file_pos,stim_pos,noise_pos,val_C0F1,val_C1F0,valence_disp,target_pos,target_file,disp_div,anchor,img1_file,img2_file,block_start_resp.keys,block_start_resp.rt,block_start_resp.duration,slider.response,slider.rt,slider_resp.keys,slider_resp.rt,slider_resp.duration,submit_resp.keys,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,new_block.started,block_start_text.started,block_start_resp.started,new_block.stopped,blocks.block_start_resp.keys,blocks.block_start_resp.rt,blocks.block_start_resp.duration,ITI.started,ISI1.started,ITI.stopped,stim.started,target_stim.started,stim.stopped,delay.started,ISI2.started,delay.stopped,task.started,img1.started,img2.started,divider_line.started,slider_line.started,slider.started,slider_resp.started,submit_resp.started,task.stopped,positions,trials.slider.response,trials.slider.rt,trials.slider_resp.keys,trials.slider_resp.rt,trials.slider_resp.duration,trials.submit_resp.keys,feedback.started,no_resp_text.started,feedback.stopped,correct,outcome,no_resp_text.stopped,subj,sess_type,date,expName,psychopyVersion,frameRate,expStart,
1,val_C1F0,0,0,0,1,0.0,16,1.7,-0.06,0.0,pen,rew,pen_rew,-0.06,input_data/stims/Shape_1.70_0.00.png,0.0,-0.2427180037212261,input_data/stims/Shape_0.00_0.00.png,input_data/stims/Shape_4.00_0.00.png,return,0.7925477079988923,None,None,None,"['right', 'right', 'right', 'right', 'right', 'right']","[1.2349573340034112, 1.8063832090119831, 2.0636997499968857, 2.2771605839952826, 2.4582011250022333, 2.6615658340160735]","[0.4760135000105947, 0.1639726249850355, 0.12402116699377075, 0.10006966601940803, 0.10808591698878445, None]",None,0,0,0,0,0,0,0,16,1.031640208006138,,0.05268250001245178,0.18483520799782127,0.18483520799782127,0.9853862920135725,return,0.7925477079988923,None,1.0211141250038054,0.035703583009308204,2.0218547919939738,2.021896292018937,2.0599129170004744,2.984660999994958,2.984689792006975,-0.0007184999994933605,4.484963291994063,4.486106374999508,4.5654560000111815,4.5654560000111815,4.5654560000111815,4.5654560000111815,4.5654560000111815,4.5654560000111815,4.5654560000111815,7.492485167022096,"[-0.243, -0.243, -0.243, -0.243, -0.243, -0.243, -0.243, -0.243, -0.243, -0.243, -0.243, -0.243, -0.243, -0.243, -0.243, -0.243, -0.243, -0.243, -0.243, -0.243, -0.243, -0.243, -0.243, -0.243, -0.243, -0.243, -0.243, -0.243, -0.243, -0.243, -0.243, -0.243, -0.243, -0.243, -0.243, -0.243, -0.243, -0.243, -0.243, -0.243, -0.243, -0.243, -0.243, -0.243, -0.243, -0.243, -0.243, -0.243, -0.243, -0.243, -0.243, -0.243, -0.243, -0.243, -0.243, -0.243, -0.243, -0.243, -0.243, -0.243, -0.243, -0.243, -0.243, -0.243, -0.243, -0.243, -0.243, -0.243, -0.243, -0.243, -0.243, -0.243, -0.243, -0.243, -0.243, -0.243, -0.243, -0.243, -0.243, -0.243, -0.243, -0.243, -0.243, -0.243, -0.243, -0.243, -0.243, -0.243, -0.243, -0.243, -0.243, -0.243, -0.243, -0.243, -0.243, -0.243, -0.243, -0.243, -0.243, -0.243, -0.243, -0.243, -0.243, -0.243, -0.243, -0.243, -0.243, -0.243, -0.243, -0.243, -0.243, -0.243, -0.243, -0.233, -0.233, -0.233, -0.233, -0.233, -0.233, -0.233, -0.233, -0.233, -0.233, -0.233, -0.233, -0.233, -0.233, -0.233, -0.233, -0.233, -0.233, -0.233, -0.233, -0.233, -0.233, -0.233, -0.233, -0.233, -0.233, -0.233, -0.233, -0.233, -0.233, -0.233, -0.233, -0.233, -0.233, -0.233, -0.233, -0.233, -0.233, -0.233, -0.233, -0.233, -0.233, -0.233, -0.233, -0.233, -0.233, -0.233, -0.233, -0.233, -0.233, -0.223, -0.223, -0.223, -0.223, -0.223, -0.223, -0.223, -0.223, -0.223, -0.223, -0.223, -0.223, -0.223, -0.223, -0.223, -0.223, -0.223, -0.223, -0.223, -0.223, -0.223, -0.223, -0.213, -0.213, -0.213, -0.213, -0.213, -0.213, -0.213, -0.213, -0.213, -0.213, -0.213, -0.213, -0.213, -0.213, -0.213, -0.213, -0.213, -0.213, -0.213, -0.203, -0.203, -0.203, -0.203, -0.203, -0.203, -0.203, -0.203, -0.203, -0.203, -0.203, -0.203, -0.203, -0.203, -0.203, -0.193, -0.193, -0.193, -0.193, -0.193, -0.193, -0.193, -0.193, -0.193, -0.193, -0.193, -0.193, -0.193, -0.193, -0.193, -0.193, -0.193, -0.193, -0.183, -0.183, -0.183, -0.183, -0.183, -0.183, -0.183, -0.183, -0.183, -0.183, -0.183, -0.183, -0.183, -0.183, -0.183, -0.183, -0.183, -0.183, -0.183, -0.183, -0.183, -0.183, -0.183]",None,None,"['right', 'right', 'right', 'right', 'right', 'right']","[1.2349573340034112, 1.8063832090119831, 2.0636997499968857, 2.2771605839952826, 2.4582011250022333, 2.6615658340160735]","[0.4760135000105947, 0.1639726249850355, 0.12402116699377075, 0.10006966601940803, 0.10808591698878445, None]",None,7.501879917021142,7.5144425830221735,8.485047291993396,0,0,,,D,2025-03-04_22h47.58.131,asymmetry_v10,2024.2.4,None,2025-03-04 22h48.06.587247 -0500,
1,val_C1F0,1,1,0,1,0.0,28,2.9,0.18,4.0,rew,pen,pen_rew,0.18,input_data/stims/Shape_2.90_4.00.png,0.0,-0.2229522711498998,input_data/stims/Shape_0.00_4.00.png,input_data/stims/Shape_4.00_4.00.png,return,0.7925477079988923,None,None,None,['right'],[0.6031278330192436],[0.5157634169736411],None,0,0,0,0,0,1,1,28,8.488908333005384,,,,,,,,,8.485353291995125,0.00029791699489578605,9.485597417020472,9.485634500015294,9.513701457995921,10.484868416999234,10.484901582996827,-0.00015262499800883234,11.985103707993403,11.98625595800695,12.039991541998461,12.039991541998461,12.039991541998461,12.039991541998461,12.039991541998461,12.039991541998461,12.039991541998461,14.992657624999993,"[-0.223, -0.223, -0.223, -0.223, -0.223, -0.223, -0.223, -0.223, -0.223, -0.223, -0.223, -0.223, -0.223, -0.223, -0.223, -0.223, -0.223, -0.223, -0.223, -0.223, -0.223, -0.223, -0.223, -0.223, -0.223, -0.223, -0.223, -0.223, -0.223, -0.223, -0.223, -0.223, -0.223, -0.223, -0.223, -0.223, -0.223, -0.223, -0.223, -0.223, -0.223, -0.223, -0.223, -0.223, -0.223, -0.223, -0.223, -0.223, -0.223, -0.223, -0.223, -0.223, -0.223, -0.223, -0.223, -0.223, -0.213, -0.203, -0.193, -0.183, -0.173, -0.163, -0.153, -0.143, -0.133, -0.123, -0.113, -0.103, -0.093, -0.083, -0.073, -0.063, -0.053, -0.043, -0.033, -0.023, -0.013, -0.003, 0.007, 0.017, 0.027, 0.037, 0.047, 0.057, 0.067, 0.077, 0.087, 0.097, 0.107, 0.117, 0.127, 0.137, 0.147, 0.157, 0.167, 0.177, 0.187, 0.197, 0.207, 0.217, 0.227, 0.227, 0.227, 0.227, 0.227, 0.227, 0.227, 0.227, 0.227, 0.227, 0.227, 0.227, 0.227, 0.227, 0.227, 0.227, 0.227, 0.227, 0.227, 0.227, 0.227, 0.227, 0.227, 0.227, 0.227, 0.227, 0.227, 0.227, 0.227, 0.227, 0.227, 0.227, 0.227, 0.227, 0.227, 0.227, 0.227, 0.227, 0.227, 0.227, 0.227, 0.227, 0.227, 0.227, 0.227, 0.227, 0.227, 0.227, 0.227, 0.227, 0.227, 0.227, 0.227, 0.227, 0.227, 0.227, 0.227, 0.227, 0.227, 0.227, 0.227, 0.227, 0.227, 0.227, 0.227, 0.227, 0.227, 0.227, 0.227, 0.227, 0.227, 0.227, 0.227, 0.227, 0.227, 0.227, 0.227, 0.227, 0.227, 0.227, 0.227, 0.227, 0.227, 0.227, 0.227, 0.227, 0.227, 0.227, 0.227, 0.227, 0.227, 0.227, 0.227, 0.227, 0.227, 0.227, 0.227, 0.227, 0.227, 0.227, 0.227, 0.227, 0.227, 0.227, 0.227, 0.227, 0.227, 0.227, 0.227, 0.227, 0.227, 0.227, 0.227, 0.227, 0.227, 0.227, 0.227, 0.227, 0.227, 0.227, 0.227, 0.227, 0.227, 0.227, 0.227, 0.227, 0.227, 0.227, 0.227, 0.227, 0.227, 0.227, 0.227, 0.227, 0.227, 0.227, 0.227, 0.227, 0.227, 0.227, 0.227, 0.227, 0.227, 0.227, 0.227, 0.227, 0.227, 0.227, 0.227, 0.227, 0.227, 0.227, 0.227, 0.227, 0.227, 0.227, 0.227, 0.227, 0.227, 0.227, 0.227, 0.227, 0.227, 0.227, 0.227]",None,None,['right'],[0.6031278330192436],[0.5157634169736411],None,14.992996457993286,14.997476542019285,15.984235000010813,0,0,15.987664917018265,,D,2025-03-04_22h47.58.131,asymmetry_v10,2024.2.4,None,2025-03-04 22h48.06.587247 -0500,
1,,2,2,0,1,0.0,1,0.1,-0.38,0.0,pen,rew,rew_pen,0.38,input_data/stims/Shape_0.10_0.00.png,0.0,0.3262774756336205,input_data/stims/Shape_4.00_0.00.png,input_data/stims/Shape_0.00_0.00.png,,,,,,,,,,,,,,0,2,2,1,15.987664917018265,,,,,,,,,15.984469292016001,0.00023574999067932367,16.984606167010497,16.984642583003733,17.01281395801925,17.984072374994867,17.984105625015218,-0.00012700000661425292,19.484264583006734,19.485463542019716,19.54267304201494,19.54267304201494,19.54267304201494,19.54267304201494,19.54267304201494,19.54267304201494,19.54267304201494,22.494295750017045,"[0.326, 0.326, 0.326, 0.326, 0.326, 0.326, 0.326, 0.326, 0.326, 0.326, 0.326, 0.326, 0.326, 0.326, 0.326, 0.326, 0.326, 0.326, 0.326, 0.326, 0.326, 0.326, 0.326, 0.326, 0.326, 0.326, 0.326, 0.326, 0.326, 0.326, 0.326, 0.326, 0.326, 0.326, 0.326, 0.326, 0.326, 0.326, 0.326, 0.326, 0.326, 0.326, 0.326, 0.326, 0.326, 0.326, 0.326, 0.326, 0.326, 0.326, 0.326, 0.326, 0.326, 0.326, 0.326, 0.326, 0.326, 0.326, 0.326, 0.326, 0.326, 0.326, 0.326, 0.326, 0.326, 0.326, 0.326, 0.326, 0.326, 0.326, 0.326, 0.326, 0.326, 0.326, 0.326, 0.326, 0.326, 0.326, 0.326, 0.326, 0.326, 0.326, 0.326, 0.326, 0.326, 0.326, 0.326, 0.326, 0.326, 0.326, 0.326, 0.326, 0.326, 0.326, 0.326, 0.326, 0.326, 0.326, 0.316, 0.306, 0.296, 0.286, 0.276, 0.266, 0.256, 0.246, 0.236, 0.226, 0.216, 0.206, 0.196, 0.186, 0.176, 0.166, 0.156, 0.146, 0.136, 0.126, 0.116, 0.106, 0.096, 0.086, 0.076, 0.066, 0.056, 0.046, 0.036, 0.026, 0.016, 0.006, -0.004, -0.014, -0.024, -0.034, -0.044, -0.054, -0.064, -0.074, -0.084, -0.094, -0.104, -0.114, -0.124, -0.134, -0.144, -0.154, -0.164, -0.174, -0.184, -0.184, -0.184, -0.184, -0.184, -0.184, -0.184, -0.184, -0.184, -0.184, -0.184, -0.184, -0.184, -0.184, -0.174, -0.174, -0.174, -0.174, -0.174, -0.174, -0.174, -0.174, -0.174, -0.174, -0.174, -0.174, -0.174, -0.174, -0.174, -0.174, -0.174, -0.174, -0.174, -0.174, -0.174, -0.174, -0.174, -0.174, -0.174, -0.174, -0.174, -0.174, -0.174, -0.174, -0.174, -0.174, -0.174, -0.174, -0.174, -0.174, -0.174, -0.174, -0.174, -0.174, -0.174, -0.174, -0.174, -0.174, -0.174, -0.174, -0.174, -0.174, -0.174, -0.174, -0.174, -0.174, -0.174, -0.174, -0.174, -0.174, -0.174, -0.174, -0.174, -0.174, -0.174, -0.174, -0.174, -0.174, -0.174, -0.174, -0.174, -0.174, -0.174, -0.174, -0.174, -0.174, -0.174, -0.174, -0.174, -0.174, -0.174, -0.174, -0.174, -0.174, -0.174, -0.174, -0.174, -0.174, -0.174, -0.174, -0.174, -0.174, -0.174, -0.174, -0.174, -0.174, -0.174, -0.174, -0.174, -0.174, -0.174, -0.174]",None,None,"['left', 'right']","[1.0786072500050068, 1.8446064580057282]","[0.6279347920208238, None]",None,22.494633249996696,22.498407708015293,,,,,,,,,,,,
