blockN,stimVal,thisN,thisTrialN,thisRepN,run,div,trial_key,stim_file_pos,stim_pos,noise_pos,val_C0F1,val_C1F0,valence_disp,target_pos,target_file,disp_div,anchor,img1_file,img2_file,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,block_start_resp.keys,block_start_resp.rt,block_start_resp.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,slider.response,slider.rt,slider_resp.keys,submit_resp.keys,thisRow.t,notes,new_block.started,block_start_text.started,block_start_resp.started,new_block.stopped,blocks.block_start_resp.keys,blocks.block_start_resp.rt,blocks.block_start_resp.duration,stim.started,targ_pos.started,stim.stopped,delay.started,delay.stopped,task.started,img1.started,img2.started,divider_line.started,slider_line.started,slider.started,slider_resp.started,submit_resp.started,task.stopped,positions,trials.slider.response,trials.slider.rt,trials.slider_resp.keys,trials.submit_resp.keys,feedback.started,no_resp_text.started,subj,sess_type,date,expName,psychopyVersion,frameRate,expStart,
1,val_C0F1,0,0,0,1,0.0,25,2.5,0.1,4.0,rew,pen,rew_pen,-0.1,input_data/stims/Shape_2.50_4.00.png,0.0,0.1273683730802008,input_data/stims/Shape_4.00_4.00.png,input_data/stims/Shape_0.00_4.00.png,0,0,0,0,,,,0,0,0,25,,,,,1.9670836250006687,,0.06444537499919534,0.20363108298624866,0.20363108298624866,1.4765824579808395,return,1.2661651250091381,None,1.9176990409905557,1.9670836250006687,2.4773398749821354,2.4773710829904303,2.4774381250026636,3.147530165995704,4.135254708002321,4.135254708002321,4.135254708002321,4.135254708002321,4.135254708002321,4.135254708002321,4.135254708002321,6.978781499987235,"[0.137, 0.147, 0.157, 0.167, 0.177, 0.187, 0.197, 0.207, 0.217, 0.227, 0.237, 0.247, 0.257, 0.267, 0.277, 0.287, 0.297, 0.307, 0.317, 0.327, 0.337, 0.347, 0.357, 0.367, 0.377, 0.387, 0.387, 0.387, 0.387, 0.387, 0.387, 0.387, 0.387, 0.387, 0.387, 0.387, 0.387, 0.387, 0.387, 0.387, 0.387, 0.387, 0.387, 0.387, 0.387, 0.387, 0.387, 0.387, 0.387, 0.387, 0.387, 0.387, 0.387, 0.387, 0.387, 0.387, 0.387, 0.387, 0.387, 0.387, 0.387, 0.387, 0.387, 0.387, 0.387, 0.387, 0.387, 0.387, 0.387, 0.387, 0.387, 0.387, 0.387, 0.387, 0.387, 0.387, 0.387, 0.387, 0.387, 0.387, 0.387, 0.387, 0.387, 0.387, 0.387, 0.387, 0.387, 0.387, 0.387, 0.387, 0.387, 0.387, 0.387, 0.387, 0.387, 0.387, 0.387, 0.387, 0.387, 0.387, 0.387, 0.387, 0.387, 0.387, 0.387, 0.387, 0.387, 0.387, 0.387, 0.387, 0.387, 0.387, 0.387, 0.387, 0.387, 0.387, 0.387, 0.387, 0.387, 0.387, 0.387, 0.387, 0.387, 0.387, 0.387, 0.387, 0.387, 0.387, 0.387, 0.387, 0.387, 0.387, 0.387, 0.387, 0.387, 0.387, 0.387, 0.387, 0.387, 0.387, 0.387, 0.387, 0.387, 0.387, 0.387, 0.387, 0.387, 0.387, 0.387, 0.387, 0.387, 0.387, 0.387, 0.387, 0.387, 0.387, 0.387, 0.387, 0.387, 0.387, 0.387, 0.387, 0.387, 0.387, 0.387, 0.387, 0.387, 0.387, 0.387, 0.387, 0.387, 0.387, 0.387, 0.387, 0.387, 0.387, 0.387, 0.387, 0.387, 0.387, 0.387, 0.387, 0.387, 0.387, 0.387, 0.387, 0.387, 0.387, 0.387, 0.387, 0.387, 0.387, 0.387, 0.387, 0.387, 0.387, 0.387, 0.387, 0.387, 0.387, 0.387, 0.387, 0.387, 0.387, 0.387, 0.387, 0.387, 0.387, 0.387, 0.387, 0.387, 0.387, 0.387, 0.387, 0.387, 0.387, 0.387, 0.387, 0.387, 0.387, 0.387, 0.387, 0.387, 0.387, 0.387, 0.387, 0.387, 0.387, 0.387, 0.387, 0.387, 0.387, 0.387, 0.387, 0.387, 0.387, 0.387, 0.387, 0.387, 0.387, 0.387, 0.387, 0.387, 0.387, 0.387, 0.387, 0.387, 0.387, 0.387, 0.387, 0.387, 0.387, 0.387, 0.387, 0.387, 0.387, 0.387, 0.387, 0.387, 0.387, 0.387, 0.387, 0.387, 0.387, 0.387, 0.387, 0.387, 0.387, 0.387, 0.387, 0.387, 0.387]",None,None,None,None,7.015183082985459,7.018546499981312,,,,,,,,
