blockN,stimVal,thisN,thisTrialN,thisRepN,run,div,trial_key,stim_file_pos,stim_pos,noise_pos,val_C0F1,val_C1F0,valence_disp,target_pos,target_file,disp_div,anchor,img1_file,img2_file,block_start_resp.keys,block_start_resp.rt,block_start_resp.duration,slider.response,slider.rt,slider_resp.keys,slider_resp.rt,slider_resp.duration,submit_resp.keys,submit_resp.rt,submit_resp.duration,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,new_block.started,block_start_text.started,block_start_resp.started,new_block.stopped,blocks.block_start_resp.keys,blocks.block_start_resp.rt,blocks.block_start_resp.duration,stim.started,targ_pos.started,stim.stopped,delay.started,delay.stopped,task.started,img1.started,img2.started,divider_line.started,slider_line.started,slider.started,slider_resp.started,submit_resp.started,task.stopped,positions,trials.slider.response,trials.slider.rt,trials.slider_resp.keys,trials.slider_resp.rt,trials.slider_resp.duration,trials.submit_resp.keys,trials.submit_resp.rt,trials.submit_resp.duration,feedback.started,no_resp_text.started,Mcoin.started,feedback.stopped,correct,outcome,ITI.started,ITI.stopped,Lcoin.started,Rcoin.started,Lcross.started,Rcross.started,subj,sess_type,date,expName,psychopyVersion,frameRate,expStart,
1,val_C1F0,0,0,0,1,0.0,35,3.5,0.3,4.0,rew,pen,rew_pen,-0.3,input_data/stims/Shape_3.50_4.00.png,0.0,0.2632122625508539,input_data/stims/Shape_4.00_4.00.png,input_data/stims/Shape_0.00_4.00.png,return,1.5470000829955097,None,None,None,"['left', 'right']","[0.7009640419855714, 1.3670962500036694]","[0.5680531249963678, 0.25205224999808706]",return,1.863351457985118,None,0,0,0,0,0,0,0,35,2.2447869169991463,,0.0567600000067614,0.19521212499239482,0.19521212499239482,1.7568392920074984,return,1.5470000829955097,None,2.1963926249882206,2.2447869169991463,2.7644703749974724,2.764504249993479,2.7645785000058822,3.4304531249799766,4.345950791990617,4.345950791990617,4.345950791990617,4.345950791990617,4.345950791990617,4.345950791990617,4.345950791990617,6.223144041985506,"[0.263, 0.263, 0.263, 0.263, 0.263, 0.263, 0.263, 0.263, 0.263, 0.263, 0.263, 0.263, 0.263, 0.263, 0.263, 0.263, 0.263, 0.263, 0.263, 0.263, 0.263, 0.263, 0.263, 0.263, 0.263, 0.263, 0.263, 0.263, 0.263, 0.263, 0.263, 0.263, 0.263, 0.263, 0.263, 0.263, 0.263, 0.263, 0.263, 0.263, 0.263, 0.263, 0.263, 0.263, 0.263, 0.263, 0.263, 0.263, 0.263, 0.263, 0.263, 0.263, 0.263, 0.263, 0.263, 0.263, 0.263, 0.263, 0.263, 0.263, 0.263, 0.263, 0.263, 0.263, 0.263, 0.263, 0.263, 0.263, 0.263, 0.263, 0.263, 0.263, 0.263, 0.263, 0.263, 0.263, 0.263, 0.263, 0.263, 0.263, 0.263, 0.263, 0.263, 0.263, 0.263, 0.263, 0.263, 0.263, 0.263, 0.263, 0.263, 0.263, 0.263, 0.263, 0.263, 0.263, 0.263, 0.263, 0.263, 0.263, 0.263, 0.263, 0.263, 0.263, 0.263, 0.263, 0.263, 0.263, 0.263, 0.263, 0.263, 0.263, 0.263, 0.263, 0.263, 0.263, 0.263, 0.263, 0.263, 0.263, 0.263, 0.263, 0.263, 0.263, 0.263, 0.263, 0.263, 0.263, 0.263, 0.263, 0.263, 0.263, 0.263, 0.263, 0.263, 0.263, 0.253, 0.243, 0.233, 0.223, 0.213, 0.203, 0.193, 0.183, 0.173, 0.163, 0.153, 0.143, 0.133, 0.123, 0.113, 0.103, 0.093, 0.083, 0.073, 0.063, 0.053, 0.043, 0.033, 0.023, 0.013, 0.003, -0.007, -0.017, -0.027, -0.037, -0.047, -0.057, -0.067, -0.077, -0.087, -0.097, -0.107, -0.117, -0.127, -0.137, -0.147, -0.157, -0.167, -0.177, -0.187, -0.197, -0.207, -0.207, -0.207, -0.207, -0.207, -0.207, -0.207, -0.207, -0.207, -0.207, -0.197, -0.187, -0.177, -0.167, -0.157, -0.147, -0.137, -0.127, -0.117, -0.107, -0.097, -0.087, -0.077, -0.067, -0.057, -0.047, -0.037, -0.027, -0.017, -0.017, -0.017, -0.017, -0.017, -0.017, -0.017, -0.017, -0.017, -0.017, -0.017, -0.017, -0.017, -0.017, -0.017, -0.017, -0.017, -0.017, -0.017, -0.017, -0.017, -0.017, -0.017, -0.017]",None,None,"['left', 'right']","[0.7009640419855714, 1.3670962500036694]","[0.5680531249963678, 0.25205224999808706]",return,1.863351457985118,None,6.244564124994213,6.250858999992488,6.250858999992488,7.222834666987183,1,1,7.222895458980929,7.22296116698999,,,,,,D,2025-03-04_19h03.07.653,asymmetry_v8,2024.2.4,None,2025-03-04 19h03.16.160566 -0500,
1,val_C1F0,1,1,0,1,0.0,1,0.1,-0.38,0.0,pen,rew,rew_pen,0.38,input_data/stims/Shape_0.10_0.00.png,0.0,0.3262774756336205,input_data/stims/Shape_4.00_0.00.png,input_data/stims/Shape_0.00_0.00.png,return,1.5470000829955097,None,None,None,['left'],[0.8540680409932975],[0.2120523749908898],return,1.2795757080020849,None,0,0,0,0,0,1,1,1,7.494871959002921,,,,,,,,,7.4913800839858595,8.249475166987395,9.229402791999746,9.229431209008908,9.229501708992757,10.049368292005965,10.798724958993262,10.798724958993262,10.798724958993262,10.798724958993262,10.798724958993262,10.798724958993262,10.798724958993262,12.0907571669959,"[0.326, 0.326, 0.326, 0.326, 0.326, 0.326, 0.326, 0.326, 0.326, 0.326, 0.326, 0.326, 0.326, 0.326, 0.326, 0.326, 0.326, 0.326, 0.326, 0.326, 0.326, 0.326, 0.326, 0.326, 0.326, 0.326, 0.326, 0.326, 0.326, 0.326, 0.326, 0.326, 0.326, 0.326, 0.326, 0.326, 0.326, 0.326, 0.326, 0.326, 0.326, 0.326, 0.326, 0.326, 0.326, 0.326, 0.326, 0.326, 0.326, 0.326, 0.326, 0.326, 0.326, 0.326, 0.326, 0.326, 0.326, 0.326, 0.326, 0.326, 0.326, 0.326, 0.326, 0.326, 0.326, 0.326, 0.326, 0.326, 0.326, 0.326, 0.326, 0.326, 0.326, 0.326, 0.326, 0.326, 0.326, 0.326, 0.326, 0.326, 0.326, 0.326, 0.326, 0.326, 0.326, 0.326, 0.326, 0.326, 0.326, 0.326, 0.326, 0.326, 0.326, 0.326, 0.326, 0.326, 0.326, 0.326, 0.326, 0.326, 0.326, 0.326, 0.326, 0.326, 0.326, 0.326, 0.326, 0.326, 0.326, 0.326, 0.326, 0.326, 0.326, 0.326, 0.326, 0.326, 0.326, 0.326, 0.326, 0.326, 0.326, 0.326, 0.326, 0.326, 0.326, 0.326, 0.326, 0.326, 0.326, 0.326, 0.326, 0.326, 0.326, 0.326, 0.326, 0.316, 0.306, 0.296, 0.286, 0.276, 0.266, 0.256, 0.246, 0.236, 0.226, 0.216, 0.206, 0.196, 0.196, 0.196, 0.196, 0.196, 0.196, 0.196, 0.196, 0.196, 0.196, 0.196, 0.196, 0.196, 0.196, 0.196, 0.196, 0.196, 0.196, 0.196, 0.196, 0.196]",None,None,['left'],[0.8540680409932975],[0.2120523749908898],return,1.2795757080020849,None,12.109132084005978,12.114543458999833,,13.089038334001089,1,2,13.089078916993458,13.089136416994734,12.114543458999833,12.114543458999833,,,,D,2025-03-04_19h03.07.653,asymmetry_v8,2024.2.4,None,2025-03-04 19h03.16.160566 -0500,
1,val_C1F0,2,2,0,1,0.0,29,2.9,0.18,4.0,rew,pen,rew_pen,-0.18,input_data/stims/Shape_2.90_4.00.png,0.0,0.2839576941697793,input_data/stims/Shape_4.00_4.00.png,input_data/stims/Shape_0.00_4.00.png,return,1.5470000829955097,None,None,None,['left'],[0.3031427079986315],[0.3679921249859035],return,1.0291494169796351,None,0,0,0,0,0,2,2,29,13.31124241699581,,,,,,,,,13.307850084005622,14.12340079198475,15.089602208987344,15.089635916985571,15.089727209007833,15.538209124992136,16.64246041700244,16.64246041700244,16.64246041700244,16.64246041700244,16.64246041700244,16.64246041700244,16.64246041700244,17.673174499999732,"[0.284, 0.284, 0.284, 0.294, 0.304, 0.314, 0.324, 0.334, 0.344, 0.354, 0.364, 0.374, 0.384, 0.394, 0.394, 0.394, 0.394, 0.394, 0.394, 0.394, 0.394, 0.394, 0.394, 0.394, 0.394, 0.394, 0.394, 0.394, 0.394, 0.394, 0.394, 0.394, 0.394, 0.394, 0.394, 0.394, 0.394, 0.394, 0.394, 0.394, 0.394, 0.394, 0.394, 0.394, 0.394, 0.394, 0.394, 0.394, 0.394, 0.394, 0.394, 0.394, 0.394, 0.394, 0.394, 0.394, 0.394, 0.394, 0.394, 0.394, 0.394, 0.394, 0.394, 0.394, 0.394, 0.394, 0.394, 0.394, 0.394, 0.394, 0.394, 0.394, 0.394, 0.394, 0.394, 0.394, 0.394, 0.394, 0.394, 0.394, 0.394, 0.394, 0.394, 0.394, 0.394, 0.394, 0.394, 0.394, 0.394, 0.394, 0.394, 0.394, 0.394, 0.394, 0.394, 0.394, 0.394, 0.394, 0.394, 0.394, 0.394, 0.394, 0.394, 0.394, 0.394, 0.394, 0.394, 0.394, 0.394, 0.394, 0.394, 0.394, 0.394, 0.394, 0.394, 0.394, 0.394, 0.394, 0.394, 0.394, 0.394, 0.394, 0.394, 0.394, 0.384, 0.374, 0.364, 0.354, 0.344, 0.334, 0.324, 0.314, 0.304, 0.294, 0.284, 0.274, 0.264, 0.254, 0.244, 0.234, 0.224, 0.214, 0.204, 0.194, 0.184, 0.174, 0.164, 0.154, 0.144, 0.134, 0.124, 0.114, 0.104, 0.094, 0.084, 0.074, 0.074, 0.074, 0.074, 0.074, 0.074, 0.074, 0.074, 0.074, 0.074, 0.074, 0.074, 0.074, 0.074, 0.074, 0.074, 0.074, 0.074, 0.074, 0.074, 0.074, 0.074, 0.074, 0.074, 0.074, 0.074, 0.074, 0.074, 0.074, 0.074, 0.074, 0.074, 0.074, 0.074]",None,None,['left'],[0.3031427079986315],[0.3679921249859035],return,1.0291494169796351,None,17.688366708985996,17.69385408400558,,18.6621221670066,-1,-2,18.662156834005145,18.662207874993328,17.69385408400558,17.69385408400558,17.69385408400558,17.69385408400558,,D,2025-03-04_19h03.07.653,asymmetry_v8,2024.2.4,None,2025-03-04 19h03.16.160566 -0500,
1,,3,3,0,1,0.0,37,3.7,0.3400000000000001,4.0,rew,pen,rew_pen,-0.3400000000000001,input_data/stims/Shape_3.70_4.00.png,0.0,0.1504104231833358,input_data/stims/Shape_4.00_4.00.png,input_data/stims/Shape_0.00_4.00.png,,,,,,,,,,,,,,,,0,3,3,37,18.893031166982837,,,,,,,,,18.88950691698119,19.694147000001976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
