blockN,stimVal,thisN,thisTrialN,thisRepN,run,div,trial_key,stim_file_pos,stim_pos,noise_pos,val_C0F1,val_C1F0,valence_disp,target_pos,target_file,disp_div,anchor,img1_file,img2_file,block_start_resp.keys,block_start_resp.rt,block_start_resp.duration,slider.response,slider.rt,slider_resp.keys,slider_resp.rt,slider_resp.duration,submit_resp.keys,submit_resp.rt,submit_resp.duration,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,new_block.started,block_start_text.started,block_start_resp.started,new_block.stopped,blocks.block_start_resp.keys,blocks.block_start_resp.rt,blocks.block_start_resp.duration,ITI1.started,text_3.started,ITI1.stopped,stim.started,targ_pos.started,stim.stopped,delay.started,text.started,text.stopped,delay.stopped,task.started,img1.started,img2.started,divider_line.started,slider_line.started,slider.started,slider_resp.started,submit_resp.started,task.stopped,positions,trials.slider.response,trials.slider.rt,trials.slider_resp.keys,trials.slider_resp.rt,trials.slider_resp.duration,trials.submit_resp.keys,trials.submit_resp.rt,trials.submit_resp.duration,feedback.started,no_resp_text.started,Mcoin.started,feedback.stopped,correct,outcome,Mcross.started,subj,sess_type,date,expName,psychopyVersion,frameRate,expStart,
1,val_C1F0,0,0,0,1,0.0,32,3.3,0.2599999999999999,4.0,rew,pen,pen_rew,0.2599999999999999,input_data/stims/Shape_3.30_4.00.png,0.0,-0.035537931045399,input_data/stims/Shape_0.00_4.00.png,input_data/stims/Shape_4.00_4.00.png,return,0.9401578750112094,None,None,None,"['left', 'right']","[0.5931184999935795, 0.93754408301902]","[0.2789952080056537, 0.4040669579990208]",return,1.673125291010365,None,0,0,0,0,0,0,0,32,1.1759236250072718,,0.03472420899197459,0.16870983398985118,0.16870983398985118,1.1140117500035558,return,0.9401578750112094,None,1.1625420000054874,1.1759236250072718,2.1068942499987315,2.5233064999920316,2.5661063749867026,3.0991831249848474,3.0992535419936758,3.1230528749874793,5.339671916997759,4.606969624990597,5.256445584003814,5.339671916997759,5.339671916997759,5.339671916997759,5.339671916997759,5.339671916997759,5.339671916997759,5.339671916997759,7.020766292000189,"[-0.036, -0.036, -0.036, -0.036, -0.036, -0.036, -0.036, -0.036, -0.036, -0.036, -0.036, -0.036, -0.036, -0.036, -0.036, -0.036, -0.036, -0.036, -0.036, -0.036, -0.036, -0.036, -0.036, -0.036, -0.036, -0.036, -0.036, -0.036, -0.036, -0.036, -0.036, -0.036, -0.036, -0.036, -0.036, -0.036, -0.036, -0.036, -0.036, -0.036, -0.036, -0.036, -0.036, -0.036, -0.036, -0.036, -0.036, -0.036, -0.036, -0.036, -0.036, -0.036, -0.036, -0.036, -0.036, -0.036, -0.036, -0.046, -0.056, -0.066, -0.076, -0.086, -0.096, -0.106, -0.116, -0.126, -0.136, -0.146, -0.156, -0.166, -0.176, -0.186, -0.196, -0.206, -0.216, -0.226, -0.236, -0.246, -0.246, -0.246, -0.246, -0.246, -0.246, -0.246, -0.236, -0.226, -0.216, -0.206, -0.196, -0.186, -0.176, -0.166, -0.156, -0.146, -0.136, -0.126, -0.116, -0.106, -0.096, -0.086, -0.076, -0.066, -0.056, -0.046, -0.036, -0.026, -0.016, -0.006, 0.004, 0.014, 0.024, 0.034, 0.044, 0.054, 0.064, 0.074, 0.074, 0.074, 0.074, 0.074, 0.074, 0.074, 0.074, 0.074, 0.074, 0.074, 0.074, 0.074, 0.074, 0.074, 0.074, 0.074, 0.074, 0.074, 0.074, 0.074, 0.074, 0.074, 0.074, 0.074, 0.074, 0.074, 0.074, 0.074, 0.074, 0.074, 0.074]",None,None,"['left', 'right']","[0.5931184999935795, 0.93754408301902]","[0.2789952080056537, 0.4040669579990208]",return,1.673125291010365,None,7.052074042003369,7.060988459008513,7.060988459008513,8.006948916998226,1,1,,,D,2025-03-04_20h23.25.230,asymmetry_v10,2024.2.4,None,2025-03-04 20h23.33.245656 -0500,
1,val_C1F0,1,1,0,1,0.0,17,1.7,-0.06,0.0,pen,rew,rew_pen,0.06,input_data/stims/Shape_1.70_0.00.png,0.0,0.3021424108440187,input_data/stims/Shape_4.00_0.00.png,input_data/stims/Shape_0.00_0.00.png,return,0.9401578750112094,None,None,None,['left'],[0.438879374996759],[0.5272798750083894],return,1.2304535830044188,None,0,0,0,0,0,1,1,17,8.013212708989158,,,,,,,,,8.007621416996699,8.013212708989158,8.990208041999722,9.245739625010174,9.278854125004727,9.9985024589987,9.998581124993507,10.006055874982849,12.021243583993055,11.490326333994744,11.966634958982468,12.021243583993055,12.021243583993055,12.021243583993055,12.021243583993055,12.021243583993055,12.021243583993055,12.021243583993055,13.255956292006886,"[0.302, 0.302, 0.302, 0.302, 0.302, 0.302, 0.302, 0.302, 0.302, 0.302, 0.302, 0.302, 0.302, 0.302, 0.302, 0.302, 0.302, 0.302, 0.302, 0.302, 0.302, 0.302, 0.302, 0.302, 0.302, 0.302, 0.302, 0.302, 0.302, 0.302, 0.302, 0.302, 0.302, 0.302, 0.302, 0.302, 0.302, 0.302, 0.302, 0.302, 0.302, 0.302, 0.302, 0.302, 0.302, 0.302, 0.302, 0.302, 0.292, 0.282, 0.272, 0.262, 0.252, 0.242, 0.232, 0.222, 0.212, 0.202, 0.192, 0.182, 0.172, 0.162, 0.152, 0.142, 0.132, 0.122, 0.112, 0.102, 0.092, 0.082, 0.072, 0.062, 0.052, 0.042, 0.032, 0.022, 0.012, 0.002, -0.008, -0.018, -0.028, -0.038, -0.048, -0.058, -0.068, -0.078, -0.088, -0.098, -0.108, -0.118, -0.118, -0.118, -0.118, -0.118, -0.118, -0.118, -0.118, -0.118, -0.118, -0.118, -0.118, -0.118, -0.118, -0.118, -0.118, -0.118, -0.118, -0.118, -0.118, -0.118, -0.118, -0.118, -0.118, -0.118, -0.118, -0.118, -0.118]",None,None,['left'],[0.438879374996759],[0.5272798750083894],return,1.2304535830044188,None,13.28461316699395,13.293795125006,13.293795125006,14.239536834007595,-1,-1,13.293795125006,,D,2025-03-04_20h23.25.230,asymmetry_v10,2024.2.4,None,2025-03-04 20h23.33.245656 -0500,
1,val_C1F0,2,2,0,1,0.0,3,0.3,-0.34,0.0,pen,rew,rew_pen,0.34,input_data/stims/Shape_0.30_0.00.png,0.0,0.0596088651235281,input_data/stims/Shape_4.00_0.00.png,input_data/stims/Shape_0.00_0.00.png,return,0.9401578750112094,None,None,None,['left'],[0.5922762919799425],[0.28327229100978],return,1.1202855829906184,None,0,0,0,0,0,2,2,3,14.243720250000479,,,,,,,,,14.239777916984167,14.243720250000479,15.223578584002098,15.467949042009423,15.499574666988337,16.223283583996817,16.223382208991097,16.229089000000386,18.21640116701019,17.712658834003378,18.162052500003483,18.21640116701019,18.21640116701019,18.21640116701019,18.21640116701019,18.21640116701019,18.21640116701019,18.21640116701019,19.348210249998374,"[0.06, 0.06, 0.06, 0.06, 0.06, 0.06, 0.06, 0.06, 0.06, 0.06, 0.06, 0.06, 0.06, 0.06, 0.06, 0.06, 0.06, 0.06, 0.06, 0.06, 0.06, 0.06, 0.06, 0.06, 0.06, 0.06, 0.06, 0.06, 0.06, 0.06, 0.06, 0.06, 0.06, 0.06, 0.06, 0.06, 0.06, 0.06, 0.06, 0.06, 0.06, 0.06, 0.06, 0.06, 0.06, 0.06, 0.06, 0.06, 0.06, 0.06, 0.06, 0.06, 0.06, 0.06, 0.06, 0.06, 0.05, 0.04, 0.03, 0.02, 0.01, 0.0, -0.01, -0.02, -0.03, -0.04, -0.05, -0.06, -0.07, -0.08, -0.09, -0.1, -0.11, -0.12, -0.13, -0.14, -0.15, -0.16, -0.16, -0.16, -0.16, -0.16, -0.16, -0.16, -0.16, -0.16, -0.16, -0.16, -0.16, -0.16, -0.16, -0.16, -0.16, -0.16, -0.16, -0.16, -0.16, -0.16, -0.16, -0.16, -0.16]",None,None,['left'],[0.5922762919799425],[0.28327229100978],return,1.1202855829906184,None,19.371234499994898,19.378858916985337,19.378858916985337,20.34064004200627,-1,-1,19.378858916985337,,D,2025-03-04_20h23.25.230,asymmetry_v10,2024.2.4,None,2025-03-04 20h23.33.245656 -0500,
1,val_C1F0,3,3,0,1,0.0,36,3.7,0.3400000000000001,4.0,rew,pen,pen_rew,0.3400000000000001,input_data/stims/Shape_3.70_4.00.png,0.0,-0.0037046176813407,input_data/stims/Shape_0.00_4.00.png,input_data/stims/Shape_4.00_4.00.png,return,0.9401578750112094,None,None,None,['right'],[0.4122349160024896],[0.2320111249864567],return,0.885156125004869,None,0,0,0,0,0,3,3,36,20.34682437501033,,,,,,,,,20.341288708994398,20.34682437501033,21.32368604198564,21.570372708985815,21.602451749989996,22.32364275000873,22.32375070900889,22.32938366700546,24.330740208999487,23.812662334006745,24.27399158399203,24.330740208999487,24.330740208999487,24.330740208999487,24.330740208999487,24.330740208999487,24.330740208999487,24.330740208999487,25.222795499983476,"[-0.004, -0.004, -0.004, -0.004, -0.004, -0.004, -0.004, -0.004, -0.004, -0.004, -0.004, -0.004, -0.004, -0.004, -0.004, -0.004, -0.004, -0.004, -0.004, -0.004, -0.004, -0.004, -0.004, -0.004, -0.004, -0.004, -0.004, -0.004, -0.004, -0.004, -0.004, -0.004, -0.004, -0.004, -0.004, -0.004, -0.004, -0.004, -0.004, -0.004, -0.004, -0.004, -0.004, -0.004, -0.004, 0.006, 0.016, 0.026, 0.036, 0.046, 0.056, 0.066, 0.076, 0.086, 0.096, 0.106, 0.116, 0.126, 0.136, 0.146, 0.156, 0.166, 0.166, 0.166, 0.166, 0.166, 0.166, 0.166, 0.166, 0.166, 0.166, 0.166, 0.166, 0.166, 0.166, 0.166, 0.166, 0.166, 0.166, 0.166, 0.166, 0.166, 0.166, 0.166]",None,None,['right'],[0.4122349160024896],[0.2320111249864567],return,0.885156125004869,None,25.249273666995578,25.257309167005587,25.257309167005587,26.206431833998067,1,1,,,D,2025-03-04_20h23.25.230,asymmetry_v10,2024.2.4,None,2025-03-04 20h23.33.245656 -0500,
1,,4,4,0,1,0.0,35,3.5,0.3,4.0,rew,pen,rew_pen,-0.3,input_data/stims/Shape_3.50_4.00.png,0.0,0.2632122625508539,input_data/stims/Shape_4.00_4.00.png,input_data/stims/Shape_0.00_4.00.png,,,,,,,,,,,,,,,,0,4,4,35,26.210799708991544,,,,,,,,,26.20670258399332,26.210799708991544,27.19072741700802,27.42885604201001,27.458858917001635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
