blockN,stimVal,thisN,thisTrialN,thisRepN,run,div,trial_key,stim_file_pos,stim_pos,noise_pos,val_C0F1,val_C1F0,valence_disp,target_pos,target_file,disp_div,anchor,img1_file,img2_file,block_start_resp.keys,block_start_resp.rt,block_start_resp.duration,slider.response,slider.rt,slider_resp.keys,slider_resp.rt,slider_resp.duration,submit_resp.keys,submit_resp.rt,submit_resp.duration,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,new_block.started,block_start_text.started,block_start_resp.started,new_block.stopped,blocks.block_start_resp.keys,blocks.block_start_resp.rt,blocks.block_start_resp.duration,stim.started,targ_pos.started,stim.stopped,delay.started,text.started,text.stopped,delay.stopped,task.started,img1.started,img2.started,divider_line.started,slider_line.started,slider.started,slider_resp.started,submit_resp.started,task.stopped,positions,trials.slider.response,trials.slider.rt,trials.slider_resp.keys,trials.slider_resp.rt,trials.slider_resp.duration,trials.submit_resp.keys,trials.submit_resp.rt,trials.submit_resp.duration,feedback.started,no_resp_text.started,Lcoin.started,Rcoin.started,feedback.stopped,correct,outcome,ITI.started,text_2.started,ITI.stopped,Lcross.started,Rcross.started,subj,sess_type,date,expName,psychopyVersion,frameRate,expStart,
1,val_C1F0,0,0,0,1,0.0,11,1.1,-0.18,0.0,pen,rew,rew_pen,0.18,input_data/stims/Shape_1.10_0.00.png,0.0,0.3906736601137019,input_data/stims/Shape_4.00_0.00.png,input_data/stims/Shape_0.00_0.00.png,return,5.228466500004288,None,None,None,"['left', 'right']","[0.48481591598829255, 1.2140727909863926]","[0.555836209008703, 0.24406495899893343]",return,2.0079300409997813,None,0,0,0,0,0,0,0,11,5.926116750022629,,0.052011749998200685,0.2036887920112349,0.2036887920112349,5.442700584011618,return,5.228466500004288,None,5.862095667020185,5.926116750022629,6.425880124996183,6.425972291996004,6.434045834001154,8.65228737500729,7.925127834023442,8.545494667021558,8.65228737500729,8.65228737500729,8.65228737500729,8.65228737500729,8.65228737500729,8.65228737500729,8.65228737500729,10.672338000003947,"[0.391, 0.391, 0.391, 0.391, 0.391, 0.391, 0.391, 0.391, 0.391, 0.391, 0.391, 0.391, 0.391, 0.391, 0.391, 0.391, 0.391, 0.391, 0.391, 0.391, 0.391, 0.391, 0.391, 0.391, 0.391, 0.391, 0.391, 0.391, 0.391, 0.391, 0.391, 0.391, 0.391, 0.391, 0.391, 0.391, 0.391, 0.391, 0.391, 0.391, 0.391, 0.391, 0.391, 0.391, 0.391, 0.391, 0.391, 0.381, 0.371, 0.361, 0.351, 0.341, 0.331, 0.321, 0.311, 0.301, 0.291, 0.281, 0.271, 0.261, 0.251, 0.241, 0.231, 0.221, 0.211, 0.201, 0.191, 0.181, 0.171, 0.161, 0.151, 0.141, 0.131, 0.121, 0.111, 0.101, 0.091, 0.081, 0.071, 0.061, 0.051, 0.041, 0.031, 0.021, 0.011, 0.001, -0.009, -0.019, -0.029, -0.039, -0.049, -0.059, -0.069, -0.079, -0.089, -0.089, -0.089, -0.089, -0.089, -0.089, -0.089, -0.089, -0.089, -0.089, -0.089, -0.089, -0.089, -0.089, -0.089, -0.089, -0.079, -0.069, -0.059, -0.049, -0.039, -0.029, -0.019, -0.009, 0.001, 0.011, 0.021, 0.031, 0.041, 0.051, 0.061, 0.071, 0.081, 0.091, 0.091, 0.091, 0.091, 0.091, 0.091, 0.091, 0.091, 0.091, 0.091, 0.091, 0.091, 0.091, 0.091, 0.091, 0.091, 0.091, 0.091, 0.091, 0.091, 0.091, 0.091, 0.091, 0.091, 0.091, 0.091, 0.091, 0.091, 0.091, 0.091, 0.091, 0.091, 0.091, 0.091, 0.091, 0.091, 0.091, 0.091, 0.091, 0.091, 0.091, 0.091, 0.091, 0.091, 0.091, 0.091, 0.091, 0.091, 0.091, 0.091, 0.091, 0.091, 0.091, 0.091, 0.091, 0.091]",None,None,"['left', 'right']","[0.48481591598829255, 1.2140727909863926]","[0.555836209008703, 0.24406495899893343]",return,2.0079300409997813,None,10.702244834013982,10.721135125000728,10.721135125000728,10.721135125000728,11.658508624997921,1,2,11.658619499998167,11.666592167021008,12.641874374996405,,,,D,2025-03-04_19h43.28.747,asymmetry_v10,2024.2.4,None,2025-03-04 19h43.38.208010 -0500,
1,val_C1F0,1,1,0,1,0.0,15,1.5,-0.1,0.0,pen,rew,rew_pen,0.1,input_data/stims/Shape_1.50_0.00.png,0.0,0.0458856168479607,input_data/stims/Shape_4.00_0.00.png,input_data/stims/Shape_0.00_0.00.png,return,5.228466500004288,None,None,None,"['left', 'right']","[0.3583936659852043, 0.8590349999722093]","[0.3351837089867331, 0.42388195800594985]",return,1.5584759999765083,None,0,0,0,0,0,1,1,15,12.915523959003622,,,,,,,,,12.888994375010952,12.915523959003622,13.642217834014446,13.64229895902099,13.647481334017357,15.6600984170218,15.131059584004106,15.606836749997456,15.6600984170218,15.6600984170218,15.6600984170218,15.6600984170218,15.6600984170218,15.6600984170218,15.6600984170218,17.221900792006636,"[0.046, 0.046, 0.046, 0.046, 0.046, 0.046, 0.046, 0.046, 0.046, 0.046, 0.046, 0.046, 0.046, 0.046, 0.046, 0.046, 0.046, 0.046, 0.046, 0.046, 0.046, 0.046, 0.046, 0.046, 0.046, 0.046, 0.046, 0.046, 0.046, 0.046, 0.046, 0.046, 0.046, 0.046, 0.036, 0.026, 0.016, 0.006, -0.004, -0.014, -0.024, -0.034, -0.044, -0.054, -0.064, -0.074, -0.084, -0.094, -0.104, -0.114, -0.124, -0.134, -0.144, -0.154, -0.164, -0.174, -0.184, -0.194, -0.204, -0.214, -0.214, -0.214, -0.214, -0.214, -0.214, -0.214, -0.214, -0.214, -0.214, -0.214, -0.214, -0.214, -0.204, -0.194, -0.184, -0.174, -0.164, -0.154, -0.144, -0.134, -0.124, -0.114, -0.104, -0.094, -0.084, -0.074, -0.064, -0.054, -0.044, -0.034, -0.024, -0.014, -0.004, 0.006, 0.016, 0.026, 0.036, 0.046, 0.056, 0.066, 0.076, 0.086, 0.096, 0.106, 0.116, 0.126, 0.136, 0.136, 0.136, 0.136, 0.136, 0.136, 0.136, 0.136, 0.136, 0.136, 0.136, 0.136, 0.136, 0.136, 0.136, 0.136, 0.136, 0.136, 0.136, 0.136, 0.136, 0.136, 0.136, 0.136, 0.136, 0.136, 0.136, 0.136]",None,None,"['left', 'right']","[0.3583936659852043, 0.8590349999722093]","[0.3351837089867331, 0.42388195800594985]",return,1.5584759999765083,None,17.244849167007487,17.25207312501152,17.25207312501152,17.25207312501152,18.208808167022653,1,2,18.208912917005364,18.214787417004118,19.19183070899453,,,,D,2025-03-04_19h43.28.747,asymmetry_v10,2024.2.4,None,2025-03-04 19h43.38.208010 -0500,
1,val_C1F0,2,2,0,1,0.0,36,3.7,0.3400000000000001,4.0,rew,pen,pen_rew,0.3400000000000001,input_data/stims/Shape_3.70_4.00.png,0.0,-0.0037046176813407,input_data/stims/Shape_0.00_4.00.png,input_data/stims/Shape_4.00_4.00.png,return,5.228466500004288,None,None,None,['left'],[0.5554688340052962],[0.17497879097936675],return,1.12848316700547,None,0,0,0,0,0,2,2,36,19.44586166701629,,,,,,,,,19.418795542005682,19.44586166701629,20.200027750019217,20.200109459023224,20.20767166701262,22.176934334012913,21.69204679201357,22.131201834010426,22.176934334012913,22.176934334012913,22.176934334012913,22.176934334012913,22.176934334012913,22.176934334012913,22.176934334012913,23.31131912500132,"[-0.004, -0.004, -0.004, -0.004, -0.004, -0.004, -0.004, -0.004, -0.004, -0.004, -0.004, -0.004, -0.004, -0.004, -0.004, -0.004, -0.004, -0.004, -0.004, -0.004, -0.004, -0.004, -0.004, -0.004, -0.004, -0.004, -0.004, -0.004, -0.004, -0.004, -0.004, -0.004, -0.004, -0.004, -0.004, -0.004, -0.004, -0.004, -0.004, -0.004, -0.004, -0.004, -0.004, -0.004, -0.004, -0.004, -0.004, -0.004, -0.004, -0.004, -0.004, -0.004, -0.014, -0.024, -0.034, -0.044, -0.054, -0.064, -0.074, -0.084, -0.094, -0.104, -0.114, -0.124, -0.134, -0.134, -0.134, -0.134, -0.134, -0.134, -0.134, -0.134, -0.134, -0.134, -0.134, -0.134, -0.134, -0.134, -0.134, -0.134, -0.134, -0.134, -0.134, -0.134, -0.134, -0.134, -0.134, -0.134, -0.134, -0.134, -0.134, -0.134, -0.134, -0.134, -0.134, -0.134, -0.134, -0.134]",None,None,['left'],[0.5554688340052962],[0.17497879097936675],return,1.12848316700547,None,23.33522170901415,23.344249917019624,23.344249917019624,23.344249917019624,24.298244208999677,-1,-2,24.29834325000411,24.308148625015747,25.281019584013848,23.344249917019624,23.344249917019624,,D,2025-03-04_19h43.28.747,asymmetry_v10,2024.2.4,None,2025-03-04 19h43.38.208010 -0500,
1,,3,3,0,1,0.0,14,1.5,-0.1,0.0,pen,rew,pen_rew,-0.1,input_data/stims/Shape_1.50_0.00.png,0.0,-0.3689445433781786,input_data/stims/Shape_0.00_0.00.png,input_data/stims/Shape_4.00_0.00.png,,,,,,,,,,,,,,,,0,3,3,14,25.536733625020133,,,,,,,,,25.508726416999707,25.536733625020133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
