condition,stim,boundary,cond_unique_stim_idx,class,y_pred,class_pred,net_idx,stim_aligned,resp_aligned
base,0.075,0.5,1,0,0.2538305,-1.0471312,1,-0.425,-0.24616950750350952
base,0.12500000000000003,0.5,2,0,0.28942946,-0.93244016,1,-0.375,-0.2105705440044403
base,0.17500000000000002,0.5,3,0,0.3215155,-0.8003376,1,-0.32499999999999996,-0.1784844994544983
base,0.225,0.5,4,0,0.35360155,-0.668235,1,-0.275,-0.14639845490455627
base,0.275,0.5,5,0,0.38568762,-0.5361324,1,-0.22499999999999998,-0.11431238055229187
base,0.325,0.5,6,0,0.41777366,-0.4040299,1,-0.175,-0.08222633600234985
base,0.37500000000000006,0.5,7,0,0.44985974,-0.27192724,1,-0.12499999999999994,-0.05014026165008545
base,0.425,0.5,8,0,0.48194575,-0.13982461,1,-0.07500000000000001,-0.01805424690246582
base,0.475,0.5,9,0,0.5140318,-0.0077221245,1,-0.025000000000000022,0.014031827449798584
base,0.525,0.5,10,1,0.54611784,0.124380425,1,0.025000000000000022,0.04611784219741821
base,0.575,0.5,11,1,0.5782039,0.25648302,1,0.07499999999999996,0.07820391654968262
base,0.625,0.5,12,1,0.61029,0.3885857,1,0.125,0.11028999090194702
base,0.675,0.5,13,1,0.64237607,0.5206883,1,0.17500000000000004,0.14237606525421143
base,0.7250000000000001,0.5,14,1,0.6744621,0.6527907,1,0.2250000000000001,0.17446208000183105
base,0.7749999999999999,0.5,15,1,0.7065482,0.7848934,1,0.2749999999999999,0.20654821395874023
base,0.825,0.5,16,1,0.73863417,0.9169961,1,0.32499999999999996,0.2386341691017151
base,0.8749999999999999,0.5,17,1,0.77072024,1.0490986,1,0.3749999999999999,0.2707202434539795
base,0.9249999999999999,0.5,18,1,0.80280626,1.1812013,1,0.42499999999999993,0.3028062582015991
base,0.975,0.5,19,1,0.8348924,1.3133037,1,0.475,0.3348923921585083
curv,0.025000000000000022,0.25,0,0,0.12541357,-0.8922587,1,-0.22499999999999998,-0.12458643317222595
curv,0.025000000000000022,0.25,0,0,0.12541357,-0.8922587,1,-0.22499999999999998,-0.12458643317222595
curv,0.075,0.25,1,0,0.14440769,-0.7707644,1,-0.175,-0.10559231042861938
curv,0.075,0.25,1,0,0.14440769,-0.7707644,1,-0.175,-0.10559231042861938
curv,0.12500000000000003,0.25,2,0,0.16816327,-0.6444992,1,-0.12499999999999997,-0.08183673024177551
curv,0.12500000000000003,0.25,2,0,0.16816327,-0.6444992,1,-0.12499999999999997,-0.08183673024177551
curv,0.17500000000000002,0.25,3,0,0.20024928,-0.51239663,1,-0.07499999999999998,-0.049750715494155884
curv,0.17500000000000002,0.25,3,0,0.20024928,-0.51239663,1,-0.07499999999999998,-0.049750715494155884
curv,0.225,0.25,4,0,0.23233533,-0.38029405,1,-0.024999999999999994,-0.017664670944213867
curv,0.225,0.25,4,0,0.23233533,-0.38029405,1,-0.024999999999999994,-0.017664670944213867
curv,0.275,0.25,5,1,0.2644214,-0.24819137,1,0.025000000000000022,0.014421403408050537
curv,0.325,0.25,6,1,0.29650748,-0.11608888,1,0.07500000000000001,0.04650747776031494
curv,0.37500000000000006,0.25,7,1,0.3285935,0.016013637,1,0.12500000000000006,0.07859349250793457
curv,0.425,0.25,8,1,0.36067957,0.14811634,1,0.175,0.11067956686019897
