shapes,blockN,condition,div_true,flipped,div_pos,stim_pos,target_pos,class_true,noise_pos,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60,feature_61,feature_62,feature_63
input_data/stims/Shape_0.90_2.00.png,2,pen_comp,-0.2,1,0.2,-0.22,0.22,0,2.0,-13.753586,1.6907287,4.0232034,-2.213813,2.8214715,1.18963,0.37382117,1.4082422,1.1514742,0.67044216,-1.3328226,-1.4991504,-1.2290668,1.0142868,0.05353103,0.29500827,0.14817278,0.19095607,-0.22809888,-3.5796063e-05,1.18631796e-07,-7.646301e-08,3.0105377e-07,9.282644e-08,2.7644407e-07,-1.3220763e-07,-1.7859979e-07,-2.5586087e-07,-4.2485468e-07,-6.0951163e-07,-3.5345607e-07,2.6756527e-07,-2.1170798e-07,5.9313743e-07,-4.2290966e-07,-9.651968e-08,-2.0115893e-07,1.6118777e-07,5.1869773e-07,4.4704262e-07,9.956044e-09,1.8984289e-13,-6.1552515e-14,-6.83976e-14,-8.932361e-14,5.392469e-14,1.9570531e-13,-3.7835222e-13,2.3802691e-14,2.6395235e-13,-7.0380165e-13,7.0715124e-13,9.274535e-13,-1.0364165e-12,-5.4140876e-12,-8.1746025e-12,-2.2887726e-11,2.547021e-11,7.091248e-11,-8.5353286e-10,5.820326e-08,-5.9021954e-08,-3.1726535e-07,-1.2088594e-07
input_data/stims/Shape_0.90_2.00.png,2,pen_comp,-0.2,0,-0.2,-0.22,-0.22,0,2.0,-13.753586,1.6907287,4.0232034,-2.213813,2.8214715,1.18963,0.37382117,1.4082422,1.1514742,0.67044216,-1.3328226,-1.4991504,-1.2290668,1.0142868,0.05353103,0.29500827,0.14817278,0.19095607,-0.22809888,-3.5796063e-05,1.18631796e-07,-7.646301e-08,3.0105377e-07,9.282644e-08,2.7644407e-07,-1.3220763e-07,-1.7859979e-07,-2.5586087e-07,-4.2485468e-07,-6.0951163e-07,-3.5345607e-07,2.6756527e-07,-2.1170798e-07,5.9313743e-07,-4.2290966e-07,-9.651968e-08,-2.0115893e-07,1.6118777e-07,5.1869773e-07,4.4704262e-07,9.955996e-09,3.71502e-13,1.6041446e-13,1.5348234e-13,-2.3281417e-13,-1.2886316e-13,-3.8229833e-13,-6.4090036e-14,1.8578146e-13,3.921303e-13,-2.2526435e-13,3.3464982e-13,6.9624585e-13,-1.0470681e-12,-7.131802e-12,-9.392541e-12,-2.2916833e-11,2.5025195e-11,6.9395927e-11,-8.2564716e-10,5.6262806e-08,-1.109851e-07,-6.312668e-07,6.1123455e-07
input_data/stims/Shape_0.90_2.00.png,2,pen_comp,-0.2,1,0.2,-0.22,0.22,0,2.0,-13.753586,1.6907287,4.0232034,-2.213813,2.8214715,1.18963,0.37382117,1.4082422,1.1514742,0.67044216,-1.3328226,-1.4991504,-1.2290668,1.0142868,0.05353103,0.29500827,0.14817278,0.19095607,-0.22809888,-3.5796063e-05,1.18631796e-07,-7.646301e-08,3.0105377e-07,9.282644e-08,2.7644407e-07,-1.3220763e-07,-1.7859979e-07,-2.5586087e-07,-4.2485468e-07,-6.0951163e-07,-3.5345607e-07,2.6756527e-07,-2.1170798e-07,5.9313743e-07,-4.2290966e-07,-9.651968e-08,-2.0115893e-07,1.6118777e-07,5.1869773e-07,4.4704262e-07,9.95608e-09,-1.5133547e-13,-5.600248e-13,-4.9529727e-13,5.98723e-13,6.4645625e-13,1.0130495e-12,-7.7414816e-13,-5.26582e-13,7.82984e-13,-9.112432e-13,1.1091023e-12,5.740767e-13,-1.4527031e-13,2.155103e-12,2.708051e-12,8.719984e-12,-9.924405e-12,-2.8307929e-11,3.3605174e-10,-2.2867493e-08,4.0566928e-08,2.5355624e-07,-3.0251718e-07
input_data/stims/Shape_1.10_2.00.png,2,pen_comp,-0.2,0,-0.2,-0.18,-0.18,1,2.0,-13.197581,6.874856,4.042023,-2.3565528,-1.5494331,0.2979686,0.91892415,2.6980145,-0.121350385,-1.89906,0.7072097,0.4180489,1.0221384,-0.71149915,0.30557635,0.3652546,0.555874,-0.059618503,-0.20271501,-3.5796213e-05,-7.804118e-09,1.4648855e-07,1.7702657e-08,-3.774544e-08,-7.381202e-08,-6.0877534e-07,-4.3074854e-07,-2.872035e-07,-2.7338212e-08,1.811238e-07,2.9481049e-08,-7.447872e-07,-4.573976e-07,2.2284337e-07,1.6284686e-07,4.039018e-08,-1.9369716e-07,3.8955227e-07,2.4667156e-07,-6.207169e-07,-1.727066e-08,1.8224596e-13,-2.2729793e-13,2.3921368e-13,-1.6355724e-13,8.192481e-14,2.2998957e-14,-1.3241956e-13,1.5438036e-13,-9.689696e-15,5.1125035e-14,-1.7370642e-14,-9.655051e-14,-1.6119083e-14,2.2427964e-14,-4.4623735e-14,3.183957e-14,6.809466e-14,-3.4789015e-14,-1.4407858e-13,1.6140157e-11,-3.5722734e-11,-2.0123393e-10,3.607449e-10
input_data/stims/Shape_1.10_2.00.png,2,pen_comp,-0.2,1,0.2,-0.18,0.18,1,2.0,-13.197581,6.874856,4.042023,-2.3565528,-1.5494331,0.2979686,0.91892415,2.6980145,-0.121350385,-1.89906,0.7072097,0.4180489,1.0221384,-0.71149915,0.30557635,0.3652546,0.555874,-0.059618503,-0.20271501,-3.5796213e-05,-7.804118e-09,1.4648855e-07,1.7702657e-08,-3.774544e-08,-7.381202e-08,-6.0877534e-07,-4.3074854e-07,-2.872035e-07,-2.7338212e-08,1.811238e-07,2.9481049e-08,-7.447872e-07,-4.573976e-07,2.2284337e-07,1.6284686e-07,4.039018e-08,-1.9369716e-07,3.8955227e-07,2.4667156e-07,-6.207169e-07,-1.727066e-08,1.8242086e-13,-2.2706084e-13,2.3938756e-13,-1.6382212e-13,8.166588e-14,2.269088e-14,-1.3219485e-13,1.5464706e-13,-9.9819114e-15,5.1464712e-14,-1.7871421e-14,-9.703874e-14,-1.5497843e-14,2.4125023e-14,-4.2148173e-14,3.800802e-14,6.178481e-14,-5.2177768e-14,6.5458035e-14,1.8664087e-12,-1.1879444e-12,9.504496e-12,-3.895988e-11
input_data/stims/Shape_1.30_2.00.png,2,pen_comp,-0.2,0,-0.2,-0.14,-0.14,1,2.0,-8.087356,8.910083,2.4539006,-0.6617079,-4.0790596,-0.5196802,1.007448,-1.2615905,0.67836875,0.84852195,-0.4287109,1.8414179,-0.69203156,0.9285886,-0.57379216,-0.4769404,0.04456672,-0.22665697,0.17148983,-3.579527e-05,4.6430125e-07,-1.4211027e-07,-9.009407e-09,-1.6263972e-08,3.504543e-07,2.087953e-07,-2.5466713e-07,-3.0785253e-07,-4.0888565e-07,-1.3225497e-07,2.4770242e-07,5.397015e-07,-2.944328e-07,9.60342e-08,8.003854e-07,-6.7018114e-08,-5.980934e-09,1.4236922e-07,-4.95103e-07,-2.7064664e-07,-5.573363e-09,-1.464896e-13,1.446503e-13,-1.00993514e-13,8.650866e-14,-1.6127036e-13,5.9966965e-14,1.4584213e-13,-4.5369883e-14,6.787009e-14,2.3284068e-15,-7.6904114e-14,6.05025e-14,-3.8741132e-14,-3.1402733e-14,4.0645743e-14,-6.4063114e-14,-9.4490205e-14,5.1762092e-14,-3.925234e-14,-2.599394e-13,2.7511552e-13,8.8141967e-13,1.1898304e-12
input_data/stims/Shape_1.30_2.00.png,2,pen_comp,-0.2,1,0.2,-0.14,0.14,1,2.0,-8.087356,8.910083,2.4539006,-0.6617079,-4.0790596,-0.5196802,1.007448,-1.2615905,0.67836875,0.84852195,-0.4287109,1.8414179,-0.69203156,0.9285886,-0.57379216,-0.4769404,0.04456672,-0.22665697,0.17148983,-3.579527e-05,4.6430125e-07,-1.4211027e-07,-9.009407e-09,-1.6263972e-08,3.504543e-07,2.087953e-07,-2.5466713e-07,-3.0785253e-07,-4.0888565e-07,-1.3225497e-07,2.4770242e-07,5.397015e-07,-2.944328e-07,9.60342e-08,8.003854e-07,-6.7018114e-08,-5.980934e-09,1.4236922e-07,-4.95103e-07,-2.7064664e-07,-5.573363e-09,-1.4648942e-13,1.4465051e-13,-1.00993277e-13,8.650884e-14,-1.612707e-13,5.996604e-14,1.4584243e-13,-4.5369473e-14,6.787028e-14,2.3260895e-15,-7.690153e-14,6.050695e-14,-3.8747214e-14,-3.1428266e-14,4.06062e-14,-6.418385e-14,-9.435782e-14,5.2135423e-14,-4.3672012e-14,4.1196457e-14,-1.2252253e-13,-3.424841e-13,2.5143546e-13
input_data/stims/Shape_1.50_2.00.png,2,pen_comp,-0.2,0,-0.2,-0.1,-0.1,1,2.0,-4.718354,7.5269384,-0.47057757,-2.6950135,-2.134237,-0.9663434,1.3808033,-2.0734022,-1.0062745,1.2926369,0.35825557,-1.7318469,0.20303278,-1.0438145,0.5148915,0.2537324,-0.46889544,0.36072007,-0.100115135,-3.579621e-05,1.3205656e-08,1.2678912e-07,-3.6246348e-07,4.2430878e-07,4.034165e-07,-5.8883014e-08,-1.8133616e-07,1.7707121e-07,2.1887215e-07,-2.8934549e-08,7.0594035e-07,2.4688643e-07,-9.874694e-08,2.979802e-07,-3.0554705e-07,7.018499e-07,4.9087896e-07,-6.391069e-09,2.5941296e-07,-1.4221172e-07,-4.442574e-09,4.0710338e-14,1.4754056e-13,-2.0996555e-13,1.1723341e-13,1.4833062e-15,2.1699269e-15,8.535217e-14,-7.782347e-14,1.222885e-13,7.612042e-15,6.584974e-14,9.282009e-14,1.6516718e-13,-1.1655946e-14,8.714515e-14,1.1099347e-14,-2.0272167e-13,1.35834676e-14,1.6428999e-14,-2.138969e-15,8.8548934e-15,5.2748757e-14,-7.3301594e-14
input_data/stims/Shape_1.50_2.00.png,2,pen_comp,-0.2,1,0.2,-0.1,0.1,1,2.0,-4.718354,7.5269384,-0.47057757,-2.6950135,-2.134237,-0.9663434,1.3808033,-2.0734022,-1.0062745,1.2926369,0.35825557,-1.7318469,0.20303278,-1.0438145,0.5148915,0.2537324,-0.46889544,0.36072007,-0.100115135,-3.579621e-05,1.3205656e-08,1.2678912e-07,-3.6246348e-07,4.2430878e-07,4.034165e-07,-5.8883014e-08,-1.8133616e-07,1.7707121e-07,2.1887215e-07,-2.8934549e-08,7.0594035e-07,2.4688643e-07,-9.874694e-08,2.979802e-07,-3.0554705e-07,7.018499e-07,4.9087896e-07,-6.391069e-09,2.5941296e-07,-1.4221172e-07,-4.442574e-09,4.0710206e-14,1.475405e-13,-2.099656e-13,1.1723357e-13,1.4836037e-15,2.170444e-15,8.5351736e-14,-7.782395e-14,1.2228928e-13,7.610879e-15,6.58511e-14,9.2821563e-14,1.6516514e-13,-1.16645254e-14,8.713282e-14,1.1067139e-14,-2.0268729e-13,1.3679251e-14,1.5288345e-14,7.558424e-14,-1.2408023e-13,-4.9297697e-13,2.8551675e-13
input_data/stims/Shape_1.70_2.00.png,2,pen_comp,-0.2,0,-0.2,-0.06,-0.06,1,2.0,-1.0305903,6.9581966,-3.7344654,-1.5596906,-0.16497788,-0.94319373,-3.7824051,0.8277048,-1.5614139,-0.31449252,1.1447974,-0.6277592,-0.48716736,0.94668067,-0.51757455,0.17057191,0.053251505,-0.1881103,0.5218588,-3.5795772e-05,4.7229175e-08,-2.6680078e-07,5.8658255e-08,6.0002253e-07,3.951698e-08,4.911595e-08,5.400923e-07,5.1671174e-07,-4.3942504e-07,-3.6257168e-07,-2.8291913e-07,-5.00168e-07,8.9341384e-08,1.06807114e-07,5.450922e-07,3.328725e-07,7.883961e-08,-1.6149217e-07,1.7878881e-07,-1.824397e-07,-5.246628e-09,-3.4566778e-14,-7.773236e-14,6.819077e-14,5.914065e-14,-5.1058004e-14,8.8233484e-14,-5.802579e-14,-7.27672e-14,4.126924e-14,1.8694052e-13,1.1942326e-13,-7.8640036e-14,-1.5251057e-13,3.4398947e-14,8.3614613e-14,-7.1768234e-14,3.954727e-14,9.974568e-14,-2.3160332e-14,4.737238e-14,-5.477444e-14,-4.6854583e-13,-3.5221612e-14
input_data/stims/Shape_1.70_2.00.png,2,pen_comp,-0.2,1,0.2,-0.06,0.06,1,2.0,-1.0305903,6.9581966,-3.7344654,-1.5596906,-0.16497788,-0.94319373,-3.7824051,0.8277048,-1.5614139,-0.31449252,1.1447974,-0.6277592,-0.48716736,0.94668067,-0.51757455,0.17057191,0.053251505,-0.1881103,0.5218588,-3.5795772e-05,4.7229175e-08,-2.6680078e-07,5.8658255e-08,6.0002253e-07,3.951698e-08,4.911595e-08,5.400923e-07,5.1671174e-07,-4.3942504e-07,-3.6257168e-07,-2.8291913e-07,-5.00168e-07,8.9341384e-08,1.06807114e-07,5.450922e-07,3.328725e-07,7.883961e-08,-1.6149217e-07,1.7878881e-07,-1.824397e-07,-5.246628e-09,-3.4567008e-14,-7.773252e-14,6.819072e-14,5.914075e-14,-5.105781e-14,8.823388e-14,-5.802615e-14,-7.276739e-14,4.1269132e-14,1.8694054e-13,1.1942342e-13,-7.863984e-14,-1.5251064e-13,3.4399346e-14,8.3614925e-14,-7.176592e-14,3.9544448e-14,9.973721e-14,-2.3059528e-14,4.0535e-14,-7.053685e-14,-4.614827e-13,5.486762e-13
input_data/stims/Shape_1.90_2.00.png,2,pen_comp,-0.2,0,-0.2,-0.02,-0.02,1,2.0,2.039415,5.0780277,-3.2995255,-0.9149262,0.19627869,2.4386308,-2.4817202,-1.554827,2.422953,-1.0303869,-0.12856747,0.021350004,0.12366592,-0.551325,0.720723,-0.8139278,-0.12152646,0.27567288,-0.053322185,-3.5795856e-05,1.8047727e-07,4.6521978e-07,-6.3796665e-07,-3.809025e-07,-3.8698892e-07,-1.9035404e-07,2.7119037e-07,-2.7927e-07,-1.9871078e-07,-8.119575e-08,-2.8219813e-07,2.8054325e-08,4.307251e-08,3.3531737e-08,3.519199e-07,1.9471345e-07,6.470088e-07,3.4789872e-07,2.0744635e-07,4.0810656e-07,1.0019457e-08,-2.0441992e-13,1.4742183e-15,-5.4683573e-14,-6.578593e-14,1.2591894e-13,4.7584353e-14,2.4483917e-13,-7.198008e-14,-8.082757e-14,-1.8542987e-15,2.032501e-14,-6.382578e-14,1.9616467e-14,5.653897e-14,4.888106e-15,-4.5031422e-15,5.0675298e-14,5.855798e-14,-7.3891936e-14,-1.9196614e-14,4.7825154e-14,3.8135613e-13,-1.9382816e-13
input_data/stims/Shape_1.90_2.00.png,2,pen_comp,-0.2,1,0.2,-0.02,0.02,1,2.0,2.039415,5.0780277,-3.2995255,-0.9149262,0.19627869,2.4386308,-2.4817202,-1.554827,2.422953,-1.0303869,-0.12856747,0.021350004,0.12366592,-0.551325,0.720723,-0.8139278,-0.12152646,0.27567288,-0.053322185,-3.5795856e-05,1.8047727e-07,4.6521978e-07,-6.3796665e-07,-3.809025e-07,-3.8698892e-07,-1.9035404e-07,2.7119037e-07,-2.7927e-07,-1.9871078e-07,-8.119575e-08,-2.8219813e-07,2.8054325e-08,4.307251e-08,3.3531737e-08,3.519199e-07,1.9471345e-07,6.470088e-07,3.4789872e-07,2.0744635e-07,4.0810656e-07,1.0019457e-08,-2.0442003e-13,1.474023e-15,-5.4683756e-14,-6.578561e-14,1.2591925e-13,4.758489e-14,2.4483874e-13,-7.19806e-14,-8.082667e-14,-1.8559803e-15,2.0327003e-14,-6.382338e-14,1.9613197e-14,5.65256e-14,4.8681097e-15,-4.5606456e-15,5.0737287e-14,5.873147e-14,-7.596169e-14,1.2182047e-13,-1.3683319e-13,-5.7501654e-13,2.5604201e-13
input_data/stims/Shape_2.10_2.00.png,2,pen_comp,-0.2,0,-0.2,0.02,0.02,1,2.0,5.292355,2.5580156,-5.4843636,-1.3428692,2.764976,0.1834146,-0.11632487,0.5513971,0.31415546,2.165031,0.23969813,1.200035,0.6324214,-0.4076268,-0.08776126,0.64225215,0.903547,-0.1503323,-0.60853994,-3.5795852e-05,5.037567e-12,2.3754674e-13,-5.6052937e-14,-4.4946805e-13,-2.2832935e-13,-3.8250018e-13,-3.1130589e-13,3.0840087e-13,-9.862603e-13,5.652192e-13,-1.1702603e-12,-2.7938255e-12,-3.230254e-12,6.2402765e-12,-1.71809e-11,-4.5843728e-11,-1.3634281e-10,3.5948122e-10,2.658046e-09,-2.1894136e-08,8.345159e-07,1.0527082e-07,-6.6186816e-09,2.487037e-07,2.8643151e-07,-9.4626735e-08,5.4302177e-07,5.86077e-07,-2.815823e-07,-2.3831075e-07,-3.221728e-07,-1.3756426e-07,2.4682768e-07,-8.1611354e-08,-1.2476238e-07,3.9128943e-07,1.2921637e-07,3.8292208e-07,1.342472e-07,5.962983e-08,6.2995476e-10,-2.8440403e-12,-4.0388244e-13,-2.2297253e-13
input_data/stims/Shape_2.10_2.00.png,2,pen_comp,-0.2,1,0.2,0.02,-0.02,1,2.0,5.292355,2.5580156,-5.4843636,-1.3428692,2.764976,0.1834146,-0.11632487,0.5513971,0.31415546,2.165031,0.23969813,1.200035,0.6324214,-0.4076268,-0.08776126,0.64225215,0.903547,-0.1503323,-0.60853994,-3.5795852e-05,5.037567e-12,2.3754674e-13,-5.6052937e-14,-4.4946805e-13,-2.2832935e-13,-3.8250018e-13,-3.1130589e-13,3.0840087e-13,-9.862603e-13,5.652192e-13,-1.1702603e-12,-2.7938255e-12,-3.230254e-12,6.2402765e-12,-1.71809e-11,-4.5843728e-11,-1.3634281e-10,3.5948122e-10,2.658046e-09,-2.1894136e-08,8.345159e-07,1.0527082e-07,-6.6186816e-09,2.487037e-07,2.8643151e-07,-9.4626735e-08,5.4302177e-07,5.86077e-07,-2.815823e-07,-2.3831075e-07,-3.221728e-07,-1.3756426e-07,2.4682768e-07,-8.1611354e-08,-1.2476238e-07,3.9128943e-07,1.2921637e-07,3.8292208e-07,1.342472e-07,5.962983e-08,6.298274e-10,-2.6735873e-12,5.2461914e-13,-8.0752413e-13
input_data/stims/Shape_2.30_2.00.png,2,pen_comp,-0.2,0,-0.2,0.06,0.06,1,2.0,5.541735,3.1065893,-3.7363613,0.5021273,2.9278243,1.8049684,3.540129,-0.07938781,-0.76049423,-0.49536332,0.80176246,0.070342325,0.70060164,1.114693,0.27981088,-0.59836125,-0.26520616,0.21032324,0.6265301,-3.5795405e-05,5.102559e-12,1.8048258e-13,-1.17071846e-14,-8.561306e-14,4.597716e-14,-4.007081e-14,1.2328842e-13,2.3595646e-13,-2.8080785e-14,-1.8110302e-13,-2.0050164e-13,-2.7724023e-13,-2.380582e-13,5.6266607e-13,-1.3053542e-12,-4.0599147e-12,-1.24360825e-11,3.2274138e-11,2.4070837e-10,-1.9816253e-09,7.553302e-08,7.7152924e-07,5.5046877e-07,-5.995478e-07,-1.7837392e-07,-3.9290137e-07,3.4544723e-07,-1.5935335e-07,2.5648853e-07,1.7875966e-07,7.1007e-08,8.4678135e-08,2.1985632e-07,2.1975545e-07,4.0642374e-07,4.6574558e-09,-3.2192627e-08,2.7368296e-07,-2.1317369e-07,3.0274782e-07,4.5958806e-09,-1.0740739e-11,1.5457846e-14,3.3092124e-13
input_data/stims/Shape_2.30_2.00.png,2,pen_comp,-0.2,1,0.2,0.06,-0.06,1,2.0,5.541735,3.1065893,-3.7363613,0.5021273,2.9278243,1.8049684,3.540129,-0.07938781,-0.76049423,-0.49536332,0.80176246,0.070342325,0.70060164,1.114693,0.27981088,-0.59836125,-0.26520616,0.21032324,0.6265301,-3.5795405e-05,5.102559e-12,1.8048258e-13,-1.17071846e-14,-8.561306e-14,4.597716e-14,-4.007081e-14,1.2328842e-13,2.3595646e-13,-2.8080785e-14,-1.8110302e-13,-2.0050164e-13,-2.7724023e-13,-2.380582e-13,5.6266607e-13,-1.3053542e-12,-4.0599147e-12,-1.24360825e-11,3.2274138e-11,2.4070837e-10,-1.9816253e-09,7.553302e-08,7.7152924e-07,5.5046877e-07,-5.995478e-07,-1.7837392e-07,-3.9290137e-07,3.4544723e-07,-1.5935335e-07,2.5648853e-07,1.7875966e-07,7.1007e-08,8.4678135e-08,2.1985632e-07,2.1975545e-07,4.0642374e-07,4.6574558e-09,-3.2192627e-08,2.7368296e-07,-2.1317369e-07,3.0274782e-07,4.5958948e-09,-1.0756162e-11,-7.652869e-14,2.8333152e-13
input_data/stims/Shape_2.50_2.00.png,2,pen_comp,-0.2,0,-0.2,0.1,0.1,1,2.0,6.390921,4.978813,-3.9494355,1.6833528,0.9722662,-0.29341787,0.7960744,0.89519304,-0.2249664,-1.0852972,-1.4982759,0.37144962,-0.7718381,-0.9559402,-1.2182368,0.48001912,-1.0926207,0.024544425,-0.22542705,-3.57964e-05,5.096665e-12,-6.4989836e-14,-1.8665172e-13,-1.5602543e-13,1.6806626e-13,2.7528549e-14,3.401395e-13,-1.1286552e-13,5.906932e-14,-4.860638e-13,2.0596448e-13,8.717807e-13,9.490308e-13,-2.023937e-12,5.365007e-12,1.43310355e-11,4.2252014e-11,-1.11194734e-10,-8.2492e-10,6.7938073e-09,-2.589412e-07,3.891038e-07,-9.435577e-07,-1.6761837e-07,1.3517064e-07,-4.80537e-07,2.2556175e-07,4.3288452e-07,1.13452884e-07,2.8704474e-07,1.3679099e-07,1.89006e-07,-3.1048558e-07,2.9235926e-07,-8.831267e-08,5.1238008e-08,-2.1068465e-07,8.713791e-08,5.7539612e-08,-3.9688922e-07,-6.0113825e-09,-2.1706907e-12,4.2679467e-13,2.3039318e-13
input_data/stims/Shape_2.50_2.00.png,2,pen_comp,-0.2,1,0.2,0.1,-0.1,1,2.0,6.390921,4.978813,-3.9494355,1.6833528,0.9722662,-0.29341787,0.7960744,0.89519304,-0.2249664,-1.0852972,-1.4982759,0.37144962,-0.7718381,-0.9559402,-1.2182368,0.48001912,-1.0926207,0.024544425,-0.22542705,-3.57964e-05,5.096665e-12,-6.4989836e-14,-1.8665172e-13,-1.5602543e-13,1.6806626e-13,2.7528549e-14,3.401395e-13,-1.1286552e-13,5.906932e-14,-4.860638e-13,2.0596448e-13,8.717807e-13,9.490308e-13,-2.023937e-12,5.365007e-12,1.43310355e-11,4.2252014e-11,-1.11194734e-10,-8.2492e-10,6.7938073e-09,-2.589412e-07,3.891038e-07,-9.435577e-07,-1.6761837e-07,1.3517064e-07,-4.80537e-07,2.2556175e-07,4.3288452e-07,1.13452884e-07,2.8704474e-07,1.3679099e-07,1.89006e-07,-3.1048558e-07,2.9235926e-07,-8.831267e-08,5.1238008e-08,-2.1068465e-07,8.713791e-08,5.7539612e-08,-3.9688922e-07,-6.0113825e-09,-2.1706907e-12,4.2679467e-13,2.3039318e-13
input_data/stims/Shape_2.70_2.00.png,2,pen_comp,-0.2,0,-0.2,0.14,0.14,1,2.0,7.472543,2.9813032,0.41967285,4.8031507,0.56689805,-2.506438,0.6731676,-1.4876761,1.1652529,-0.809977,-0.387176,-1.2421445,0.59452486,0.11806512,-0.30356508,0.23871441,0.96845067,-0.8188257,0.19869818,-3.5796435e-05,5.076113e-12,1.2935397e-13,-7.35162e-14,-1.0666843e-13,-1.5921162e-14,-1.8360982e-14,-3.3418808e-13,-1.6111838e-13,-4.4545673e-14,-1.7734113e-13,-1.3700216e-13,-7.358402e-14,-4.4227594e-13,1.2434922e-13,-2.22987e-13,1.627044e-13,-3.969569e-13,8.2245224e-13,5.604996e-12,-4.6331286e-11,1.7618986e-09,-6.734481e-07,2.7556564e-07,1.5032016e-07,1.7299641e-07,-3.564458e-07,-3.814259e-08,6.772438e-08,1.2425538e-07,4.2818527e-07,-2.3939188e-07,-2.9429395e-07,-6.8237036e-08,4.2719668e-07,4.312146e-07,-4.1898247e-07,8.7222354e-08,6.269611e-07,-4.692531e-08,-4.1211155e-07,-6.2458905e-09,-2.684568e-12,-3.26623e-13,4.453828e-13
input_data/stims/Shape_2.70_2.00.png,2,pen_comp,-0.2,1,0.2,0.14,-0.14,1,2.0,7.472543,2.9813032,0.41967285,4.8031507,0.56689805,-2.506438,0.6731676,-1.4876761,1.1652529,-0.809977,-0.387176,-1.2421445,0.59452486,0.11806512,-0.30356508,0.23871441,0.96845067,-0.8188257,0.19869818,-3.5796435e-05,5.076113e-12,1.2935397e-13,-7.35162e-14,-1.0666843e-13,-1.5921162e-14,-1.8360982e-14,-3.3418808e-13,-1.6111838e-13,-4.4545673e-14,-1.7734113e-13,-1.3700216e-13,-7.358402e-14,-4.4227594e-13,1.2434922e-13,-2.22987e-13,1.627044e-13,-3.969569e-13,8.2245224e-13,5.604996e-12,-4.6331286e-11,1.7618986e-09,-6.734481e-07,2.7556564e-07,1.5032016e-07,1.7299641e-07,-3.564458e-07,-3.814259e-08,6.772438e-08,1.2425538e-07,4.2818527e-07,-2.3939188e-07,-2.9429395e-07,-6.8237036e-08,4.2719668e-07,4.312146e-07,-4.1898247e-07,8.7222354e-08,6.269611e-07,-4.692531e-08,-4.1211155e-07,-6.2458905e-09,-2.684568e-12,-3.26623e-13,4.453828e-13
input_data/stims/Shape_2.90_2.00.png,2,pen_comp,-0.2,0,-0.2,0.18,0.18,1,2.0,9.666589,1.6769533,0.17534956,5.1170425,-0.85770035,-1.9206883,-0.5117804,1.2334487,-0.9988359,0.063327946,-0.46261415,0.25339568,-0.49935538,0.36049148,1.1571271,-0.6232126,0.21614994,0.9777419,-0.6856926,-3.5795827e-05,5.061293e-12,2.857184e-14,-1.3553769e-13,1.1779506e-13,2.658243e-13,-3.0418383e-14,2.627196e-15,-4.9269576e-14,2.0201987e-14,-1.2732647e-14,1.1430627e-13,6.5497195e-13,1.0701114e-12,-1.929149e-12,5.6967716e-12,1.460748e-11,4.3835765e-11,-1.1623959e-10,-8.586267e-10,7.0740884e-09,-2.6963096e-07,-4.077125e-07,1.08983286e-07,-4.8774905e-07,-1.7076198e-07,1.9030695e-07,-7.3504694e-08,6.972451e-07,1.15455016e-07,-5.048261e-07,-4.1282824e-08,3.0689247e-07,1.4897876e-07,3.2725055e-07,-1.7986264e-07,1.3779523e-07,1.3023896e-07,7.4954e-08,-7.520322e-07,-2.6223399e-08,5.8148947e-10,7.312404e-12,2.450091e-13,-6.2665827e-15
input_data/stims/Shape_2.90_2.00.png,2,pen_comp,-0.2,1,0.2,0.18,-0.18,1,2.0,9.666589,1.6769533,0.17534956,5.1170425,-0.85770035,-1.9206883,-0.5117804,1.2334487,-0.9988359,0.063327946,-0.46261415,0.25339568,-0.49935538,0.36049148,1.1571271,-0.6232126,0.21614994,0.9777419,-0.6856926,-3.5795827e-05,5.061293e-12,2.857184e-14,-1.3553769e-13,1.1779506e-13,2.658243e-13,-3.0418383e-14,2.627196e-15,-4.9269576e-14,2.0201987e-14,-1.2732647e-14,1.1430627e-13,6.5497195e-13,1.0701114e-12,-1.929149e-12,5.6967716e-12,1.460748e-11,4.3835765e-11,-1.1623959e-10,-8.586267e-10,7.0740884e-09,-2.6963096e-07,-4.077125e-07,1.08983286e-07,-4.8774905e-07,-1.7076198e-07,1.9030695e-07,-7.3504694e-08,6.972451e-07,1.15455016e-07,-5.048261e-07,-4.1282824e-08,3.0689247e-07,1.4897876e-07,3.2725055e-07,-1.7986264e-07,1.3779523e-07,1.3023896e-07,7.4954e-08,-7.520322e-07,-2.6223399e-08,5.8148947e-10,7.312404e-12,2.450091e-13,-6.2665827e-15
