thisN,thisTrialN,thisRepN,blockN,run,condition,trial_key,stim_file_pos,stim_pos,noise_pos,marker_init,shape,shape_order,true_div,div_pos,target_pos,valence,target_file,img1_file,img2_file,valence_direction,direction,marker_direction,noise_direction,shape_category,valence_resp.keys,valence_resp.rt,valence_resp.duration,block_start_resp.keys,block_start_resp.rt,block_start_resp.duration,marker.response,marker.rt,slider_resp.keys,slider_resp.rt,slider_resp.duration,submit_resp.keys,submit_resp.rt,submit_resp.duration,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,valence_instruct.started,valence_image.started,valence_text.started,valence_resp.started,valence_instruct.stopped,blocks.valence_resp.keys,blocks.valence_resp.rt,blocks.valence_resp.duration,block_start.started,block_start_text.started,block_start_resp.started,block_start.stopped,blocks.block_start_resp.keys,blocks.block_start_resp.rt,blocks.block_start_resp.duration,baseline.started,ISI1.started,baseline.stopped,stim.started,target_stim.started,target_stim.stopped,stim.stopped,delay.started,ISI2.started,delay.stopped,task.started,img1.started,img2.started,divider_line.started,slider_line.started,marker.started,slider_resp.started,submit_resp.started,task.stopped,positions,trials.marker.response,trials.marker.rt,trials.slider_resp.keys,trials.slider_resp.rt,trials.slider_resp.duration,trials.submit_resp.keys,trials.submit_resp.rt,trials.submit_resp.duration,anticipation.started,anticipation_text.started,anticipation_text.stopped,anticipation.stopped,feedback.started,no_resp_text.started,three_cross.started,no_resp_text.stopped,three_cross.stopped,feedback.stopped,correct,outcome,three_coin.started,three_coin.stopped,one_coin.started,one_coin.stopped,one_cross.started,one_cross.stopped,img1.stopped,img2.stopped,divider_line.stopped,slider_line.stopped,marker.stopped,slider_resp.stopped,submit_resp.stopped,block_end.started,block_end_text.started,block_end_resp.started,block_end.stopped,block_outcome,block_bonus,blocks.block_end_resp.keys,blocks.block_end_resp.rt,blocks.block_end_resp.duration,subj,practice?,sess_type,date,expName,psychopyVersion,frameRate,expStart,
20,20,0,2,1,curv_comp,52,0.7,-0.26,3.0,0.072,curv,curv_flat,-0.2,-0.2,-0.26,pen,input_data/stims/Shape_0.70_3.00.png,input_data/stims/Shape_0.00_2.00.png,input_data/stims/Shape_4.00_2.00.png,-1,1,1.0,1.0,-1,None,,,up,2.3777788000006694,None,None,None,['right'],[0.43581190000077186],[0.4240661000003456],up,1.1158384999998816,None,4,0,4,0,0,20,20,12,1283.5380839999998,,,,,,,,,,,,,,,,,1283.5221898,0.000602699999944889,1284.5561079,1284.5565210000004,1284.5714783999993,1285.5714859,1285.5549537999996,1285.5553846000003,0.0004422000001795823,1286.8894956999993,1286.8907190999998,1286.9048767000004,1286.9048767000004,1286.9048767000004,1286.9048767000004,1286.9048767000004,1286.9048767000004,1286.9048767000004,1288.022640199999,"[0.072, 0.072, 0.072, 0.072, 0.072, 0.072, 0.072, 0.072, 0.072, 0.072, 0.072, 0.072, 0.072, 0.072, 0.072, 0.072, 0.072, 0.072, 0.072, 0.072, 0.072, 0.072, 0.072, 0.072, 0.072, 0.072, 0.072, 0.072, 0.08, 0.088, 0.096, 0.104, 0.112, 0.12, 0.128, 0.136, 0.144, 0.152, 0.16, 0.168, 0.176, 0.184, 0.192, 0.2, 0.208, 0.216, 0.224, 0.232, 0.24, 0.248, 0.256, 0.264, 0.272, 0.272, 0.272, 0.272, 0.272, 0.272, 0.272, 0.272, 0.272, 0.272, 0.272, 0.272, 0.272, 0.272, 0.272, 0.272, 0.272]",None,None,['right'],[0.43581190000077186],[0.4240661000003456],up,1.1158384999998816,None,1288.0230095999996,1288.038282399999,1288.2882260999995,1288.271710699999,1288.2720948999995,1288.2882260999995,1288.2882260999995,1289.2882567999986,1289.2882567999986,1289.2717725999992,0,-3,,,,,,,,,,,,,,,,,,,,,,,202605,,D,2026-08-12_18h59.12.320,valence_final_v2,2024.2.4,60,2026-08-12 18h59.30.846082 -0600,
21,21,0,2,1,curv_comp,43,0.1,-0.38,3.0,-0.212,curv,flat_curv,-0.2,0.2,0.38,pen,input_data/stims/Shape_0.10_3.00.png,input_data/stims/Shape_4.00_2.00.png,input_data/stims/Shape_0.00_2.00.png,-1,-1,-1.0,1.0,-1,None,,,up,2.3777788000006694,None,None,None,"['left', 'right']","[0.611703700000362, 1.243716699998913]","[0.3279958999992232, 0.6079640000007203]",up,1.9556658000001335,None,4,0,4,0,0,21,21,3,1289.2882567999986,,,,,,,,,,,,,,,,,1289.2724168000004,0.0006451000008382834,1290.3067364999988,1290.3071389999986,1290.321624799999,1291.3216500999988,1291.305133599999,1291.3055612999997,0.0004374999989522621,1292.6902685999994,1292.6915539000001,1292.7050318000001,1292.7050318000001,1292.7050318000001,1292.7050318000001,1292.7050318000001,1292.7050318000001,1292.7050318000001,1294.6728094999999,"[-0.212, -0.212, -0.212, -0.212, -0.212, -0.212, -0.212, -0.212, -0.212, -0.212, -0.212, -0.212, -0.212, -0.212, -0.212, -0.212, -0.212, -0.212, -0.212, -0.212, -0.212, -0.212, -0.212, -0.212, -0.212, -0.212, -0.212, -0.212, -0.212, -0.212, -0.212, -0.212, -0.212, -0.212, -0.212, -0.212, -0.212, -0.212, -0.22, -0.228, -0.236, -0.244, -0.252, -0.26, -0.268, -0.276, -0.284, -0.292, -0.3, -0.308, -0.316, -0.324, -0.332, -0.34, -0.348, -0.356, -0.364, -0.372, -0.372, -0.372, -0.372, -0.372, -0.372, -0.372, -0.372, -0.372, -0.372, -0.372, -0.372, -0.372, -0.372, -0.372, -0.372, -0.372, -0.372, -0.372, -0.364, -0.356, -0.348, -0.34, -0.332, -0.324, -0.316, -0.308, -0.3, -0.292, -0.284, -0.276, -0.268, -0.26, -0.252, -0.244, -0.236, -0.228, -0.22, -0.212, -0.204, -0.196, -0.188, -0.18, -0.172, -0.164, -0.156, -0.148, -0.14, -0.132, -0.124, -0.116, -0.108, -0.1, -0.092, -0.084, -0.076, -0.076, -0.076, -0.076, -0.076, -0.076, -0.076, -0.076]",None,None,"['left', 'right']","[0.611703700000362, 1.243716699998913]","[0.3279958999992232, 0.6079640000007203]",up,1.9556658000001335,None,1294.6732479999991,1294.6884307,1294.9384226000002,1294.9218748999992,1294.9222614999999,1294.9384226000002,1294.9384226000002,1295.9384444999996,1295.9384444999996,1295.9219225999987,0,-3,,,,,,,,,,,,,,,,,,,,,,,202605,,D,2026-08-12_18h59.12.320,valence_final_v2,2024.2.4,60,2026-08-12 18h59.30.846082 -0600,
22,22,0,2,1,curv_comp,49,0.5,-0.3,3.0,0.072,curv,flat_curv,-0.2,0.2,0.3,pen,input_data/stims/Shape_0.50_3.00.png,input_data/stims/Shape_4.00_2.00.png,input_data/stims/Shape_0.00_2.00.png,-1,-1,-1.0,1.0,-1,None,,,up,2.3777788000006694,None,None,None,['left'],[1.498700900001495],[0.5279621999998199],up,2.3066924000013387,None,4,0,4,0,0,22,22,9,1295.9384444999996,,,,,,,,,,,,,,,,,1295.9225162000002,0.0005964000010862947,1296.8575879,1296.8579809000003,1296.8721972999992,1297.8719519999995,1297.8553954999988,1297.8558217999998,0.00043709999954444356,1299.2896194999994,1299.2909208,1299.3060528999995,1299.3060528999995,1299.3060528999995,1299.3060528999995,1299.3060528999995,1299.3060528999995,1299.3060528999995,1301.6238505000001,"[0.072, 0.072, 0.072, 0.072, 0.072, 0.072, 0.072, 0.072, 0.072, 0.072, 0.072, 0.072, 0.072, 0.072, 0.072, 0.072, 0.072, 0.072, 0.072, 0.072, 0.072, 0.072, 0.072, 0.072, 0.072, 0.072, 0.072, 0.072, 0.072, 0.072, 0.072, 0.072, 0.072, 0.072, 0.072, 0.072, 0.072, 0.072, 0.072, 0.072, 0.072, 0.072, 0.072, 0.072, 0.072, 0.072, 0.072, 0.072, 0.072, 0.072, 0.072, 0.072, 0.072, 0.072, 0.072, 0.072, 0.072, 0.072, 0.072, 0.072, 0.072, 0.072, 0.072, 0.072, 0.072, 0.072, 0.072, 0.072, 0.072, 0.072, 0.072, 0.072, 0.072, 0.072, 0.072, 0.072, 0.072, 0.072, 0.072, 0.072, 0.072, 0.072, 0.072, 0.072, 0.072, 0.072, 0.072, 0.072, 0.072, 0.072, 0.072, 0.064, 0.056, 0.048, 0.04, 0.032, 0.024, 0.016, 0.008, 0.0, -0.008, -0.016, -0.024, -0.032, -0.04, -0.048, -0.056, -0.064, -0.072, -0.08, -0.088, -0.096, -0.104, -0.112, -0.12, -0.128, -0.136, -0.144, -0.152, -0.16, -0.168, -0.176, -0.184, -0.184, -0.184, -0.184, -0.184, -0.184, -0.184, -0.184, -0.184, -0.184, -0.184, -0.184, -0.184, -0.184, -0.184, -0.184, -0.184, -0.184, -0.184]",None,None,['left'],[1.498700900001495],[0.5279621999998199],up,2.3066924000013387,None,1301.6242683,1301.6395027999988,1301.8895145999995,1301.8730027000001,1301.8733864999995,1301.8895145999995,1301.8895145999995,1302.889554899999,1302.889554899999,1302.8730803999988,0,-3,,,,,,,,,,,,,,,,,,,,,,,202605,,D,2026-08-12_18h59.12.320,valence_final_v2,2024.2.4,60,2026-08-12 18h59.30.846082 -0600,
23,23,0,2,1,curv_comp,58,0.9,-0.22,1.0,-0.396,curv,curv_flat,-0.2,-0.2,-0.22,pen,input_data/stims/Shape_0.90_1.00.png,input_data/stims/Shape_0.00_2.00.png,input_data/stims/Shape_4.00_2.00.png,-1,1,-1.0,-1.0,-1,None,,,up,2.3777788000006694,None,None,None,['right'],[2.4560277000000497],[None],None,,,4,0,4,0,0,23,23,18,1302.889554899999,,,,,,,,,,,,,,,,,1302.8736773,0.0005978999997751089,1303.9579513999997,1303.958780699999,1303.972953999999,1304.9734178999988,1304.9567858999999,1304.9571985999992,0.00042349999966972973,1306.3425460999988,1306.3438368999996,1306.3567155,1306.3567155,1306.3567155,1306.3567155,1306.3567155,1306.3567155,1306.3567155,1309.3399437999997,"[-0.396, -0.396, -0.396, -0.396, -0.396, -0.396, -0.396, -0.396, -0.396, -0.396, -0.396, -0.396, -0.396, -0.396, -0.396, -0.396, -0.396, -0.396, -0.396, -0.396, -0.396, -0.396, -0.396, -0.396, -0.396, -0.396, -0.396, -0.396, -0.396, -0.396, -0.396, -0.396, -0.396, -0.396, -0.396, -0.396, -0.396, -0.396, -0.396, -0.396, -0.396, -0.396, -0.396, -0.396, -0.396, -0.396, -0.396, -0.396, -0.396, -0.396, -0.396, -0.396, -0.396, -0.396, -0.396, -0.396, -0.396, -0.396, -0.396, -0.396, -0.396, -0.396, -0.396, -0.396, -0.396, -0.396, -0.396, -0.396, -0.396, -0.396, -0.396, -0.396, -0.396, -0.396, -0.396, -0.396, -0.396, -0.396, -0.396, -0.396, -0.396, -0.396, -0.396, -0.396, -0.396, -0.396, -0.396, -0.396, -0.396, -0.396, -0.396, -0.396, -0.396, -0.396, -0.396, -0.396, -0.396, -0.396, -0.396, -0.396, -0.396, -0.396, -0.396, -0.396, -0.396, -0.396, -0.396, -0.396, -0.396, -0.396, -0.396, -0.396, -0.396, -0.396, -0.396, -0.396, -0.396, -0.396, -0.396, -0.396, -0.396, -0.396, -0.396, -0.396, -0.396, -0.396, -0.396, -0.396, -0.396, -0.396, -0.396, -0.396, -0.396, -0.396, -0.396, -0.396, -0.396, -0.396, -0.396, -0.396, -0.396, -0.396, -0.396, -0.396, -0.396, -0.396, -0.396, -0.396, -0.396, -0.388, -0.38, -0.372, -0.364, -0.356, -0.348, -0.34, -0.332, -0.324, -0.316, -0.308, -0.3, -0.292, -0.284, -0.276, -0.268, -0.26, -0.252, -0.244, -0.236, -0.228, -0.22, -0.212, -0.204, -0.196, -0.188, -0.18, -0.172, -0.164, -0.156, -0.148, -0.14]",None,None,['right'],[2.4560277000000497],[None],None,,,1309.3405003999997,1309.3554863999998,1309.6055176999998,1309.5890295999998,1309.5911594999998,1309.6055176999998,1309.6055176999998,1310.6055199000002,1310.6055199000002,1310.589007999999,0,-3,,,,,,,1309.3554863999998,1309.3554863999998,1309.3554863999998,1309.3554863999998,1309.3554863999998,1309.3554863999998,1309.3554863999998,,,,,,,,,,202605,,D,2026-08-12_18h59.12.320,valence_final_v2,2024.2.4,60,2026-08-12 18h59.30.846082 -0600,
24,24,0,2,1,curv_comp,73,2.3,0.06,3.0,-0.356,flat,flat_curv,-0.2,0.2,-0.06,rew,input_data/stims/Shape_2.30_3.00.png,input_data/stims/Shape_4.00_2.00.png,input_data/stims/Shape_0.00_2.00.png,1,-1,-1.0,1.0,1,None,,,up,2.3777788000006694,None,None,None,['right'],[0.8924387000006391],[0.9760841999996046],up,2.0364979000005405,None,4,0,4,0,0,24,24,33,1310.6055199000002,,,,,,,,,,,,,,,,,1310.5896183999994,0.0006133999995654449,1311.6736056999998,1311.6743936000003,1311.6888961000004,1312.6888978999996,1312.672375799999,1312.6728076,0.00044460000026447233,1314.0574340000003,1314.0587385999988,1314.0722993,1314.0722993,1314.0722993,1314.0722993,1314.0722993,1314.0722993,1314.0722993,1316.1233104999992,"[-0.356, -0.356, -0.356, -0.356, -0.356, -0.356, -0.356, -0.356, -0.356, -0.356, -0.356, -0.356, -0.356, -0.356, -0.356, -0.356, -0.356, -0.356, -0.356, -0.356, -0.356, -0.356, -0.356, -0.356, -0.356, -0.356, -0.356, -0.356, -0.356, -0.356, -0.356, -0.356, -0.356, -0.356, -0.356, -0.356, -0.356, -0.356, -0.356, -0.356, -0.356, -0.356, -0.356, -0.356, -0.356, -0.356, -0.356, -0.356, -0.356, -0.356, -0.356, -0.356, -0.356, -0.356, -0.356, -0.348, -0.34, -0.332, -0.324, -0.316, -0.308, -0.3, -0.292, -0.284, -0.276, -0.268, -0.26, -0.252, -0.244, -0.236, -0.228, -0.22, -0.212, -0.204, -0.196, -0.188, -0.18, -0.172, -0.164, -0.156, -0.148, -0.14, -0.132, -0.124, -0.116, -0.108, -0.1, -0.092, -0.084, -0.076, -0.068, -0.06, -0.052, -0.044, -0.036, -0.028, -0.02, -0.012, -0.004, 0.004, 0.012, 0.02, 0.028, 0.036, 0.044, 0.052, 0.06, 0.068, 0.076, 0.084, 0.092, 0.1, 0.108, 0.116, 0.116, 0.116, 0.116, 0.116, 0.116, 0.116, 0.116, 0.116, 0.116, 0.116, 0.116]",None,None,['right'],[0.8924387000006391],[0.9760841999996046],up,2.0364979000005405,None,1316.1237658999999,1316.1390145999994,1316.3890140000003,1316.3724862,1316.3733362999992,1316.3890140000003,,1317.3890491999991,,1317.3725398999995,1,3,1316.3890140000003,1317.3890491999991,,,,,,,,,,,,,,,,,,,,,202605,,D,2026-08-12_18h59.12.320,valence_final_v2,2024.2.4,60,2026-08-12 18h59.30.846082 -0600,
25,25,0,2,1,curv_comp,75,2.5,0.1,1.0,-0.22,flat,flat_curv,-0.2,0.2,-0.1,rew,input_data/stims/Shape_2.50_1.00.png,input_data/stims/Shape_4.00_2.00.png,input_data/stims/Shape_0.00_2.00.png,1,-1,-1.0,-1.0,1,None,,,up,2.3777788000006694,None,None,None,['right'],[0.6169389999995474],[0.43999520000033954],up,1.2569466000004468,None,4,0,4,0,0,25,25,35,1317.3890491999991,,,,,,,,,,,,,,,,,1317.3731446000002,0.0006059000006644055,1318.2575694999996,1318.2583822999986,1318.2724180999994,1319.2724355999999,1319.256080699999,1319.2565677999992,0.0004980000012437813,1320.541572099999,1320.5427366999993,1320.5558079000002,1320.5558079000002,1320.5558079000002,1320.5558079000002,1320.5558079000002,1320.5558079000002,1320.5558079000002,1321.8235475000001,"[-0.22, -0.22, -0.22, -0.22, -0.22, -0.22, -0.22, -0.22, -0.22, -0.22, -0.22, -0.22, -0.22, -0.22, -0.22, -0.22, -0.22, -0.22, -0.22, -0.22, -0.22, -0.22, -0.22, -0.22, -0.22, -0.22, -0.22, -0.22, -0.22, -0.22, -0.22, -0.22, -0.22, -0.22, -0.22, -0.22, -0.22, -0.22, -0.22, -0.212, -0.204, -0.196, -0.188, -0.18, -0.172, -0.164, -0.156, -0.148, -0.14, -0.132, -0.124, -0.116, -0.108, -0.1, -0.092, -0.084, -0.076, -0.068, -0.06, -0.052, -0.044, -0.036, -0.028, -0.02, -0.012, -0.012, -0.012, -0.012, -0.012, -0.012, -0.012, -0.012, -0.012, -0.012, -0.012, -0.012, -0.012, -0.012]",None,None,['right'],[0.6169389999995474],[0.43999520000033954],up,1.2569466000004468,None,1321.8239615000002,1321.8391558999992,1322.0891586999987,1322.0726391999997,1322.0730289000003,1322.0891586999987,,1323.089257399999,,1323.072827099999,1,3,1322.0891586999987,1323.089257399999,,,,,,,,,,,,,,,,,,,,,202605,,D,2026-08-12_18h59.12.320,valence_final_v2,2024.2.4,60,2026-08-12 18h59.30.846082 -0600,
26,26,0,2,1,curv_comp,59,0.9,-0.22,1.0,0.308,curv,flat_curv,-0.2,0.2,0.22,pen,input_data/stims/Shape_0.90_1.00.png,input_data/stims/Shape_4.00_2.00.png,input_data/stims/Shape_0.00_2.00.png,-1,-1,1.0,-1.0,-1,None,,,up,2.3777788000006694,None,None,None,['left'],[1.1127087999993819],[0.5600878000004741],up,1.7927208999990398,None,4,0,4,0,0,26,26,19,1323.089257399999,,,,,,,,,,,,,,,,,1323.073456,0.0006298000007518567,1324.057429999999,1324.0578602999994,1324.0725767000004,1325.0725853000004,1325.0560420000002,1325.0564666999999,0.0004343999989941949,1326.3407955999992,1326.3420958999995,1326.3559704,1326.3559704,1326.3559704,1326.3559704,1326.3559704,1326.3559704,1326.3559704,1328.1570952000002,"[0.308, 0.308, 0.308, 0.308, 0.308, 0.308, 0.308, 0.308, 0.308, 0.308, 0.308, 0.308, 0.308, 0.308, 0.308, 0.308, 0.308, 0.308, 0.308, 0.308, 0.308, 0.308, 0.308, 0.308, 0.308, 0.308, 0.308, 0.308, 0.308, 0.308, 0.308, 0.308, 0.308, 0.308, 0.308, 0.308, 0.308, 0.308, 0.308, 0.308, 0.308, 0.308, 0.308, 0.308, 0.308, 0.308, 0.308, 0.308, 0.308, 0.308, 0.308, 0.308, 0.308, 0.308, 0.308, 0.308, 0.308, 0.308, 0.308, 0.308, 0.308, 0.308, 0.308, 0.308, 0.308, 0.308, 0.308, 0.308, 0.3, 0.292, 0.284, 0.276, 0.268, 0.26, 0.252, 0.244, 0.236, 0.228, 0.22, 0.212, 0.204, 0.196, 0.188, 0.18, 0.172, 0.164, 0.156, 0.148, 0.14, 0.132, 0.124, 0.116, 0.108, 0.1, 0.092, 0.084, 0.076, 0.068, 0.06, 0.052, 0.044, 0.036, 0.036, 0.036, 0.036, 0.036, 0.036, 0.036, 0.036, 0.036]",None,None,['left'],[1.1127087999993819],[0.5600878000004741],up,1.7927208999990398,None,1328.1575085999993,1328.1726851999993,1328.4226586999994,1328.4061187999996,1328.4064890999998,1328.4226586999994,1328.4226586999994,1329.422703799999,1329.422703799999,1329.4061973999997,0,-3,,,,,,,,,,,,,,,,,,,,,,,202605,,D,2026-08-12_18h59.12.320,valence_final_v2,2024.2.4,60,2026-08-12 18h59.30.846082 -0600,
27,27,0,2,1,curv_comp,42,0.1,-0.38,3.0,0.172,curv,curv_flat,-0.2,-0.2,-0.38,pen,input_data/stims/Shape_0.10_3.00.png,input_data/stims/Shape_0.00_2.00.png,input_data/stims/Shape_4.00_2.00.png,-1,1,1.0,1.0,-1,None,,,up,2.3777788000006694,None,None,None,['left'],[1.277310800000123],[0.9199817999997322],up,2.565300500000376,None,4,0,4,0,0,27,27,2,1329.422703799999,,,,,,,,,,,,,,,,,1329.4067918,0.0005956999993941281,1330.3416873999995,1330.3421098999988,1330.3560724,1331.356075399999,1331.3395638999991,1331.3399880999987,0.00043569999979808927,1332.8236959999995,1332.8250231000002,1332.8394666999993,1332.8394666999993,1332.8394666999993,1332.8394666999993,1332.8394666999993,1332.8394666999993,1332.8394666999993,1335.4071645999993,"[0.172, 0.172, 0.172, 0.172, 0.172, 0.172, 0.172, 0.172, 0.172, 0.172, 0.172, 0.172, 0.172, 0.172, 0.172, 0.172, 0.172, 0.172, 0.172, 0.172, 0.172, 0.172, 0.172, 0.172, 0.172, 0.172, 0.172, 0.172, 0.172, 0.172, 0.172, 0.172, 0.172, 0.172, 0.172, 0.172, 0.172, 0.172, 0.172, 0.172, 0.172, 0.172, 0.172, 0.172, 0.172, 0.172, 0.172, 0.172, 0.172, 0.172, 0.172, 0.172, 0.172, 0.172, 0.172, 0.172, 0.172, 0.172, 0.172, 0.172, 0.172, 0.172, 0.172, 0.172, 0.172, 0.172, 0.172, 0.172, 0.172, 0.172, 0.172, 0.172, 0.172, 0.172, 0.172, 0.172, 0.172, 0.172, 0.164, 0.156, 0.148, 0.14, 0.132, 0.124, 0.116, 0.108, 0.1, 0.092, 0.084, 0.076, 0.068, 0.06, 0.052, 0.044, 0.036, 0.028, 0.02, 0.012, 0.004, -0.004, -0.012, -0.02, -0.028, -0.036, -0.044, -0.052, -0.06, -0.068, -0.076, -0.084, -0.092, -0.1, -0.108, -0.116, -0.124, -0.132, -0.14, -0.148, -0.156, -0.164, -0.172, -0.18, -0.188, -0.196, -0.204, -0.212, -0.22, -0.228, -0.236, -0.244, -0.252, -0.26, -0.268, -0.268, -0.268, -0.268, -0.268, -0.268, -0.268, -0.268, -0.268, -0.268, -0.268, -0.268, -0.268, -0.268, -0.268, -0.268, -0.268, -0.268, -0.268, -0.268, -0.268, -0.268, -0.268, -0.268]",None,None,['left'],[1.277310800000123],[0.9199817999997322],up,2.565300500000376,None,1335.4075851999987,1335.4228559999992,1335.6728621000002,1335.6563377999992,1335.6567211000001,1335.6728621000002,,1336.6729008999991,,1336.6563922999994,1,1,,,1335.6728621000002,1336.6729008999991,,,,,,,,,,,,,,,,,,,202605,,D,2026-08-12_18h59.12.320,valence_final_v2,2024.2.4,60,2026-08-12 18h59.30.846082 -0600,
28,28,0,2,1,curv_comp,60,1.1,-0.18,1.0,0.132,flat,curv_flat,-0.2,-0.2,-0.18,rew,input_data/stims/Shape_1.10_1.00.png,input_data/stims/Shape_0.00_2.00.png,input_data/stims/Shape_4.00_2.00.png,1,1,1.0,-1.0,1,None,,,up,2.3777788000006694,None,None,None,['left'],[1.3410076000000117],[0.5039775000004738],up,2.1489993000013783,None,4,0,4,0,0,28,28,20,1336.6729008999991,,,,,,,,,,,,,,,,,1336.6570254999988,0.0006369999991875375,1337.5406819,1337.5414732999998,1337.5562696999987,1338.556273799999,1338.5397460000004,1338.5401602999991,0.00042489999941608403,1340.0237259999994,1340.0250746000002,1340.0396798000002,1340.0396798000002,1340.0396798000002,1340.0396798000002,1340.0396798000002,1340.0396798000002,1340.0396798000002,1342.1906701999997,"[0.132, 0.132, 0.132, 0.132, 0.132, 0.132, 0.132, 0.132, 0.132, 0.132, 0.132, 0.132, 0.132, 0.132, 0.132, 0.132, 0.132, 0.132, 0.132, 0.132, 0.132, 0.132, 0.132, 0.132, 0.132, 0.132, 0.132, 0.132, 0.132, 0.132, 0.132, 0.132, 0.132, 0.132, 0.132, 0.132, 0.132, 0.132, 0.132, 0.132, 0.132, 0.132, 0.132, 0.132, 0.132, 0.132, 0.132, 0.132, 0.132, 0.132, 0.132, 0.132, 0.132, 0.132, 0.132, 0.132, 0.132, 0.132, 0.132, 0.132, 0.132, 0.132, 0.132, 0.132, 0.132, 0.132, 0.132, 0.132, 0.132, 0.132, 0.132, 0.132, 0.132, 0.132, 0.132, 0.132, 0.132, 0.132, 0.132, 0.132, 0.132, 0.132, 0.124, 0.116, 0.108, 0.1, 0.092, 0.084, 0.076, 0.068, 0.06, 0.052, 0.044, 0.036, 0.028, 0.02, 0.012, 0.004, -0.004, -0.012, -0.02, -0.028, -0.036, -0.044, -0.052, -0.06, -0.068, -0.076, -0.084, -0.092, -0.1, -0.108, -0.108, -0.108, -0.108, -0.108, -0.108, -0.108, -0.108, -0.108, -0.108, -0.108, -0.108, -0.108, -0.108, -0.108, -0.108, -0.108, -0.108, -0.108, -0.108]",None,None,['left'],[1.3410076000000117],[0.5039775000004738],up,2.1489993000013783,None,1342.1910865999998,1342.2063815000001,1342.4563832999993,1342.4398404999993,1342.4402143999996,1342.4563832999993,,1343.4564117999998,,1343.4399168,1,3,1342.4563832999993,1343.4564117999998,,,,,,,,,,,,,,,,,,,,,202605,,D,2026-08-12_18h59.12.320,valence_final_v2,2024.2.4,60,2026-08-12 18h59.30.846082 -0600,
29,29,0,2,1,curv_comp,53,0.7,-0.26,1.0,-0.224,curv,flat_curv,-0.2,0.2,0.26,pen,input_data/stims/Shape_0.70_1.00.png,input_data/stims/Shape_4.00_2.00.png,input_data/stims/Shape_0.00_2.00.png,-1,-1,-1.0,-1.0,-1,None,,,up,2.3777788000006694,None,None,None,['right'],[0.7374783999985084],[0.7280048000011448],up,1.7215320999985124,None,4,0,4,0,0,29,29,13,1343.4564117999998,,,,,,,,,,,,,,,,,1343.4405176,0.0006034999987605261,1344.5247669,1344.5251724999998,1344.5398136999993,1345.5398059999989,1345.523276599999,1345.5237008999993,0.0004363999996712664,1346.9089081000002,1346.9103577999995,1346.9231992999994,1346.9231992999994,1346.9231992999994,1346.9231992999994,1346.9231992999994,1346.9231992999994,1346.9231992999994,1348.657592399999,"[-0.224, -0.224, -0.224, -0.224, -0.224, -0.224, -0.224, -0.224, -0.224, -0.224, -0.224, -0.224, -0.224, -0.224, -0.224, -0.224, -0.224, -0.224, -0.224, -0.224, -0.224, -0.224, -0.224, -0.224, -0.224, -0.224, -0.224, -0.224, -0.224, -0.224, -0.224, -0.224, -0.224, -0.224, -0.224, -0.224, -0.224, -0.224, -0.224, -0.224, -0.224, -0.224, -0.224, -0.224, -0.224, -0.224, -0.216, -0.208, -0.2, -0.192, -0.184, -0.176, -0.168, -0.16, -0.152, -0.144, -0.136, -0.128, -0.12, -0.112, -0.104, -0.096, -0.088, -0.08, -0.072, -0.064, -0.056, -0.048, -0.04, -0.032, -0.024, -0.016, -0.008, 0.0, 0.008, 0.016, 0.024, 0.032, 0.04, 0.048, 0.056, 0.064, 0.072, 0.08, 0.088, 0.096, 0.104, 0.112, 0.12, 0.12, 0.12, 0.12, 0.12, 0.12, 0.12, 0.12, 0.12, 0.12, 0.12, 0.12, 0.12, 0.12, 0.12, 0.12, 0.12, 0.12]",None,None,['right'],[0.7374783999985084],[0.7280048000011448],up,1.7215320999985124,None,1348.6579824,1348.6732448999992,1348.9232304999987,1348.9067216999993,1348.9070986999996,1348.9232304999987,1348.9232304999987,1349.9232820999987,1349.9232820999987,1349.9067538999989,0,-3,,,,,,,,,,,,,,,,,,,,,,,202605,,D,2026-08-12_18h59.12.320,valence_final_v2,2024.2.4,60,2026-08-12 18h59.30.846082 -0600,
