condition,stim,boundary,cond_unique_stim_idx,class,y_pred,class_pred,net_idx,stim_aligned,resp_aligned
base,0.275,0.5,5,0,0.39504716,0.0,1,-0.22499999999999998,-0.1049528419971466
base,0.325,0.5,6,0,0.4172501,0.0,1,-0.175,-0.08274990320205688
base,0.375,0.5,7,0,0.439453,0.0,1,-0.125,-0.06054699420928955
base,0.425,0.5,8,0,0.46165597,1.0,1,-0.07500000000000001,-0.03834402561187744
base,0.475,0.5,9,0,0.48385894,1.0,1,-0.025000000000000022,-0.016141057014465332
base,0.525,0.5,10,1,0.5060618,1.0,1,0.025000000000000022,0.0060617923736572266
base,0.575,0.5,11,1,0.5282647,1.0,1,0.07499999999999996,0.02826470136642456
base,0.625,0.5,12,1,0.55046767,1.0,1,0.125,0.05046766996383667
base,0.675,0.5,13,1,0.5726706,1.0,1,0.17500000000000004,0.072670578956604
base,0.725,0.5,14,1,0.5948735,1.0,1,0.22499999999999998,0.09487348794937134
base,0.775,0.5,15,1,0.61707646,1.0,1,0.275,0.11707645654678345
base,0.825,0.5,16,1,0.63927937,1.0,1,0.32499999999999996,0.13927936553955078
base,0.875,0.5,17,1,0.66148233,1.0,1,0.375,0.1614823341369629
base,0.925,0.5,18,1,0.6836852,1.0,1,0.42500000000000004,0.18368518352508545
base,0.975,0.5,19,1,0.7058882,1.0,1,0.475,0.20588821172714233
curv,0.025,0.25,0,0,0.15842268,0.0,1,-0.225,-0.09157732129096985
curv,0.025,0.25,0,0,0.15842268,0.0,1,-0.225,-0.09157732129096985
curv,0.075,0.25,1,0,0.16650711,0.0,1,-0.175,-0.08349289000034332
curv,0.075,0.25,1,0,0.16650711,0.0,1,-0.175,-0.08349289000034332
curv,0.125,0.25,2,0,0.17641644,0.0,1,-0.125,-0.07358355820178986
curv,0.125,0.25,2,0,0.17641644,0.0,1,-0.125,-0.07358355820178986
curv,0.175,0.25,3,0,0.19092515,0.0,1,-0.07500000000000001,-0.059074848890304565
curv,0.175,0.25,3,0,0.19092515,0.0,1,-0.07500000000000001,-0.059074848890304565
curv,0.225,0.25,4,0,0.20956129,0.0,1,-0.024999999999999994,-0.040438711643218994
curv,0.225,0.25,4,0,0.20956129,0.0,1,-0.024999999999999994,-0.040438711643218994
curv,0.275,0.25,5,1,0.23176423,0.0,1,0.025000000000000022,-0.018235772848129272
curv,0.325,0.25,6,1,0.25396717,0.0,1,0.07500000000000001,0.003967165946960449
curv,0.375,0.25,7,1,0.2761701,1.0,1,0.125,0.02617010474205017
curv,0.425,0.25,8,1,0.298373,1.0,1,0.175,0.048373013734817505
curv,0.475,0.25,9,1,0.32057592,1.0,1,0.22499999999999998,0.07057592272758484
curv,0.525,0.25,10,1,0.34277883,1.0,1,0.275,0.09277883172035217
curv,0.575,0.25,11,1,0.36498183,1.0,1,0.32499999999999996,0.11498183012008667
curv,0.625,0.25,12,1,0.3871847,1.0,1,0.375,0.13718470931053162
curv,0.675,0.25,13,1,0.40938765,1.0,1,0.42500000000000004,0.15938764810562134
curv,0.725,0.25,14,1,0.43159056,1.0,1,0.475,0.18159055709838867
flat,0.275,0.75,0,0,0.5583301,0.0,1,-0.475,-0.19166988134384155
flat,0.325,0.75,1,0,0.5805331,0.0,1,-0.425,-0.16946691274642944
flat,0.375,0.75,2,0,0.60273606,0.0,1,-0.375,-0.14726394414901733
flat,0.425,0.75,3,0,0.6249389,0.0,1,-0.325,-0.12506109476089478
flat,0.475,0.75,4,0,0.64714175,0.0,1,-0.275,-0.10285824537277222
flat,0.525,0.75,5,0,0.6693448,1.0,1,-0.22499999999999998,-0.08065521717071533
flat,0.575,0.75,6,0,0.6915477,1.0,1,-0.17500000000000004,-0.058452308177948
flat,0.625,0.75,7,0,0.7137506,1.0,1,-0.125,-0.036249399185180664
flat,0.675,0.75,8,0,0.73595357,1.0,1,-0.07499999999999996,-0.014046430587768555
flat,0.725,0.75,9,0,0.7581565,1.0,1,-0.025000000000000022,0.00815647840499878
flat,0.775,0.75,10,1,0.7803593,1.0,1,0.025000000000000022,0.030359327793121338
flat,0.775,0.75,10,1,0.7803593,1.0,1,0.025000000000000022,0.030359327793121338
flat,0.825,0.75,11,1,0.8025623,1.0,1,0.07499999999999996,0.05256229639053345
flat,0.825,0.75,11,1,0.8025623,1.0,1,0.07499999999999996,0.05256229639053345
flat,0.875,0.75,12,1,0.82476526,1.0,1,0.125,0.07476526498794556
flat,0.875,0.75,12,1,0.82476526,1.0,1,0.125,0.07476526498794556
flat,0.925,0.75,13,1,0.8469682,1.0,1,0.17500000000000004,0.09696817398071289
flat,0.925,0.75,13,1,0.8469682,1.0,1,0.17500000000000004,0.09696817398071289
flat,0.975,0.75,14,1,0.86917114,1.0,1,0.22499999999999998,0.119171142578125
flat,0.975,0.75,14,1,0.86917114,1.0,1,0.22499999999999998,0.119171142578125
base,0.025,0.5,0,0,0.3048174,0.0,1,-0.475,-0.19518259167671204
base,0.075,0.5,1,0,0.32059613,0.0,1,-0.425,-0.1794038712978363
base,0.125,0.5,2,0,0.3363748,0.0,1,-0.375,-0.16362521052360535
base,0.175,0.5,3,0,0.3521535,0.0,1,-0.325,-0.14784649014472961
base,0.225,0.5,4,0,0.37284425,0.0,1,-0.275,-0.12715575098991394
base,0.275,0.5,5,0,0.39504716,0.0,1,-0.22499999999999998,-0.1049528419971466
base,0.325,0.5,6,0,0.4172501,0.0,1,-0.175,-0.08274990320205688
base,0.375,0.5,7,0,0.439453,0.0,1,-0.125,-0.06054699420928955
base,0.425,0.5,8,0,0.46165597,1.0,1,-0.07500000000000001,-0.03834402561187744
base,0.475,0.5,9,0,0.48385894,1.0,1,-0.025000000000000022,-0.016141057014465332
base,0.525,0.5,10,1,0.5060618,1.0,1,0.025000000000000022,0.0060617923736572266
base,0.575,0.5,11,1,0.5282647,1.0,1,0.07499999999999996,0.02826470136642456
base,0.625,0.5,12,1,0.55046767,1.0,1,0.125,0.05046766996383667
base,0.675,0.5,13,1,0.5726706,1.0,1,0.17500000000000004,0.072670578956604
base,0.725,0.5,14,1,0.5948735,1.0,1,0.22499999999999998,0.09487348794937134
base,0.775,0.5,15,1,0.61707646,1.0,1,0.275,0.11707645654678345
base,0.825,0.5,16,1,0.63927937,1.0,1,0.32499999999999996,0.13927936553955078
base,0.875,0.5,17,1,0.66148233,1.0,1,0.375,0.1614823341369629
base,0.925,0.5,18,1,0.6836852,1.0,1,0.42500000000000004,0.18368518352508545
